"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"260660 Ibimirim";-;-;-;-;-;-;1;-;-;1;1;-;3
"260680 Igarassu";1;-;-;1;-;-;1;-;-;-;-;-;3
"260690 Iguaracy";-;-;-;-;-;-;-;-;-;-;1;-;1
"260700 Inajá";-;-;-;-;-;-;1;1;-;-;-;-;2
"260720 Ipojuca";-;-;-;-;-;-;1;-;-;-;-;-;1
"260730 Ipubi";-;-;1;-;-;-;-;-;-;-;-;-;1
"260750 Itaíba";-;-;-;2;-;-;-;-;-;-;-;-;2
"260765 Itambé";-;-;1;-;-;-;-;-;-;-;1;-;2
"260770 Itapetim";-;-;-;1;-;-;-;1;1;-;-;-;3
"260775 Itapissuma";-;-;-;1;-;-;-;-;-;-;-;-;1
"260790 Jaboatão dos Guararapes";2;2;4;2;1;-;3;1;1;-;2;1;19
"260800 Jataúba";-;-;-;-;-;-;-;1;-;-;1;-;2
"260805 Jatobá";-;-;-;-;-;-;-;-;-;-;-;1;1
"260810 João Alfredo";-;-;1;1;-;-;-;-;2;-;-;1;5
"260830 Jupi";-;-;-;-;-;-;-;-;1;-;-;-;1
"260850 Lagoa de Itaenga";-;-;-;-;-;-;-;-;-;1;-;-;1
"260860 Lagoa do Ouro";-;-;-;-;-;-;-;-;-;-;-;1;1
"260880 Lajedo";-;-;-;-;-;1;-;-;-;-;-;-;1
"260900 Macaparana";1;1;-;-;-;-;-;-;1;-;-;-;3
"260930 Mirandiba";-;-;-;-;-;-;-;-;-;-;-;1;1
"260960 Olinda";-;2;-;1;-;1;1;2;1;-;-;-;8
"260970 Orobó";1;-;-;-;-;-;1;-;-;-;-;-;2
"260980 Orocó";-;-;1;-;-;-;-;-;-;-;-;-;1
"260990 Ouricuri";-;-;1;-;1;1;-;1;-;-;-;-;4
"261000 Palmares";2;-;-;-;-;-;-;-;-;-;-;-;2
"261030 Paranatama";-;-;-;-;-;-;1;-;-;-;-;-;1
"261050 Passira";-;-;-;-;-;-;-;1;-;-;-;-;1
"261060 Paudalho";-;-;-;-;-;-;-;-;-;-;1;-;1
"261070 Paulista";-;1;2;1;-;-;1;-;-;-;1;-;6
"261080 Pedra";-;-;-;1;-;-;-;1;-;-;-;-;2
"261090 Pesqueira";-;-;-;-;1;-;-;1;-;-;-;-;2
"261100 Petrolândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"261110 Petrolina";1;2;1;-;2;-;1;4;1;-;-;1;13
"261120 Poção";-;-;-;-;-;-;-;1;-;-;-;-;1
"261150 Quipapá";-;1;-;-;-;-;-;-;-;-;-;-;1
"261160 Recife";2;6;2;5;3;6;3;4;3;5;5;7;51
"261170 Riacho das Almas";-;-;-;-;1;-;-;-;-;-;-;-;1
"261180 Ribeirão";-;-;-;-;-;1;-;-;-;-;-;-;1
"261220 Salgueiro";-;-;-;-;-;-;-;1;-;-;-;-;1
"261230 Saloá";-;-;1;-;-;-;-;1;-;-;-;-;2
"261240 Sanharó";-;-;-;-;-;-;-;-;-;-;-;1;1
"261245 Santa Cruz";-;-;-;1;-;-;-;-;-;-;-;-;1
"261247 Santa Cruz da Baixa Verde";-;-;-;-;-;-;1;-;-;-;-;-;1
"261250 Santa Cruz do Capibaribe";-;-;-;-;1;-;-;-;-;-;-;-;1
"261255 Santa Filomena";-;-;2;-;-;-;-;-;-;-;-;-;2
"261300 São Bento do Una";1;-;-;-;-;-;-;1;1;-;-;1;4
"261310 São Caitano";-;-;-;1;-;-;-;-;-;1;-;1;3
"261330 São Joaquim do Monte";-;-;-;-;-;1;-;-;-;-;-;-;1
"261340 São José da Coroa Grande";-;-;-;1;-;-;-;-;-;-;-;-;1
"261350 São José do Belmonte";-;-;-;-;-;1;-;-;1;-;-;-;2
"261360 São José do Egito";-;-;-;-;1;-;-;-;-;-;-;2;3
"261380 São Vicente Ferrer";-;-;-;-;-;-;-;-;-;-;-;1;1
"261390 Serra Talhada";1;-;-;-;1;1;-;-;-;1;-;-;4
"261410 Sertânia";-;-;-;-;-;1;-;-;-;-;-;-;1
"261450 Surubim";1;-;-;1;-;-;-;1;-;-;-;1;4
"261500 Taquaritinga do Norte";-;-;1;-;-;-;-;-;-;-;-;-;1
"261530 Timbaúba";-;-;-;-;1;-;-;-;-;-;1;-;2
"261540 Toritama";-;-;-;-;-;-;1;-;-;-;-;-;1
"261550 Tracunhaém";-;-;-;-;-;-;-;-;-;-;-;1;1
"261570 Triunfo";-;-;-;1;-;-;-;-;-;-;-;-;1
"261580 Tupanatinga";-;-;-;-;-;-;-;-;-;1;-;-;1
"261600 Venturosa";-;-;-;-;-;-;-;1;-;-;-;-;1
"261618 Vertente do Lério";-;-;-;-;-;-;1;-;-;-;-;-;1
"261630 Vicência";-;-;-;-;-;-;-;1;-;-;-;2;3
"261640 Vitória de Santo Antão";-;2;-;1;1;1;-;-;-;-;-;-;5
"260000 Município ignorado - PE";1;1;-;-;-;-;-;-;-;-;-;-;2
"270020 Anadia";-;-;-;-;-;-;-;-;-;1;-;1;2
"270030 Arapiraca";-;2;1;4;1;1;-;-;-;1;-;-;10
"270060 Barra de São Miguel";-;-;-;1;-;-;-;-;-;-;1;-;2
"270100 Boca da Mata";-;-;-;-;-;1;-;-;-;-;-;-;1
"270110 Branquinha";-;-;1;-;1;-;-;-;-;-;-;-;2
"270140 Campo Alegre";-;-;-;-;-;1;-;-;-;-;-;-;1
"270150 Campo Grande";-;-;-;-;1;-;-;-;-;-;-;-;1
"270160 Canapi";-;1;-;-;-;-;-;-;-;-;-;-;1
"270200 Coité do Nóia";-;1;-;-;-;-;-;-;-;-;-;-;1
"270230 Coruripe";-;-;-;1;-;1;-;-;-;-;-;-;2
"270235 Craíbas";-;-;-;-;-;-;-;-;-;-;-;1;1
"270240 Delmiro Gouveia";-;-;-;-;-;-;-;-;-;-;1;1;2
"270250 Dois Riachos";-;-;-;-;-;1;-;-;-;-;-;-;1
"270255 Estrela de Alagoas";-;-;-;-;-;1;-;-;-;-;-;-;1
"270270 Feliz Deserto";-;-;-;-;-;-;-;1;-;-;-;-;1
"270290 Girau do Ponciano";-;-;-;-;-;-;-;-;-;-;-;1;1
"270300 Ibateguara";-;1;-;1;-;-;-;-;-;-;-;-;2
"270310 Igaci";-;-;-;1;-;-;-;-;1;-;-;-;2
"270375 Jequiá da Praia";-;-;-;-;-;-;-;-;1;-;-;-;1
"270380 Joaquim Gomes";1;-;-;-;-;-;-;-;-;-;2;-;3
"270390 Jundiá";-;-;1;-;-;-;-;-;-;-;-;-;1
"270400 Junqueiro";-;-;-;-;-;-;-;-;-;1;1;-;2
"270410 Lagoa da Canoa";-;-;-;-;1;-;-;-;-;-;-;-;1
"270420 Limoeiro de Anadia";-;-;-;-;-;-;1;-;-;-;-;1;2
"270430 Maceió";2;5;1;4;2;-;3;2;3;5;4;3;34
"270440 Major Isidoro";-;-;1;-;-;-;1;-;-;-;-;-;2
"270450 Maragogi";-;-;-;1;-;-;-;-;-;-;-;-;1
"270470 Marechal Deodoro";-;1;-;-;-;-;-;-;-;-;-;-;1
"270510 Matriz de Camaragibe";-;-;-;1;-;-;-;-;-;-;-;-;1
"270520 Messias";-;1;-;-;-;-;-;-;-;-;-;-;1
"270540 Monteirópolis";-;-;1;-;-;-;-;-;1;-;-;-;2
"270630 Palmeira dos Índios";-;1;1;-;-;-;-;-;-;-;1;3;6
"270642 Pariconha";-;-;-;-;-;-;-;-;-;1;-;-;1
"270660 Paulo Jacinto";-;-;-;-;-;-;1;-;-;-;-;-;1
"270670 Penedo";1;-;2;-;-;-;-;1;-;-;-;-;4
"270700 Pindoba";-;-;-;-;-;-;-;-;-;-;1;-;1
"270720 Poço das Trincheiras";-;-;-;-;-;-;-;-;-;1;-;-;1
"270750 Porto Real do Colégio";-;-;-;-;1;-;-;1;-;1;-;-;3
"270770 Rio Largo";-;-;-;-;1;-;-;-;-;-;-;-;1
"270800 Santana do Ipanema";-;1;1;-;1;-;-;-;-;-;-;1;4
"270820 São Brás";-;-;-;-;-;-;-;1;-;-;-;-;1
"270840 São José da Tapera";-;-;-;-;-;-;-;-;-;-;-;1;1
"270860 São Miguel dos Campos";-;-;-;-;-;-;-;1;-;-;-;-;1
"270895 Senador Rui Palmeira";-;-;-;-;-;-;1;-;-;-;-;-;1
"270910 Taquarana";-;-;-;-;-;-;-;-;1;-;-;-;1
"270915 Teotônio Vilela";-;-;-;1;-;-;-;-;-;-;1;-;2
"270920 Traipu";-;-;-;-;-;-;-;-;-;-;-;1;1
"270930 União dos Palmares";-;-;-;-;1;-;-;1;-;-;-;-;2
"280020 Aquidabã";-;-;-;-;-;-;-;-;2;-;-;-;2
"280030 Aracaju";-;1;4;2;5;1;2;5;2;5;5;4;36
"280040 Arauá";-;-;1;-;-;-;-;-;-;-;-;-;1
"280060 Barra dos Coqueiros";1;-;-;-;-;-;-;-;-;-;-;-;1
"280100 Campo do Brito";-;-;-;-;-;1;-;1;-;-;-;-;2
"280110 Canhoba";-;-;-;1;-;-;1;-;-;-;-;-;2
"280120 Canindé de São Francisco";-;-;1;1;1;-;-;-;-;1;-;1;5
"280140 Carira";-;-;-;-;-;1;-;-;-;-;-;1;2
"280210 Estância";-;-;-;-;-;-;-;3;-;-;-;-;3
"280290 Itabaiana";-;-;1;1;-;-;-;-;1;-;1;-;4
"280300 Itabaianinha";-;-;-;1;-;-;-;-;1;-;-;-;2
"280320 Itaporanga d'Ajuda";-;-;-;-;-;-;-;-;-;-;-;1;1
"280330 Japaratuba";-;-;-;-;-;-;-;-;-;-;-;1;1
"280350 Lagarto";1;-;-;-;1;-;1;-;-;-;1;1;5
"280360 Laranjeiras";-;-;-;-;-;-;-;-;-;1;-;-;1
"280410 Moita Bonita";-;-;-;-;1;-;-;-;2;-;-;-;3
"280430 Muribeca";-;-;-;-;-;1;-;-;-;-;-;-;1
"280450 Nossa Senhora da Glória";-;1;-;-;-;-;-;-;-;-;1;-;2
"280480 Nossa Senhora do Socorro";1;2;1;1;-;1;-;1;1;3;1;4;16
"280510 Pedrinhas";-;-;1;-;-;-;-;-;-;-;-;-;1
"280550 Poço Verde";-;1;-;-;-;-;-;-;-;-;-;-;1
"280560 Porto da Folha";-;-;-;-;1;-;-;-;1;-;1;-;3
"280570 Propriá";-;1;-;-;-;-;-;-;-;-;-;-;1
"280580 Riachão do Dantas";-;-;-;-;-;1;-;-;-;-;-;1;2
"280590 Riachuelo";-;-;-;-;-;-;-;-;1;-;-;-;1
"280660 Santo Amaro das Brotas";-;-;1;-;-;-;-;-;-;-;-;-;1
"280670 São Cristóvão";-;-;1;-;-;-;2;-;-;1;-;-;4
"280700 São Miguel do Aleixo";-;-;-;-;-;-;-;-;-;1;-;-;1
"280710 Simão Dias";-;-;-;-;-;1;-;-;-;-;2;-;3
"280740 Tobias Barreto";-;1;-;-;-;-;-;-;-;-;-;-;1
"280000 Município ignorado - SE";-;-;1;-;-;-;-;-;-;-;-;-;1
"290030 Acajutiba";-;-;-;-;1;-;-;-;-;-;-;-;1
"290035 Adustina";-;-;1;-;1;-;-;-;-;-;-;-;2
"290070 Alagoinhas";1;1;-;-;1;-;-;1;-;2;-;-;6
"290080 Alcobaça";-;-;-;-;-;-;-;1;-;-;-;-;1
"290090 Almadina";-;-;-;-;-;1;-;-;-;-;-;-;1
"290110 Amélia Rodrigues";-;-;-;-;-;-;-;-;-;-;-;1;1
"290150 Anguera";-;-;-;-;-;-;-;-;-;1;-;-;1
"290190 Aporá";-;-;-;-;-;-;-;1;-;-;-;-;1
"290200 Aracatu";1;-;-;2;-;-;-;-;-;-;1;-;4
"290225 Arataca";-;-;-;-;-;-;-;-;-;-;1;-;1
"290240 Aurelino Leal";-;-;-;-;-;-;-;-;-;-;-;1;1
"290260 Baixa Grande";-;1;-;-;-;-;-;-;-;-;-;-;1
"290265 Banzaê";-;-;-;-;-;-;1;-;-;-;-;-;1
"290270 Barra";-;-;-;-;1;-;-;-;-;-;-;-;1
"290290 Barra do Choça";-;-;-;-;-;-;-;-;-;-;-;1;1
"290300 Barra do Mendes";-;1;-;-;-;-;-;-;-;-;-;-;1
"290340 Belmonte";-;1;-;-;-;-;-;-;-;-;-;-;1
"290360 Biritinga";-;-;1;-;-;-;-;-;-;-;-;-;1
"290370 Boa Nova";-;-;-;-;-;-;-;-;-;-;-;1;1
"290380 Boa Vista do Tupim";-;-;-;-;-;-;-;-;1;-;-;-;1
"290410 Boquira";-;-;-;-;1;-;-;-;-;-;-;-;1
"290420 Botuporã";-;-;-;-;1;-;-;-;-;-;-;-;1
"290460 Brumado";-;1;-;-;-;-;-;-;1;-;-;2;4
"290470 Buerarema";-;-;-;-;1;-;-;-;-;-;-;-;1
"290500 Caculé";-;-;-;-;-;2;-;-;-;-;-;-;2
"290520 Caetité";-;-;-;-;-;1;1;-;-;-;-;-;2
"290530 Cafarnaum";-;-;-;1;-;-;-;-;-;-;-;-;1
"290540 Cairu";-;-;-;-;-;-;-;1;-;-;-;-;1
"290550 Caldeirão Grande";-;1;-;-;-;-;-;-;-;-;-;-;1
"290570 Camaçari";1;2;1;-;1;1;-;-;-;1;1;-;8
"290600 Campo Formoso";-;-;-;-;-;-;-;-;1;-;-;-;1
"290620 Canarana";-;-;-;-;-;-;-;-;1;-;-;-;1
"290630 Canavieiras";1;-;-;-;-;-;-;-;-;-;-;-;1
"290650 Candeias";-;-;-;-;-;-;-;-;-;1;-;-;1
"290660 Candiba";-;-;-;-;-;-;-;1;-;-;1;-;2
"290680 Cansanção";-;1;-;-;-;-;-;-;-;1;-;-;2
"290682 Canudos";-;-;-;-;-;-;-;-;-;-;-;1;1
"290685 Capela do Alto Alegre";-;-;-;-;-;-;-;-;-;1;-;-;1
"290687 Capim Grosso";-;-;1;1;-;-;1;-;-;-;-;-;3
"290689 Caraíbas";-;-;-;-;-;-;1;-;-;-;-;-;1
"290690 Caravelas";-;1;-;-;-;1;-;-;-;-;-;-;2
"290720 Casa Nova";-;1;-;-;-;-;-;-;-;-;-;2;3
"290730 Castro Alves";-;-;-;-;-;-;-;1;-;-;1;-;2
"290750 Catu";-;-;-;-;-;-;-;-;1;1;-;1;3
"290760 Central";-;-;-;-;-;-;-;-;-;-;1;-;1
"290780 Cícero Dantas";-;-;-;-;-;-;-;-;1;-;-;-;1
"290820 Conceição da Feira";-;-;-;-;-;-;1;-;-;-;-;-;1
"290840 Conceição do Coité";-;-;-;-;-;1;-;-;-;-;-;-;1
"290870 Condeúba";-;-;-;-;-;-;-;1;-;-;-;-;1
"290930 Correntina";-;-;-;-;-;1;-;-;-;-;-;-;1
"290950 Cravolândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"290960 Crisópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"290990 Curaçá";1;-;-;-;-;1;-;-;-;-;-;-;2
"291000 Dário Meira";-;-;-;-;-;-;1;-;-;-;-;-;1
"291005 Dias d'Ávila";-;-;-;-;-;-;-;1;-;-;-;-;1
"291010 Dom Basílio";1;-;2;-;-;-;-;-;-;-;1;-;4
"291040 Encruzilhada";-;-;-;-;-;-;-;-;-;-;-;1;1
"291050 Entre Rios";-;-;-;-;-;1;-;-;-;-;-;-;1
"290050 Érico Cardoso";-;-;-;-;-;1;-;-;-;-;-;-;1
"291072 Eunápolis";-;1;-;-;-;-;-;-;-;-;1;1;3
"291075 Fátima";-;-;-;-;1;-;-;-;-;1;-;-;2
"291080 Feira de Santana";-;1;-;1;-;1;2;-;-;1;2;-;8
"291130 Gentio do Ouro";-;-;-;-;1;-;1;-;-;-;-;-;2
"291170 Guanambi";1;-;-;1;-;-;-;1;-;1;-;-;4
"291180 Guaratinga";-;-;-;-;1;-;1;-;-;-;-;-;2
"291185 Heliópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"291210 Ibicaraí";-;-;1;-;-;-;-;-;-;-;-;-;1
"291220 Ibicoara";1;-;-;-;-;-;-;-;1;1;-;-;3
"291240 Ibipeba";1;-;-;-;-;-;-;-;-;-;-;-;1
"291290 Ibirataia";-;-;-;-;-;-;-;-;-;-;1;-;1
"291300 Ibitiara";-;-;-;-;-;-;-;-;-;-;1;-;1
"291310 Ibititá";-;-;-;-;-;-;1;-;-;-;-;1;2
"291340 Igaporã";-;-;-;-;-;-;-;1;-;-;-;-;1
"291360 Ilhéus";-;-;1;1;-;1;1;-;1;-;1;1;7
"291370 Inhambupe";-;-;1;-;-;-;1;-;-;-;-;-;2
"291390 Ipiaú";1;-;-;-;-;1;-;-;-;-;-;-;2
"291410 Ipupiara";-;-;-;-;-;-;-;-;1;-;1;-;2
"291430 Iramaia";-;-;-;-;-;-;-;-;-;-;-;1;1
"291440 Iraquara";1;1;1;-;-;-;-;2;-;1;-;-;6
"291450 Irará";-;-;-;-;-;1;-;-;-;-;-;-;1
"291460 Irecê";-;-;-;-;3;1;-;-;2;-;-;1;7
"291465 Itabela";-;-;1;-;-;-;-;-;-;-;-;-;1
"291470 Itaberaba";-;-;-;-;-;-;-;1;1;-;-;-;2
"291480 Itabuna";1;-;1;1;2;-;-;-;-;-;-;-;5
"291550 Itajuípe";-;-;-;-;-;-;-;-;-;-;1;-;1
"291560 Itamaraju";-;1;1;-;-;1;1;-;-;-;-;2;6
"291580 Itambé";1;-;-;-;-;-;-;-;-;-;-;-;1
"291600 Itanhém";-;-;-;1;1;-;-;-;-;-;-;-;2
"291610 Itaparica";-;-;-;1;-;-;-;-;-;-;-;-;1
"291640 Itapetinga";-;-;-;-;1;1;1;3;-;-;-;-;6
"291650 Itapicuru";-;-;1;-;-;-;-;-;-;-;-;-;1
"291660 Itapitanga";1;-;-;-;-;-;-;-;-;-;-;-;1
"291690 Itiruçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"291700 Itiúba";-;-;1;-;-;1;-;-;-;-;-;-;2
"291720 Ituaçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"291750 Jacobina";-;-;1;-;-;-;1;-;-;1;-;1;4
"291760 Jaguaquara";-;-;-;-;-;-;-;1;-;-;-;-;1
"291770 Jaguarari";-;1;-;-;-;-;-;-;1;-;-;-;2
"291780 Jaguaripe";1;-;-;-;-;-;-;-;-;-;-;1;2
"291800 Jequié";1;-;-;-;-;-;1;1;1;-;-;1;5
"291810 Jeremoabo";-;-;-;-;-;-;-;-;-;1;-;-;1
"291820 Jiquiriçá";-;-;-;-;-;-;1;-;-;1;-;-;2
"291830 Jitaúna";-;-;1;-;-;-;-;-;-;-;1;-;2
"291840 Juazeiro";-;1;-;1;-;3;-;1;-;-;-;1;7
"291850 Jussara";-;-;-;-;-;-;-;-;1;-;-;-;1
"291915 Lapão";-;-;-;-;-;-;-;1;1;-;-;-;2
"291920 Lauro de Freitas";1;-;-;1;-;-;1;1;-;1;-;-;5
"291930 Lençóis";-;1;-;-;-;-;-;-;-;-;-;-;1
"291950 Livramento de Nossa Senhora";1;1;-;-;1;-;-;-;-;-;-;3;6
"291970 Macarani";-;1;1;-;-;-;-;-;-;-;-;-;2
"291990 Macururé";-;-;-;-;-;1;-;1;-;-;-;-;2
"292050 Maracás";-;-;1;-;-;-;-;-;-;-;-;-;1
"292105 Matina";-;-;-;-;-;-;1;-;-;-;-;-;1
"292110 Medeiros Neto";-;-;-;-;-;-;-;-;-;1;-;-;1
"292120 Miguel Calmon";-;-;-;-;-;-;-;-;1;-;-;-;1
"292140 Mirangaba";-;-;-;-;-;-;1;-;-;-;-;-;1
"292150 Monte Santo";1;-;-;-;-;-;-;-;-;-;-;-;1
"292170 Morro do Chapéu";2;-;-;-;-;1;-;-;-;1;-;-;4
"292180 Mortugaba";1;-;-;-;-;-;-;-;1;-;-;-;2
"292200 Mucuri";-;-;-;-;-;-;-;-;-;-;-;1;1
"292205 Mulungu do Morro";-;-;-;1;-;1;-;-;2;-;-;-;4
"292210 Mundo Novo";-;-;-;-;-;-;-;-;-;1;-;-;1
"292240 Mutuípe";-;-;-;-;-;-;1;-;-;-;-;-;1
"292275 Nova Ibiá";-;-;-;1;-;-;-;-;-;-;-;-;1
"292290 Nova Soure";-;-;-;-;-;-;-;-;-;-;-;1;1
"292303 Novo Horizonte";-;-;-;-;-;-;1;-;-;-;-;-;1
"292310 Olindina";-;-;-;-;-;1;-;-;-;-;-;-;1
"292340 Palmas de Monte Alto";-;-;-;-;-;-;-;-;1;-;-;1;2
"292350 Palmeiras";-;-;-;-;-;-;-;-;-;1;-;-;1
"292380 Paripiranga";-;-;-;-;-;-;-;-;1;-;-;-;1
"292400 Paulo Afonso";-;-;-;-;1;-;-;-;1;2;-;1;5
"292410 Pedrão";-;-;-;-;-;1;-;-;-;-;-;-;1
"292430 Piatã";-;-;-;-;-;-;-;-;-;-;1;-;1
"292460 Pindobaçu";-;-;-;-;-;-;-;1;-;-;-;-;1
"292480 Piritiba";-;-;-;-;-;-;-;-;-;-;-;2;2
"292500 Planalto";1;-;1;-;-;-;-;-;-;1;-;-;3
"292510 Poções";1;-;-;-;-;-;-;1;-;-;-;-;2
"292520 Pojuca";-;-;2;-;-;-;-;-;-;-;-;-;2
"292525 Ponto Novo";-;-;1;-;-;-;-;-;-;-;-;-;1
"292530 Porto Seguro";1;-;-;-;-;-;-;1;-;-;1;-;3
"292560 Presidente Dutra";-;-;-;1;-;-;-;1;-;-;-;-;2
"292570 Presidente Jânio Quadros";1;-;-;-;-;-;-;-;-;-;-;-;1
"292575 Presidente Tancredo Neves";-;1;-;-;-;-;-;-;1;-;-;-;2
"292580 Queimadas";-;-;-;1;-;-;-;-;-;-;-;-;1
"292590 Quijingue";-;-;-;-;-;-;1;-;-;-;-;-;1
"292595 Rafael Jambeiro";-;-;-;-;-;-;-;-;1;-;-;-;1
"292600 Remanso";2;-;1;-;-;-;-;-;-;-;-;-;3
"292630 Riachão do Jacuípe";-;-;-;-;-;-;-;-;-;1;-;-;1
"292640 Riacho de Santana";-;-;1;-;-;-;-;-;-;-;-;-;1
"292650 Ribeira do Amparo";1;-;-;-;-;-;-;-;-;-;-;-;1
"292660 Ribeira do Pombal";-;1;-;-;-;-;-;1;-;-;-;-;2
"292670 Rio de Contas";-;-;-;-;1;1;-;1;-;-;-;-;3
"292680 Rio do Antônio";-;1;-;-;-;-;-;-;-;-;-;-;1
"292700 Rio Real";-;-;-;1;-;-;-;-;2;-;-;-;3
"292710 Rodelas";-;-;-;-;1;-;-;-;-;-;-;-;1
"292730 Salinas da Margarida";-;-;-;-;-;1;-;-;-;-;-;-;1
"292740 Salvador";4;5;7;4;8;3;3;7;8;3;7;8;67
"292800 Santaluz";-;1;-;-;-;-;-;-;-;-;1;-;2
"292860 Santo Amaro";-;-;-;1;-;-;-;-;-;-;-;-;1
"292870 Santo Antônio de Jesus";-;1;-;-;-;-;-;-;-;-;-;-;1
"292880 Santo Estêvão";-;-;-;1;-;-;-;-;-;1;-;-;2
"292910 São Felipe";-;-;-;-;-;1;-;-;-;-;-;-;1
"292900 São Félix";-;-;1;-;-;-;-;-;-;-;-;-;1
"292925 São Gabriel";-;-;1;-;1;-;-;-;-;-;-;-;2
"292930 São Gonçalo dos Campos";-;1;-;-;-;-;1;-;-;-;-;-;2
"292937 São José do Jacuípe";-;-;-;-;-;-;-;1;-;-;-;-;1
"292950 São Sebastião do Passé";-;-;-;-;-;-;1;-;1;-;-;-;2
"292980 Saúde";1;-;1;-;-;-;-;-;-;-;-;-;2
"292990 Seabra";-;-;-;-;-;-;-;1;-;1;-;-;2
"293000 Sebastião Laranjeiras";-;-;-;1;-;-;-;-;-;-;1;-;2
"293010 Senhor do Bonfim";1;-;1;-;-;-;1;-;-;-;1;-;4
"293020 Sento Sé";-;-;-;-;-;1;-;-;-;1;-;-;2
"293015 Serra do Ramalho";-;-;-;-;-;-;-;1;-;-;-;-;1
"293050 Serrinha";-;1;-;-;-;-;-;-;1;-;-;-;2
"293060 Serrolândia";-;1;-;-;1;-;-;-;-;-;-;-;2
"293070 Simões Filho";-;1;-;1;1;-;-;1;-;-;-;-;4
"293077 Sobradinho";-;-;-;-;-;1;-;1;-;-;-;-;2
"293100 Tanhaçu";-;-;-;-;-;-;-;-;1;2;-;-;3
"293120 Taperoá";-;-;-;-;-;1;-;-;-;-;-;-;1
"293135 Teixeira de Freitas";2;1;-;-;-;-;1;-;1;1;-;-;6
"293160 Teolândia";-;-;-;-;-;-;-;1;-;-;-;-;1
"293170 Terra Nova";1;-;-;-;-;-;-;-;-;-;-;1;2
"293180 Tremedal";-;-;-;-;-;-;1;-;-;-;-;-;1
"293190 Tucano";-;-;-;-;-;-;-;-;-;2;-;-;2
"293220 Ubaitaba";1;-;1;-;-;-;-;-;-;-;-;-;2
"293230 Ubatã";-;-;-;-;-;-;1;-;-;-;-;-;1
"293240 Uibaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"293250 Una";-;-;-;-;-;-;1;-;-;-;-;-;1
"293260 Urandi";-;-;-;-;-;-;-;-;1;-;-;-;1
"293270 Uruçuca";-;-;-;1;-;-;-;-;-;-;-;-;1
"293290 Valença";-;1;-;-;-;-;-;-;-;-;-;1;2
"293305 Várzea da Roça";-;1;-;-;-;-;-;-;-;-;-;-;1
"293320 Vera Cruz";1;-;-;1;-;-;-;-;-;-;-;-;2
"293330 Vitória da Conquista";-;1;3;1;-;1;1;1;1;-;-;2;11
"290000 Município ignorado - BA";-;-;-;-;-;-;-;-;-;1;-;-;1
"310020 Abaeté";-;-;-;-;1;-;-;-;1;-;-;-;2
"310030 Abre Campo";-;-;-;-;-;-;1;-;-;-;-;-;1
"310060 Água Boa";-;-;-;-;-;-;-;1;-;-;-;1;2
"310110 Aimorés";-;-;-;-;2;-;-;-;-;-;1;-;3
"310160 Alfenas";1;1;2;1;1;-;1;1;-;-;1;-;9
"310170 Almenara";-;1;-;-;-;-;1;-;-;-;-;-;2
"310190 Alpinópolis";-;-;-;1;-;-;-;1;-;-;-;-;2
"310200 Alterosa";-;-;-;-;-;-;-;-;-;-;-;1;1
"310210 Alto Rio Doce";-;-;1;-;-;-;-;-;-;-;-;-;1
"310230 Alvinópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"310250 Amparo do Serra";-;-;1;1;-;-;-;-;-;-;-;-;2
"310260 Andradas";1;-;1;-;-;1;-;-;-;-;-;-;3
"310280 Andrelândia";-;-;-;-;-;1;-;-;-;1;-;-;2
"310290 Antônio Carlos";1;-;1;-;-;-;-;-;1;-;-;1;4
"310320 Araçaí";-;-;-;-;-;-;-;-;1;-;-;-;1
"310340 Araçuaí";-;-;1;-;-;-;1;-;-;-;1;-;3
"310350 Araguari";-;2;1;1;1;1;-;1;-;-;1;2;10
"310370 Araponga";-;-;1;1;-;-;-;1;-;-;-;1;4
"310390 Araújos";1;-;-;-;-;-;-;-;-;-;-;-;1
"310400 Araxá";1;2;1;1;-;-;1;1;1;1;1;3;13
"310410 Arceburgo";1;-;-;-;-;-;-;-;-;-;-;-;1
"310420 Arcos";-;1;-;-;-;-;-;-;-;1;-;-;2
"310430 Areado";-;-;-;1;-;1;-;-;-;-;-;-;2
"310450 Arinos";-;-;-;-;-;-;-;1;-;-;1;-;2
"310460 Astolfo Dutra";-;-;-;-;-;-;-;-;-;1;-;-;1
"310470 Ataléia";-;-;1;-;-;-;-;-;-;-;-;-;1
"310490 Baependi";-;-;-;1;-;-;-;-;-;-;-;-;1
"310510 Bambuí";2;-;-;-;-;1;-;-;-;-;-;-;3
"310530 Bandeira do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"310540 Barão de Cocais";-;-;-;-;1;-;-;-;-;1;-;-;2
"310560 Barbacena";-;1;1;1;1;2;2;1;2;1;1;-;13
"310590 Barroso";-;-;-;-;-;-;-;-;1;1;-;-;2
