"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"250620 Frei Martinho";-;-;-;-;-;-;1;-;-;-;-;-;1
"250630 Guarabira";-;1;-;-;-;1;-;-;1;-;1;-;4
"250640 Gurinhém";-;-;-;-;-;1;-;-;-;-;-;-;1
"250650 Gurjão";-;-;-;-;-;1;-;-;1;-;-;-;2
"250660 Ibiara";1;-;-;-;-;-;-;-;-;-;-;-;1
"250690 Itabaiana";-;-;1;-;-;1;-;-;-;-;-;-;2
"250700 Itaporanga";-;-;-;-;1;-;-;-;-;-;-;1;2
"250710 Itapororoca";-;-;1;-;-;-;-;-;-;1;-;-;2
"250740 Jericó";-;-;-;-;1;-;-;-;-;-;-;-;1
"250750 João Pessoa";1;4;6;4;3;3;1;4;1;4;1;2;34
"250760 Juarez Távora";-;-;-;-;-;-;-;1;-;-;1;-;2
"250770 Juazeirinho";-;-;1;-;-;1;-;1;-;-;-;-;3
"250810 Lagoa";-;-;-;-;-;1;-;-;-;-;-;-;1
"250880 Malta";-;-;-;-;-;-;1;-;1;-;-;-;2
"250890 Mamanguape";1;1;-;-;-;-;-;-;-;-;-;-;2
"250910 Mari";-;-;-;-;1;-;1;1;-;-;-;-;3
"250940 Mogeiro";-;-;-;-;-;-;-;-;1;-;-;-;1
"250970 Monteiro";-;-;-;1;-;-;-;-;2;-;-;-;3
"251010 Nova Floresta";-;-;-;-;-;-;-;1;-;-;-;-;1
"251020 Nova Olinda";-;1;2;-;-;-;-;-;-;1;-;-;4
"251080 Patos";-;3;-;1;2;1;-;1;-;2;3;3;16
"251090 Paulista";-;-;1;-;-;-;-;-;-;-;-;-;1
"251100 Pedra Branca";-;-;-;-;-;-;-;-;1;-;-;1;2
"251110 Pedra Lavrada";1;-;-;-;-;-;-;-;-;-;-;-;1
"251120 Pedras de Fogo";-;1;-;-;-;-;-;-;-;-;-;-;1
"251130 Piancó";-;-;-;-;-;1;1;-;-;-;-;-;2
"251150 Pilar";-;-;-;-;-;1;-;-;-;-;-;-;1
"251170 Pilõezinhos";-;-;-;-;-;-;-;-;-;-;-;1;1
"251210 Pombal";-;-;-;-;1;-;-;-;-;1;-;1;3
"251220 Prata";1;-;-;-;-;-;-;-;-;-;-;-;1
"251250 Queimadas";-;-;-;1;-;-;1;-;1;-;-;-;3
"251270 Remígio";-;1;-;1;-;-;1;-;-;-;-;-;3
"251275 Riachão do Bacamarte";-;-;-;-;-;-;-;1;-;-;-;-;1
"251300 Salgadinho";-;-;-;-;1;-;-;-;-;-;-;-;1
"251330 Santa Helena";-;-;-;-;-;-;-;-;-;-;1;-;1
"251335 Santa Inês";1;-;1;-;-;-;-;-;-;-;-;-;2
"251390 São Bento";-;-;1;-;1;1;-;-;-;-;-;-;3
"251398 São Francisco";-;-;1;-;-;-;1;-;-;-;-;-;2
"251400 São João do Cariri";-;-;-;-;-;-;-;1;1;-;-;-;2
"251430 São José de Caiana";-;-;-;-;-;1;-;-;-;-;1;-;2
"251440 São José de Espinharas";-;-;-;-;-;-;-;-;-;-;-;1;1
"251450 São José de Piranhas";-;-;1;-;-;-;1;-;-;-;1;1;4
"251510 São Sebastião de Lagoa de Roça";-;-;-;-;1;-;-;-;-;-;-;-;1
"251530 Sapé";2;-;2;1;-;-;-;1;1;-;-;-;7
"251550 Serra Branca";-;-;1;-;-;-;-;-;-;-;-;-;1
"251560 Serra da Raiz";-;-;-;-;-;-;1;-;-;-;-;-;1
"251590 Serraria";-;-;-;-;1;-;-;-;-;-;-;-;1
"251600 Solânea";-;-;2;-;-;-;-;-;-;-;-;1;3
"251610 Soledade";-;-;1;-;-;-;-;-;-;-;-;-;1
"251620 Sousa";-;1;-;-;2;1;-;1;-;1;-;1;7
"251640 Tacima";1;-;-;-;-;-;-;-;-;1;-;-;2
"251650 Taperoá";1;-;-;-;-;-;1;-;-;-;-;-;2
"251660 Tavares";1;1;-;-;-;1;-;-;-;-;-;-;3
"251670 Teixeira";-;-;-;-;-;1;-;-;-;-;-;-;1
"260005 Abreu e Lima";-;1;-;1;1;-;-;1;-;-;-;-;4
"260010 Afogados da Ingazeira";-;-;-;-;-;-;-;-;-;1;-;-;1
"260020 Afrânio";-;-;1;-;-;-;-;-;-;1;-;-;2
"260050 Águas Belas";1;-;-;-;1;-;-;2;-;-;-;2;6
"260060 Alagoinha";-;-;1;-;-;-;-;-;-;-;-;-;1
"260070 Aliança";-;-;-;-;-;-;-;1;-;1;1;-;3
"260090 Amaraji";-;1;-;-;-;-;1;-;-;-;-;-;2
"260105 Araçoiaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"260110 Araripina";1;-;1;-;-;1;-;1;-;1;-;-;5
"260120 Arcoverde";-;-;-;2;-;-;-;-;-;-;-;-;2
"260160 Belém do São Francisco";-;-;-;1;-;-;-;1;1;-;-;1;4
"260170 Belo Jardim";1;1;-;-;1;2;-;-;-;-;1;-;6
"260180 Betânia";-;-;-;-;-;-;-;-;-;1;-;-;1
"260190 Bezerros";2;-;-;-;1;-;1;-;-;-;-;-;4
"260200 Bodocó";-;-;-;1;-;1;-;-;-;2;-;-;4
"260210 Bom Conselho";-;-;-;-;-;-;-;1;-;-;-;2;3
"260220 Bom Jardim";-;-;-;-;-;-;-;1;-;-;-;-;1
"260230 Bonito";-;-;-;-;-;-;-;-;1;2;1;-;4
"260260 Brejo da Madre de Deus";-;-;1;-;-;-;-;-;-;-;-;-;1
"260270 Buenos Aires";-;-;2;-;-;-;-;1;-;-;-;-;3
"260280 Buíque";-;-;-;1;-;-;-;1;1;-;1;-;4
"260290 Cabo de Santo Agostinho";1;-;1;1;-;-;2;2;-;3;-;-;10
"260300 Cabrobó";-;-;-;-;-;-;-;-;1;-;1;1;3
"260310 Cachoeirinha";-;-;-;-;-;-;-;-;1;-;-;1;2
"260340 Calumbi";-;-;-;-;-;-;-;-;-;-;-;1;1
"260345 Camaragibe";2;-;2;1;-;-;1;2;1;1;1;-;11
"260360 Camutanga";-;-;-;-;-;-;-;-;-;1;-;-;1
"260370 Canhotinho";-;-;-;-;-;-;-;1;-;-;-;-;1
"260390 Carnaíba";-;-;-;-;-;-;-;-;-;-;1;-;1
"260400 Carpina";-;1;-;-;-;1;-;-;-;-;-;-;2
"260410 Caruaru";1;-;-;-;3;1;1;1;-;-;3;2;12
"260415 Casinhas";-;-;-;-;1;-;-;-;-;-;-;-;1
"260420 Catende";-;-;-;-;-;-;-;-;-;-;-;1;1
"260430 Cedro";-;1;-;-;-;-;-;1;-;1;-;-;3
"260450 Chã Grande";-;-;-;-;-;-;-;-;-;-;-;1;1
"260460 Condado";-;-;-;-;1;-;-;-;-;-;-;-;1
"260480 Cortês";1;-;-;-;-;-;-;-;-;-;-;-;1
"260490 Cumaru";-;-;-;-;1;-;-;-;-;-;-;-;1
"260510 Custódia";-;-;1;-;-;-;-;-;-;-;-;-;1
"260520 Escada";-;-;-;-;1;-;-;-;-;1;-;-;2
"260530 Exu";-;-;-;-;-;-;-;-;1;-;-;-;1
"260550 Ferreiros";-;-;-;-;-;-;-;-;-;2;-;-;2
"260560 Flores";-;-;1;-;-;-;1;1;1;-;-;-;4
"260570 Floresta";-;-;-;-;1;-;-;-;-;-;-;-;1
"260600 Garanhuns";-;1;-;1;-;2;1;1;-;-;1;1;8
"260620 Goiana";-;-;1;-;-;-;-;-;1;-;-;-;2
"260640 Gravatá";1;1;-;-;2;-;-;1;-;-;1;-;6
"260650 Iati";-;-;-;-;-;-;-;-;1;1;-;-;2
"260660 Ibimirim";-;-;1;-;-;-;-;-;-;-;-;-;1
"260680 Igarassu";-;1;-;-;-;-;-;1;-;-;-;-;2
"260720 Ipojuca";-;-;-;1;-;1;-;1;1;1;-;-;5
"260730 Ipubi";-;-;1;-;-;-;-;-;-;-;-;-;1
"260750 Itaíba";-;-;-;-;1;-;-;1;-;-;-;-;2
"260765 Itambé";1;-;-;-;-;-;-;-;1;-;-;-;2
"260770 Itapetim";2;-;-;-;-;-;-;-;-;-;-;1;3
"260790 Jaboatão dos Guararapes";3;2;3;3;4;-;-;3;1;3;2;5;29
"260795 Jaqueira";-;-;1;-;-;-;-;-;-;-;-;1;2
"260805 Jatobá";-;1;-;1;-;1;-;1;-;-;-;-;4
"260810 João Alfredo";-;-;1;-;1;-;-;-;-;-;1;-;3
"260820 Joaquim Nabuco";-;1;-;-;-;1;-;-;-;-;-;-;2
"260830 Jupi";1;1;-;-;-;-;-;-;-;-;-;-;2
"260840 Jurema";-;-;-;-;-;2;-;-;-;-;-;-;2
"260860 Lagoa do Ouro";-;-;-;1;-;-;-;-;-;-;1;-;2
"260870 Lagoa dos Gatos";-;-;1;-;-;-;-;-;-;-;-;-;1
"260875 Lagoa Grande";-;-;1;1;-;-;-;-;-;-;-;-;2
"260880 Lajedo";-;-;-;1;-;-;-;-;1;-;-;-;2
"260890 Limoeiro";-;1;-;-;-;-;-;-;-;-;1;1;3
"260900 Macaparana";-;1;1;-;1;-;-;-;1;-;-;1;5
"260920 Maraial";-;-;-;-;-;-;-;-;-;-;1;-;1
"261430 Moreilândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"260940 Moreno";1;-;-;-;-;-;-;-;1;-;-;1;3
"260960 Olinda";1;2;3;2;1;1;1;-;1;2;3;2;19
"260990 Ouricuri";-;1;-;-;1;1;1;-;1;-;1;-;6
"261000 Palmares";-;1;-;-;-;1;-;-;-;2;-;1;5
"261030 Paranatama";-;-;-;-;-;-;-;1;-;-;-;-;1
"261050 Passira";1;-;-;-;1;-;-;-;-;-;-;-;2
"261060 Paudalho";1;-;-;-;-;-;-;-;-;-;-;-;1
"261070 Paulista";2;4;2;1;2;1;-;1;-;-;1;-;14
"261090 Pesqueira";-;-;-;-;1;1;-;-;-;-;1;-;3
"261100 Petrolândia";-;-;-;-;-;-;-;1;-;-;-;-;1
"261110 Petrolina";1;3;1;1;-;1;1;3;1;1;2;1;16
"261130 Pombos";-;-;1;-;-;-;-;-;-;-;-;-;1
"261160 Recife";10;4;5;5;3;9;5;8;8;5;5;3;70
"261180 Ribeirão";-;-;-;-;-;-;-;-;-;-;1;-;1
"261210 Salgadinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"261220 Salgueiro";-;1;-;1;-;1;-;-;-;-;-;2;5
"261240 Sanharó";-;-;-;-;-;-;-;-;-;1;-;1;2
"261250 Santa Cruz do Capibaribe";-;-;1;-;-;-;-;-;-;1;-;-;2
"261255 Santa Filomena";-;1;-;-;-;-;-;-;-;-;-;-;1
"261260 Santa Maria da Boa Vista";-;2;-;-;-;1;-;-;-;1;-;1;5
"261290 São Benedito do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"261300 São Bento do Una";-;-;-;-;-;-;-;-;1;-;1;1;3
"261310 São Caitano";-;1;-;-;-;-;-;-;-;-;-;-;1
"261320 São João";1;-;-;-;-;-;-;-;-;-;-;-;1
"261350 São José do Belmonte";1;-;-;-;1;-;-;-;-;1;1;1;5
"261360 São José do Egito";-;-;-;1;1;-;-;-;-;1;-;-;3
"261370 São Lourenço da Mata";-;-;-;-;1;2;1;-;-;-;-;-;4
"261380 São Vicente Ferrer";-;-;-;-;-;-;1;-;-;-;-;-;1
"261390 Serra Talhada";1;-;-;1;-;-;-;1;1;-;1;-;5
"261410 Sertânia";-;2;-;-;-;-;-;1;-;1;-;-;4
"261420 Sirinhaém";-;1;-;-;-;-;-;-;-;-;-;1;2
"261450 Surubim";-;-;-;1;-;-;-;-;-;-;-;1;2
"261460 Tabira";-;-;-;-;1;-;-;-;-;-;1;-;2
"261500 Taquaritinga do Norte";-;-;-;-;1;-;-;-;-;-;-;-;1
"261510 Terezinha";-;1;-;-;-;-;-;1;-;-;-;-;2
"261530 Timbaúba";-;-;-;-;-;-;-;-;1;1;-;-;2
"261540 Toritama";-;-;-;-;-;-;-;1;-;-;-;-;1
"261560 Trindade";-;-;-;-;-;-;-;-;1;-;-;-;1
"261580 Tupanatinga";-;-;-;-;-;-;-;-;1;-;-;-;1
"261590 Tuparetama";-;-;-;-;-;-;1;-;-;-;-;-;1
"261610 Verdejante";1;-;1;-;-;-;-;-;-;-;-;-;2
"261630 Vicência";1;-;-;-;-;-;-;-;-;-;-;-;1
"261640 Vitória de Santo Antão";1;-;1;-;4;1;-;-;-;-;-;-;7
"260000 Município ignorado - PE";1;-;1;-;-;1;1;-;-;-;-;1;5
"270030 Arapiraca";-;1;-;1;-;-;1;1;-;1;4;3;12
"270060 Barra de São Miguel";-;-;-;-;-;-;-;-;-;-;1;-;1
"270070 Batalha";1;-;-;-;-;-;-;-;-;-;-;-;1
"270080 Belém";-;-;-;-;-;-;-;1;-;-;-;-;1
"270130 Cajueiro";-;-;-;-;-;-;-;-;-;-;1;-;1
"270140 Campo Alegre";-;1;-;-;1;-;-;-;-;-;-;-;2
"270150 Campo Grande";-;-;-;-;-;1;-;-;-;-;-;1;2
"270230 Coruripe";1;-;-;-;-;-;-;-;-;1;-;-;2
"270240 Delmiro Gouveia";-;-;-;-;1;-;-;-;1;-;-;-;2
"270250 Dois Riachos";-;-;-;-;-;-;-;1;-;-;-;-;1
"270255 Estrela de Alagoas";-;-;-;-;1;-;-;-;-;-;-;-;1
"270260 Feira Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"270280 Flexeiras";-;-;-;-;1;-;-;-;-;-;-;-;1
"270290 Girau do Ponciano";1;1;1;-;-;1;-;-;-;-;1;-;5
"270330 Inhapi";-;-;1;-;-;-;-;-;-;-;-;-;1
"270400 Junqueiro";-;1;-;1;-;-;-;-;-;1;-;-;3
"270410 Lagoa da Canoa";-;-;1;1;-;-;-;-;-;-;-;-;2
"270430 Maceió";2;-;1;2;3;-;3;3;-;6;1;2;23
"270440 Major Isidoro";1;-;-;-;-;-;2;-;-;-;-;-;3
"270460 Maravilha";-;-;1;-;-;-;-;-;-;-;-;-;1
"270470 Marechal Deodoro";-;-;1;-;-;-;-;-;-;-;1;-;2
"270510 Matriz de Camaragibe";1;-;-;-;-;-;-;-;-;-;-;-;1
"270570 Olho d'Água das Flores";-;-;-;-;-;1;-;-;-;-;-;-;1
"270580 Olho d'Água do Casado";-;-;-;-;-;-;-;-;-;-;-;1;1
"270600 Olivença";1;-;-;-;-;-;-;-;-;-;-;-;1
"270630 Palmeira dos Índios";1;-;-;-;1;-;-;-;1;1;-;-;4
"270644 Paripueira";-;-;1;-;-;-;1;-;-;-;-;-;2
"270670 Penedo";-;-;-;-;-;-;-;-;2;-;-;-;2
"270710 Piranhas";-;-;-;-;-;-;1;-;-;-;-;1;2
"270750 Porto Real do Colégio";-;-;-;-;-;-;-;-;1;-;-;-;1
"270760 Quebrangulo";-;-;-;-;-;-;-;-;-;1;-;-;1
"270770 Rio Largo";-;1;-;-;1;-;-;-;-;1;-;-;3
"270800 Santana do Ipanema";-;1;-;-;-;-;-;-;-;1;1;-;3
"270840 São José da Tapera";-;1;-;-;-;-;-;-;-;-;-;-;1
"270850 São Luís do Quitunde";1;-;-;-;-;-;-;-;-;-;-;-;1
"270860 São Miguel dos Campos";-;-;-;-;-;-;-;-;1;-;1;1;3
"270880 São Sebastião";-;-;-;1;-;-;-;-;1;-;-;-;2
"270890 Satuba";-;-;1;-;-;-;-;-;-;-;-;-;1
"270915 Teotônio Vilela";1;-;-;-;-;-;-;-;-;-;-;-;1
"270930 União dos Palmares";1;-;1;-;1;-;-;1;-;-;-;-;4
"270940 Viçosa";-;-;-;-;-;-;-;1;-;-;-;-;1
"280020 Aquidabã";-;-;-;1;-;-;-;-;-;1;-;2;4
"280030 Aracaju";4;2;3;1;3;1;3;2;3;3;2;5;32
"280050 Areia Branca";-;1;-;-;-;-;-;-;-;-;-;-;1
"280060 Barra dos Coqueiros";-;-;-;-;-;-;-;1;-;-;-;-;1
"280067 Boquim";-;1;-;-;-;-;-;-;-;1;-;-;2
"280100 Campo do Brito";-;1;1;-;-;-;-;-;-;-;-;-;2
"280120 Canindé de São Francisco";1;-;-;-;-;-;-;-;-;-;1;-;2
"280130 Capela";-;1;-;1;-;-;-;1;-;-;-;-;3
"280140 Carira";1;-;1;-;-;-;-;-;-;-;-;-;2
"280210 Estância";-;-;2;-;-;-;-;1;-;-;-;-;3
"280260 Gracho Cardoso";-;-;-;-;-;-;1;-;-;-;-;-;1
"280270 Ilha das Flores";-;-;-;-;-;-;1;-;-;-;-;-;1
"280290 Itabaiana";1;-;-;1;3;-;2;-;-;2;-;1;10
"280300 Itabaianinha";-;-;-;-;1;-;-;-;-;-;-;-;1
"280320 Itaporanga d'Ajuda";-;-;-;-;-;-;-;-;-;-;-;1;1
"280330 Japaratuba";-;-;-;-;-;-;-;-;1;-;-;-;1
"280340 Japoatã";-;1;-;-;-;-;-;1;-;-;-;-;2
"280350 Lagarto";1;1;-;2;-;1;1;-;-;1;2;1;10
"280360 Laranjeiras";-;-;2;-;-;-;-;-;-;-;-;-;2
"280370 Macambira";-;-;-;-;-;-;-;-;-;-;1;1;2
"280380 Malhada dos Bois";-;-;-;-;-;-;-;-;1;-;-;-;1
"280390 Malhador";-;-;-;-;-;-;1;-;-;-;-;-;1
"280430 Muribeca";-;1;-;-;-;-;-;-;-;-;-;-;1
"280445 Nossa Senhora Aparecida";-;-;-;-;-;-;-;-;-;-;1;-;1
"280450 Nossa Senhora da Glória";-;-;-;-;1;-;-;-;2;-;-;-;3
"280460 Nossa Senhora das Dores";-;-;-;-;-;-;-;1;-;-;1;-;2
"280470 Nossa Senhora de Lourdes";-;-;-;-;-;-;1;-;-;-;-;-;1
"280480 Nossa Senhora do Socorro";-;-;1;1;1;-;-;-;-;-;-;1;4
"280490 Pacatuba";-;-;-;-;1;1;-;-;-;1;-;-;3
"280530 Pirambu";-;-;1;-;-;-;-;-;-;-;-;-;1
"280540 Poço Redondo";-;-;-;-;1;-;1;-;1;-;-;1;4
"280550 Poço Verde";-;-;-;-;-;-;-;-;1;-;1;-;2
"280560 Porto da Folha";-;-;-;-;-;-;-;1;1;-;-;-;2
"280570 Propriá";-;-;1;-;-;-;-;-;-;-;-;-;1
"280620 Salgado";-;-;-;-;-;-;-;-;-;-;-;1;1
"280670 São Cristóvão";1;-;-;1;-;-;1;-;-;-;1;-;4
"280680 São Domingos";-;-;-;-;-;-;1;-;-;1;-;-;2
"280710 Simão Dias";-;-;1;2;-;1;-;1;-;-;1;-;6
"280740 Tobias Barreto";-;-;-;-;1;-;-;2;-;-;-;-;3
"280760 Umbaúba";-;-;-;-;-;-;-;-;-;-;-;1;1
"290010 Abaíra";1;-;-;-;-;-;-;-;-;1;-;-;2
"290020 Abaré";1;-;-;-;-;-;-;-;-;-;-;-;1
"290030 Acajutiba";-;-;-;-;1;-;-;-;-;-;-;-;1
"290035 Adustina";-;-;-;-;-;-;-;-;1;-;-;-;1
"290070 Alagoinhas";2;2;1;2;1;1;-;-;-;4;-;-;13
"290100 Amargosa";-;-;-;1;-;-;-;-;1;1;1;-;4
"290110 Amélia Rodrigues";-;-;-;-;-;-;-;-;1;-;-;-;1
"290120 Anagé";1;-;-;-;-;-;-;-;-;-;-;-;1
"290130 Andaraí";-;-;-;-;-;1;1;-;-;-;-;-;2
"290140 Angical";-;-;1;-;-;-;-;-;-;-;-;-;1
"290190 Aporá";-;-;-;-;-;-;-;-;-;-;-;1;1
"290200 Aracatu";-;-;1;-;-;-;-;-;-;1;1;1;4
"290210 Araci";-;-;-;1;-;-;-;-;-;-;-;-;1
"290260 Baixa Grande";-;-;1;-;-;-;-;-;-;-;-;-;1
"290270 Barra";-;-;-;-;-;-;-;1;-;-;-;-;1
"290280 Barra da Estiva";-;1;-;-;-;-;1;-;-;-;-;-;2
"290290 Barra do Choça";-;-;-;-;-;-;-;1;-;-;-;-;1
"290320 Barreiras";1;-;-;-;-;-;1;1;-;-;1;2;6
"290323 Barro Alto";-;-;-;-;-;1;-;-;1;1;-;-;3
"290330 Barro Preto";-;-;-;-;-;-;-;-;-;1;-;-;1
"290327 Barrocas";-;-;-;-;-;-;1;-;-;-;1;-;2
"290360 Biritinga";-;-;-;1;-;-;-;1;-;-;-;-;2
"290370 Boa Nova";-;-;-;1;-;-;-;-;-;-;-;-;1
"290380 Boa Vista do Tupim";1;-;-;-;-;-;-;-;-;1;-;-;2
"290390 Bom Jesus da Lapa";2;-;-;2;-;-;1;-;-;-;-;-;5
"290410 Boquira";-;-;-;-;-;-;-;1;-;-;-;-;1
"290420 Botuporã";-;-;-;-;-;-;-;-;-;-;-;1;1
"290430 Brejões";-;-;-;-;-;-;-;-;-;-;-;1;1
"290440 Brejolândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"290450 Brotas de Macaúbas";-;-;-;-;-;1;-;-;-;1;-;-;2
"290460 Brumado";-;-;-;-;-;-;-;-;-;-;1;-;1
"290475 Buritirama";-;-;-;1;-;1;-;-;-;-;1;-;3
"290490 Cachoeira";-;-;1;-;-;-;-;-;-;1;-;-;2
"290510 Caém";-;-;-;-;-;1;-;-;-;-;-;-;1
"290520 Caetité";1;1;1;-;-;-;-;-;-;-;-;-;3
"290530 Cafarnaum";-;-;-;-;-;-;-;1;-;-;-;-;1
"290540 Cairu";-;-;-;-;-;-;-;-;-;-;1;-;1
"290560 Camacan";-;1;-;-;-;-;-;-;-;-;-;-;1
"290570 Camaçari";1;1;1;1;-;-;-;1;-;-;1;1;7
"290580 Camamu";-;-;-;1;-;-;-;-;-;-;-;-;1
"290590 Campo Alegre de Lourdes";1;-;1;-;1;-;-;1;-;-;-;-;4
"290600 Campo Formoso";-;2;-;-;-;-;-;-;-;-;-;-;2
"290610 Canápolis";1;-;-;1;-;-;-;-;-;-;-;-;2
"290620 Canarana";-;-;1;-;-;-;-;-;-;-;-;-;1
"290630 Canavieiras";-;1;-;-;-;-;-;-;-;-;-;-;1
"290640 Candeal";-;-;-;-;-;-;-;-;1;-;-;-;1
"290650 Candeias";-;1;-;-;-;-;-;1;-;-;-;1;3
"290660 Candiba";-;-;1;-;-;-;-;-;-;-;-;-;1
"290670 Cândido Sales";-;-;1;-;1;-;-;-;-;-;-;-;2
"290682 Canudos";1;-;-;-;-;-;-;-;-;-;-;-;1
"290687 Capim Grosso";-;-;-;1;1;1;-;-;-;-;-;-;3
"290690 Caravelas";-;1;-;-;-;-;-;-;-;-;-;-;1
"290710 Carinhanha";-;-;-;1;1;-;-;-;-;-;-;2;4
"290720 Casa Nova";1;1;-;-;-;-;-;-;-;-;-;1;3
"290730 Castro Alves";1;-;-;-;-;-;1;-;-;-;-;-;2
"290750 Catu";-;-;1;-;-;1;-;-;-;1;-;-;3
"290755 Caturama";1;-;-;-;-;-;-;-;-;-;-;-;1
"290760 Central";-;1;-;-;-;-;1;-;-;-;-;-;2
"290790 Cipó";-;-;-;-;-;-;-;-;-;-;1;-;1
"290800 Coaraci";-;-;1;-;-;-;-;-;1;-;-;-;2
"290830 Conceição do Almeida";-;-;-;-;-;-;-;-;-;-;-;1;1
"290840 Conceição do Coité";-;-;-;-;1;-;-;1;-;-;-;-;2
"290850 Conceição do Jacuípe";-;-;-;-;-;1;-;-;-;-;-;-;1
"290860 Conde";-;-;-;-;-;-;-;-;-;1;-;-;1
"290910 Coribe";1;-;1;-;1;1;-;-;-;-;-;-;4
"290930 Correntina";-;-;-;-;-;-;-;-;-;1;1;-;2
"290940 Cotegipe";-;-;-;-;-;-;-;1;-;1;-;-;2
"290950 Cravolândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"290960 Crisópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"290980 Cruz das Almas";-;2;1;-;-;-;-;-;-;2;-;-;5
"290990 Curaçá";-;-;-;-;-;-;1;2;-;-;-;-;3
"291005 Dias d'Ávila";-;1;-;1;-;-;-;-;-;1;1;1;5
"291010 Dom Basílio";-;-;1;-;-;-;-;-;-;-;-;-;1
"291040 Encruzilhada";1;-;-;-;-;-;-;-;-;-;-;-;1
"291050 Entre Rios";-;-;-;-;-;-;-;-;1;-;-;-;1
"290050 Érico Cardoso";-;-;1;-;-;-;-;-;-;-;-;-;1
"291060 Esplanada";-;-;-;-;-;-;-;1;-;-;-;-;1
"291070 Euclides da Cunha";-;-;-;-;-;2;-;1;1;-;-;1;5
"291072 Eunápolis";-;-;-;1;-;1;1;1;-;1;-;1;6
"291075 Fátima";-;-;-;-;1;-;-;-;-;-;-;-;1
"291080 Feira de Santana";1;-;2;-;1;-;-;1;-;4;-;1;10
"291085 Filadélfia";-;-;-;-;1;-;-;-;-;1;-;-;2
"291100 Floresta Azul";-;-;-;1;-;-;-;-;-;-;-;-;1
"291110 Formosa do Rio Preto";-;-;-;-;-;-;-;1;-;-;1;-;2
"291160 Governador Mangabeira";-;-;-;-;-;-;-;1;-;-;-;1;2
"291170 Guanambi";-;-;-;-;-;-;-;1;4;2;-;1;8
"291180 Guaratinga";-;-;-;-;-;1;-;-;-;-;-;-;1
"291190 Iaçu";-;-;-;-;-;1;1;-;-;-;-;-;2
"291220 Ibicoara";-;-;-;1;-;-;-;-;1;-;-;-;2
"291250 Ibipitanga";-;-;-;-;-;-;1;1;-;-;-;-;2
"291270 Ibirapitanga";-;-;-;-;-;-;-;1;-;-;-;-;1
"291290 Ibirataia";-;-;-;-;-;-;-;1;-;-;-;-;1
"291300 Ibitiara";1;-;-;-;-;-;-;1;-;-;-;-;2
"291310 Ibititá";1;-;-;-;-;-;2;-;-;-;-;-;3
"291350 Iguaí";-;-;-;-;1;-;-;-;1;-;-;-;2
"291360 Ilhéus";-;-;-;1;-;1;1;-;-;2;-;-;5
"291400 Ipirá";-;-;1;-;-;-;1;-;1;-;-;1;4
"291410 Ipupiara";-;-;-;1;-;-;-;-;-;-;-;-;1
"291440 Iraquara";-;-;1;-;-;-;-;-;-;-;-;-;1
"291460 Irecê";1;-;-;-;-;1;1;-;-;1;-;-;4
"291470 Itaberaba";1;1;-;-;-;1;1;-;-;-;-;-;4
"291480 Itabuna";-;1;4;-;2;-;1;1;2;1;1;1;14
"291500 Itaeté";-;-;-;-;-;-;-;-;-;-;-;2;2
"291510 Itagi";-;-;-;-;-;-;1;-;-;-;-;-;1
"291520 Itagibá";-;-;-;-;-;1;-;-;-;-;-;-;1
"291530 Itagimirim";-;-;-;-;-;-;-;-;1;-;-;-;1
"291535 Itaguaçu da Bahia";-;1;-;-;-;-;1;-;-;-;-;-;2
"291550 Itajuípe";-;-;-;-;-;-;-;-;-;-;1;-;1
"291560 Itamaraju";-;-;-;-;-;-;-;-;-;2;-;-;2
"291580 Itambé";-;1;-;-;-;-;-;-;-;1;-;-;2
"291600 Itanhém";-;-;-;-;-;-;-;1;-;-;-;-;1
"291610 Itaparica";-;1;-;-;-;-;-;-;-;-;-;-;1
"291620 Itapé";-;-;-;-;-;-;1;-;-;-;-;-;1
"291630 Itapebi";-;1;-;-;-;-;-;-;-;-;-;-;1
"291640 Itapetinga";-;-;-;-;-;-;-;-;-;1;1;-;2
"291650 Itapicuru";-;-;-;-;-;-;-;-;-;-;1;-;1
"291670 Itaquara";-;-;-;1;-;-;-;-;-;-;-;-;1
"291680 Itarantim";-;-;-;-;-;-;-;-;-;-;1;-;1
"291685 Itatim";-;-;-;-;-;-;1;-;-;-;-;-;1
"291690 Itiruçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"291700 Itiúba";-;-;-;-;-;-;1;-;-;-;-;-;1
"291750 Jacobina";1;-;2;1;-;-;-;-;1;-;-;1;6
"291760 Jaguaquara";-;-;-;-;1;-;-;1;-;1;-;-;3
"291770 Jaguarari";-;1;-;-;-;-;-;-;1;-;-;-;2
"291780 Jaguaripe";-;-;-;-;-;-;-;1;-;-;-;-;1
"291800 Jequié";-;3;-;-;-;-;-;2;3;-;-;-;8
