"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"251385 Santo André";-;-;-;-;-;1;-;-;-;-;-;-;1
"251390 São Bento";-;-;-;-;1;-;-;-;-;1;-;-;2
"251400 São João do Cariri";-;-;-;-;-;-;-;-;1;-;-;-;1
"250070 São João do Rio do Peixe";-;-;-;1;1;-;-;-;1;-;-;-;3
"251410 São João do Tigre";-;-;-;-;-;1;-;-;-;-;-;-;1
"251420 São José da Lagoa Tapada";-;-;-;-;-;-;-;-;-;1;-;-;1
"251450 São José de Piranhas";-;-;-;-;-;-;-;-;-;1;-;-;1
"251460 São José do Bonfim";-;-;-;1;-;-;-;-;-;-;-;-;1
"251480 São José dos Cordeiros";-;-;-;1;-;-;-;-;-;-;-;-;1
"251490 São Mamede";-;1;1;-;-;-;-;-;-;-;-;-;2
"251540 São Vicente do Seridó";-;-;-;-;-;-;-;-;1;-;-;-;1
"251530 Sapé";-;-;1;1;-;-;-;-;-;-;-;-;2
"251550 Serra Branca";-;-;-;-;1;-;1;-;-;-;-;-;2
"251590 Serraria";-;-;-;-;-;1;-;-;1;-;-;-;2
"251600 Solânea";-;-;-;-;-;-;-;-;-;-;-;2;2
"251610 Soledade";-;-;-;-;-;-;-;-;-;-;-;1;1
"251620 Sousa";-;-;-;-;-;-;-;-;-;-;-;1;1
"251630 Sumé";-;-;-;-;-;-;-;-;-;1;-;-;1
"251650 Taperoá";-;-;-;-;-;-;-;-;-;-;2;-;2
"251660 Tavares";-;-;-;-;-;-;1;-;-;-;-;1;2
"251680 Triunfo";1;-;-;-;-;-;-;-;-;-;-;-;1
"251700 Umbuzeiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"250550 Vista Serrana";-;-;-;-;1;-;1;-;-;-;-;-;2
"250000 Município ignorado - PB";-;-;-;-;-;-;-;-;-;-;1;-;1
"260005 Abreu e Lima";-;-;-;-;1;-;-;-;-;1;-;-;2
"260050 Águas Belas";-;-;-;-;1;-;-;-;-;1;-;-;2
"260090 Amaraji";-;-;-;-;-;-;-;-;-;1;1;-;2
"260110 Araripina";1;-;-;-;-;1;-;-;-;-;-;-;2
"260140 Barreiros";-;-;-;1;-;-;-;-;-;-;-;-;1
"260160 Belém do São Francisco";-;-;-;-;1;-;-;-;-;-;-;-;1
"260170 Belo Jardim";-;2;-;1;-;-;-;-;-;-;1;-;4
"260190 Bezerros";1;1;-;-;-;1;1;-;1;-;-;-;5
"260200 Bodocó";1;-;2;1;-;-;-;1;-;-;-;-;5
"260210 Bom Conselho";-;-;-;-;-;1;1;-;-;-;1;-;3
"260220 Bom Jardim";-;-;-;-;-;-;-;-;1;-;-;-;1
"260250 Brejinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"260260 Brejo da Madre de Deus";-;1;-;-;1;-;-;-;-;-;-;-;2
"260280 Buíque";-;-;-;-;-;-;-;-;-;-;-;1;1
"260290 Cabo de Santo Agostinho";-;-;-;1;-;1;-;-;-;-;-;-;2
"260310 Cachoeirinha";-;-;-;-;-;-;-;-;-;1;-;-;1
"260320 Caetés";-;-;-;-;-;-;-;-;-;-;-;1;1
"260330 Calçado";-;-;-;-;-;-;-;1;-;-;-;-;1
"260340 Calumbi";-;-;-;-;-;-;-;-;-;-;1;1;2
"260345 Camaragibe";-;1;-;1;-;-;1;-;-;-;-;1;4
"260350 Camocim de São Félix";-;-;1;-;-;-;-;-;1;-;1;-;3
"260380 Capoeiras";-;1;-;-;-;-;-;-;-;-;-;-;1
"260400 Carpina";-;1;-;-;-;-;-;1;-;-;-;-;2
"260410 Caruaru";-;2;1;-;3;-;1;3;2;2;1;2;17
"260430 Cedro";-;-;1;1;-;-;-;-;-;-;-;-;2
"260450 Chã Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"260460 Condado";-;-;-;1;1;-;-;-;-;1;-;-;3
"260490 Cumaru";-;-;-;-;-;-;1;-;-;-;-;-;1
"260500 Cupira";-;-;-;1;-;-;-;1;-;-;-;-;2
"260510 Custódia";-;-;1;-;-;-;-;-;-;-;-;-;1
"260520 Escada";-;1;-;-;-;-;-;-;-;-;1;1;3
"260540 Feira Nova";-;-;-;-;-;-;-;-;1;-;-;-;1
"260570 Floresta";-;-;-;-;-;-;1;-;-;-;2;-;3
"260580 Frei Miguelinho";-;1;-;-;-;-;-;-;-;-;-;-;1
"260590 Gameleira";-;-;-;-;-;-;-;-;-;1;-;-;1
"260600 Garanhuns";-;-;1;1;-;-;-;-;1;-;1;-;4
"260610 Glória do Goitá";-;-;-;-;-;-;-;-;-;1;-;-;1
"260620 Goiana";-;-;-;-;1;-;-;-;-;-;1;1;3
"260630 Granito";1;-;-;-;-;-;-;-;-;-;-;-;1
"260640 Gravatá";-;-;-;-;1;-;-;-;-;-;-;1;2
"260680 Igarassu";-;-;1;1;-;-;-;-;-;1;-;-;3
"260690 Iguaracy";1;-;-;-;-;-;-;-;-;-;-;-;1
"260760 Ilha de Itamaracá";-;-;-;-;-;-;-;-;-;-;-;1;1
"260720 Ipojuca";-;-;1;-;-;-;-;1;-;-;1;-;3
"260730 Ipubi";-;-;-;-;-;-;-;1;-;-;-;-;1
"260750 Itaíba";-;-;-;1;-;-;-;-;1;1;-;-;3
"260765 Itambé";-;-;1;-;-;-;-;1;-;2;-;-;4
"260770 Itapetim";-;-;-;-;-;-;-;1;-;-;-;-;1
"260790 Jaboatão dos Guararapes";1;-;-;1;1;1;1;1;3;2;-;2;13
"260810 João Alfredo";-;-;-;-;-;-;-;-;-;-;1;1;2
"260830 Jupi";-;-;-;-;-;-;1;-;-;-;-;-;1
"260840 Jurema";1;1;-;-;-;-;-;-;-;-;-;-;2
"260850 Lagoa de Itaenga";-;-;-;-;-;-;1;-;-;-;-;1;2
"260860 Lagoa do Ouro";-;-;-;1;-;-;-;-;-;-;-;-;1
"260870 Lagoa dos Gatos";-;1;-;1;-;-;-;-;-;-;-;-;2
"260875 Lagoa Grande";-;-;-;-;-;-;1;-;1;-;-;-;2
"260880 Lajedo";-;1;-;-;-;-;-;-;-;1;-;2;4
"260890 Limoeiro";-;1;-;1;-;1;-;-;-;-;-;-;3
"260900 Macaparana";1;-;-;-;-;-;-;-;-;-;-;-;1
"260915 Manari";1;-;-;-;-;-;-;-;-;-;-;-;1
"260920 Maraial";-;-;-;-;1;-;-;-;-;-;-;-;1
"260940 Moreno";-;-;-;-;-;-;-;-;1;-;-;-;1
"260960 Olinda";-;-;2;-;2;-;-;2;1;-;1;3;11
"260990 Ouricuri";-;-;-;-;-;1;-;-;1;-;-;-;2
"261000 Palmares";1;-;-;-;1;-;-;-;-;1;-;-;3
"261010 Palmeirina";-;-;-;-;-;-;-;1;-;-;-;-;1
"261020 Panelas";-;-;-;-;-;-;-;-;1;-;-;-;1
"261030 Paranatama";-;-;-;-;-;-;1;-;-;-;-;-;1
"261050 Passira";-;-;-;-;-;-;-;-;-;-;-;1;1
"261060 Paudalho";-;1;-;-;2;-;-;-;-;-;-;-;3
"261070 Paulista";-;-;-;-;3;-;2;2;1;1;-;-;9
"261080 Pedra";1;-;1;-;1;-;-;-;-;-;-;-;3
"261090 Pesqueira";-;1;-;-;-;-;-;-;-;-;1;-;2
"261100 Petrolândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"261110 Petrolina";2;-;1;-;-;1;1;-;2;-;-;-;7
"261130 Pombos";-;-;-;-;-;-;-;-;-;1;-;-;1
"261160 Recife";4;4;1;3;2;5;5;5;4;12;7;8;60
"261170 Riacho das Almas";1;1;-;-;-;-;-;-;-;-;-;-;2
"261220 Salgueiro";-;-;-;-;-;-;1;-;-;-;-;-;1
"261245 Santa Cruz";-;-;1;-;-;1;-;-;-;-;-;-;2
"261247 Santa Cruz da Baixa Verde";-;-;-;-;-;-;-;1;-;-;-;-;1
"261250 Santa Cruz do Capibaribe";-;-;-;-;-;-;-;-;-;1;-;-;1
"261255 Santa Filomena";2;-;-;-;-;-;-;-;-;-;-;-;2
"261300 São Bento do Una";-;-;-;-;1;-;-;-;-;-;-;-;1
"261310 São Caitano";-;-;-;1;1;-;-;-;-;-;-;-;2
"261330 São Joaquim do Monte";-;1;-;-;1;-;1;-;-;-;-;-;3
"261340 São José da Coroa Grande";-;-;-;-;-;-;-;-;-;-;-;1;1
"261350 São José do Belmonte";1;1;-;-;-;-;-;-;-;-;-;1;3
"261360 São José do Egito";-;-;1;1;-;-;-;-;-;-;-;-;2
"261380 São Vicente Ferrer";-;-;-;-;-;-;-;1;-;-;-;-;1
"261390 Serra Talhada";-;-;-;-;1;-;-;-;-;-;1;1;3
"261410 Sertânia";-;-;-;-;-;-;-;-;-;1;1;-;2
"261450 Surubim";-;-;1;2;-;1;-;1;-;-;-;-;5
"261460 Tabira";-;-;-;-;-;1;-;-;-;-;-;-;1
"261480 Tacaratu";-;-;-;-;-;-;-;-;1;-;-;-;1
"261530 Timbaúba";-;-;1;1;2;-;-;-;1;-;-;-;5
"261540 Toritama";-;-;-;-;-;1;-;-;-;-;-;-;1
"261550 Tracunhaém";-;-;-;-;-;-;-;-;-;-;-;1;1
"261560 Trindade";-;-;-;-;-;-;-;1;-;-;-;-;1
"261570 Triunfo";-;-;-;-;-;-;-;-;1;-;-;-;1
"261580 Tupanatinga";-;-;-;-;1;1;-;-;-;-;-;-;2
"261618 Vertente do Lério";-;-;-;1;-;-;-;-;-;-;-;-;1
"261630 Vicência";-;-;-;-;-;-;-;-;-;-;1;-;1
"261640 Vitória de Santo Antão";-;1;1;-;-;-;-;-;1;-;1;1;5
"260000 Município ignorado - PE";-;-;-;-;-;-;-;-;-;-;1;-;1
"270010 Água Branca";-;-;-;1;-;-;-;-;-;-;-;-;1
"270020 Anadia";-;-;-;-;-;1;-;-;-;-;-;-;1
"270030 Arapiraca";-;1;2;-;-;2;1;2;-;1;-;-;9
"270040 Atalaia";-;-;-;-;1;-;-;-;-;-;-;-;1
"270060 Barra de São Miguel";-;1;-;-;-;-;-;-;-;-;-;-;1
"270070 Batalha";-;-;-;1;-;-;-;-;-;-;-;1;2
"270100 Boca da Mata";-;-;-;-;-;-;-;1;-;-;-;-;1
"270130 Cajueiro";-;-;-;-;-;-;-;-;-;-;1;-;1
"270140 Campo Alegre";-;-;-;1;-;-;-;-;-;-;-;-;1
"270150 Campo Grande";-;-;-;1;-;-;-;-;-;-;-;-;1
"270160 Canapi";-;-;-;-;-;1;-;-;-;-;-;-;1
"270180 Carneiros";-;-;1;-;-;-;-;-;-;-;-;-;1
"270200 Coité do Nóia";-;-;-;-;2;-;-;-;-;1;-;-;3
"270210 Colônia Leopoldina";-;-;-;1;-;-;-;-;-;-;-;-;1
"270255 Estrela de Alagoas";-;1;-;1;1;-;-;-;-;-;-;-;3
"270260 Feira Grande";-;-;-;1;-;-;-;-;-;-;-;-;1
"270300 Ibateguara";-;-;-;-;-;1;-;-;-;-;-;-;1
"270320 Igreja Nova";-;-;-;-;-;-;-;1;-;1;-;-;2
"270330 Inhapi";-;-;-;-;-;1;-;-;-;-;-;-;1
"270375 Jequiá da Praia";-;-;-;-;-;-;-;-;-;1;-;-;1
"270380 Joaquim Gomes";-;-;-;-;-;-;-;-;-;1;-;-;1
"270410 Lagoa da Canoa";-;1;-;-;-;-;-;-;1;1;-;-;3
"270420 Limoeiro de Anadia";-;-;-;-;-;-;-;-;-;-;1;-;1
"270430 Maceió";2;-;7;3;2;5;3;2;1;3;4;-;32
"270440 Major Isidoro";-;-;-;-;1;-;-;-;-;-;-;-;1
"270490 Mar Vermelho";-;-;-;-;-;-;-;-;1;-;-;-;1
"270460 Maravilha";-;-;1;-;-;-;-;2;-;1;-;-;4
"270500 Mata Grande";1;-;-;-;-;-;-;-;-;-;-;-;1
"270510 Matriz de Camaragibe";-;-;-;-;-;-;1;-;-;-;-;-;1
"270550 Murici";-;-;-;-;-;-;-;-;-;1;-;-;1
"270630 Palmeira dos Índios";-;1;-;-;-;1;1;1;1;-;-;-;5
"270660 Paulo Jacinto";-;-;-;-;-;-;-;1;-;-;-;-;1
"270670 Penedo";1;-;-;-;-;-;-;-;1;2;-;1;5
"270680 Piaçabuçu";-;-;-;-;-;1;1;-;-;-;-;-;2
"270710 Piranhas";-;-;1;-;-;-;-;-;-;-;-;-;1
"270770 Rio Largo";-;-;-;-;1;-;-;-;-;-;-;-;1
"270800 Santana do Ipanema";-;-;-;-;-;-;-;-;-;1;-;-;1
"270840 São José da Tapera";1;-;1;-;-;-;1;-;-;-;-;-;3
"270850 São Luís do Quitunde";-;-;1;-;-;-;1;-;-;-;-;-;2
"270860 São Miguel dos Campos";-;-;-;1;-;1;-;-;-;-;-;-;2
"270890 Satuba";-;-;-;1;-;-;-;-;-;-;-;-;1
"270895 Senador Rui Palmeira";-;-;1;-;-;-;-;-;-;-;-;-;1
"270900 Tanque d'Arca";-;-;-;-;-;1;-;-;1;-;-;-;2
"270910 Taquarana";-;-;-;-;-;-;-;-;-;1;-;-;1
"270915 Teotônio Vilela";1;-;-;1;-;-;-;-;-;-;-;-;2
"270920 Traipu";1;-;-;-;-;-;-;1;-;-;-;1;3
"270930 União dos Palmares";-;-;-;-;-;-;-;-;-;-;1;-;1
"270940 Viçosa";1;-;1;-;-;-;-;-;-;-;-;-;2
"280010 Amparo de São Francisco";-;1;-;-;-;-;-;-;-;-;-;-;1
"280020 Aquidabã";-;-;-;-;-;-;-;-;-;-;-;1;1
"280030 Aracaju";3;4;1;4;2;1;3;3;2;4;4;2;33
"280060 Barra dos Coqueiros";-;1;-;-;-;-;-;-;-;-;-;1;2
"280100 Campo do Brito";-;-;-;-;-;-;-;-;-;1;-;-;1
"280120 Canindé de São Francisco";-;-;-;-;-;-;-;-;1;-;-;-;1
"280130 Capela";-;-;1;-;-;-;-;-;-;-;-;-;1
"280140 Carira";-;1;-;-;-;-;-;-;-;-;-;1;2
"280150 Carmópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"280170 Cristinápolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"280200 Divina Pastora";-;-;-;-;-;-;-;1;-;-;-;-;1
"280210 Estância";-;1;-;-;-;2;-;-;1;-;-;-;4
"280230 Frei Paulo";-;-;-;-;1;-;-;-;-;-;-;-;1
"280240 Gararu";-;-;-;-;-;1;-;-;-;-;-;-;1
"280250 General Maynard";-;-;-;-;-;1;-;-;-;1;-;-;2
"280260 Gracho Cardoso";-;-;-;-;-;-;-;-;1;-;-;-;1
"280290 Itabaiana";1;-;1;-;1;-;-;2;1;-;-;-;6
"280320 Itaporanga d'Ajuda";-;-;-;-;-;-;2;-;-;-;-;-;2
"280350 Lagarto";-;-;-;-;-;-;1;-;1;-;2;-;4
"280360 Laranjeiras";-;-;-;-;-;1;-;-;-;1;-;1;3
"280370 Macambira";-;-;1;-;-;-;-;-;-;-;-;-;1
"280390 Malhador";-;-;1;-;-;-;-;-;-;-;-;-;1
"280400 Maruim";1;-;-;-;-;-;-;-;-;-;-;-;1
"280410 Moita Bonita";-;-;-;-;-;-;-;-;1;-;-;-;1
"280430 Muribeca";-;-;-;-;-;-;-;-;-;-;1;-;1
"280440 Neópolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"280450 Nossa Senhora da Glória";2;-;1;-;-;-;-;-;-;-;1;-;4
"280480 Nossa Senhora do Socorro";-;1;1;2;2;-;1;1;-;-;-;-;8
"280540 Poço Redondo";-;-;-;-;1;-;-;-;-;-;-;-;1
"280550 Poço Verde";1;-;-;-;-;-;-;-;-;-;-;-;1
"280560 Porto da Folha";2;-;-;-;1;-;-;-;1;1;-;-;5
"280570 Propriá";1;-;-;-;-;-;-;-;-;1;-;-;2
"280590 Riachuelo";-;-;-;-;-;-;-;-;-;-;1;-;1
"280600 Ribeirópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"280610 Rosário do Catete";1;-;-;-;-;1;-;-;-;-;-;-;2
"280630 Santa Luzia do Itanhy";-;-;-;-;-;1;-;-;-;-;-;-;1
"280660 Santo Amaro das Brotas";-;-;-;-;-;-;-;-;-;-;1;1;2
"280670 São Cristóvão";1;-;-;-;-;-;-;3;-;1;-;-;5
"280680 São Domingos";-;-;-;1;-;-;-;-;-;-;-;-;1
"280700 São Miguel do Aleixo";-;-;-;-;-;1;-;-;-;-;-;-;1
"280710 Simão Dias";-;1;-;-;-;-;-;-;2;1;1;-;5
"280740 Tobias Barreto";-;-;1;-;-;-;-;1;-;1;-;-;3
"280760 Umbaúba";-;-;-;1;-;-;-;-;-;-;-;1;2
"290020 Abaré";-;-;-;-;-;-;-;-;1;-;-;1;2
"290070 Alagoinhas";-;-;-;1;-;-;-;-;2;-;1;3;7
"290080 Alcobaça";-;-;-;1;-;-;-;-;-;-;-;-;1
"290100 Amargosa";1;-;-;-;-;-;-;-;-;-;-;-;1
"290110 Amélia Rodrigues";-;-;-;-;-;-;-;-;-;1;-;-;1
"290130 Andaraí";-;-;-;1;1;-;-;-;-;-;-;-;2
"290135 Andorinha";-;-;-;1;-;-;-;-;-;-;-;-;1
"290170 Antônio Cardoso";-;-;-;1;-;-;-;-;-;-;-;-;1
"290190 Aporá";1;-;-;-;-;-;-;-;-;-;-;-;1
"290195 Apuarema";-;-;-;-;-;-;-;-;-;-;-;1;1
"290200 Aracatu";-;-;-;-;-;-;-;-;-;-;-;1;1
"290210 Araci";-;-;-;1;-;-;-;-;-;-;-;-;1
"290260 Baixa Grande";-;-;1;-;-;-;-;-;-;-;-;-;1
"290265 Banzaê";-;1;-;-;-;-;-;-;-;-;-;-;1
"290270 Barra";1;1;-;-;1;-;-;1;-;-;-;1;5
"290300 Barra do Mendes";-;-;-;1;-;-;-;-;-;-;-;-;1
"290310 Barra do Rocha";1;-;-;-;1;-;-;-;-;1;-;-;3
"290323 Barro Alto";-;-;-;-;-;-;-;-;1;-;-;-;1
"290330 Barro Preto";-;-;1;-;-;-;-;-;-;-;-;-;1
"290327 Barrocas";-;-;-;-;-;1;-;-;-;-;-;-;1
"290350 Belo Campo";-;1;-;-;-;-;-;-;-;-;-;-;1
"290380 Boa Vista do Tupim";-;-;-;-;-;1;-;-;1;-;-;-;2
"290405 Bonito";-;-;-;-;-;-;-;-;-;1;-;-;1
"290420 Botuporã";-;-;-;-;-;-;-;-;-;-;1;-;1
"290430 Brejões";-;-;-;-;-;-;-;-;1;-;-;-;1
"290450 Brotas de Macaúbas";2;1;-;-;-;1;-;-;-;-;-;-;4
"290460 Brumado";-;-;-;-;-;-;1;-;-;-;-;-;1
"290485 Cabaceiras do Paraguaçu";-;-;1;-;-;-;-;1;-;-;-;-;2
"290500 Caculé";1;-;-;-;-;-;-;-;-;-;1;1;3
"290515 Caetanos";-;-;-;-;-;1;-;-;-;-;-;-;1
"290520 Caetité";1;-;-;1;-;-;-;1;1;-;-;-;4
"290530 Cafarnaum";-;-;-;-;-;-;-;-;-;-;-;1;1
"290540 Cairu";-;-;-;-;-;-;-;-;-;1;-;-;1
"290560 Camacan";-;-;-;-;-;-;-;2;-;-;-;-;2
"290570 Camaçari";-;2;1;1;1;1;1;2;-;1;2;1;13
"290580 Camamu";-;1;-;-;-;-;-;-;-;-;-;-;1
"290590 Campo Alegre de Lourdes";-;-;-;-;-;-;-;-;-;1;-;-;1
"290600 Campo Formoso";-;1;-;-;-;-;1;1;1;-;-;1;5
"290620 Canarana";-;-;-;-;-;-;-;-;-;-;1;-;1
"290650 Candeias";-;-;-;-;1;-;-;-;-;-;2;-;3
"290660 Candiba";1;-;-;-;-;-;-;-;-;-;-;-;1
"290670 Cândido Sales";1;-;-;-;-;-;-;-;-;-;-;-;1
"290682 Canudos";-;-;1;-;-;-;-;-;-;1;-;-;2
"290687 Capim Grosso";1;-;-;-;-;-;-;-;-;-;-;-;1
"290689 Caraíbas";-;-;-;-;-;-;-;1;-;-;-;-;1
"290710 Carinhanha";-;-;-;-;-;-;1;-;-;1;-;-;2
"290720 Casa Nova";1;-;-;-;1;-;-;-;-;-;1;1;4
"290750 Catu";-;-;-;1;-;1;-;-;-;-;-;1;3
"290755 Caturama";-;-;-;-;-;1;-;-;-;-;-;-;1
"290760 Central";-;1;-;-;-;-;-;-;-;-;-;-;1
"290770 Chorrochó";-;-;1;-;-;-;-;-;-;-;-;1;2
"290780 Cícero Dantas";-;-;1;1;-;-;-;-;2;-;1;1;6
"290800 Coaraci";-;-;1;-;-;-;-;-;-;-;-;-;1
"290830 Conceição do Almeida";-;-;-;-;-;-;-;-;-;1;-;-;1
"290840 Conceição do Coité";-;-;1;-;-;-;-;-;-;-;-;-;1
"290850 Conceição do Jacuípe";-;-;-;-;-;-;-;-;1;-;-;-;1
"290880 Contendas do Sincorá";-;-;-;-;-;-;-;-;-;1;-;-;1
"290890 Coração de Maria";-;-;1;-;-;-;-;-;-;-;1;-;2
"290930 Correntina";-;1;-;-;-;-;-;-;-;-;-;-;1
"290980 Cruz das Almas";-;-;-;-;-;-;-;1;-;-;-;-;1
"290990 Curaçá";-;-;-;-;-;-;-;-;-;-;-;1;1
"291005 Dias d'Ávila";-;-;-;-;1;-;-;-;-;-;-;-;1
"291010 Dom Basílio";1;1;-;-;-;-;-;-;-;-;-;1;3
"291020 Dom Macedo Costa";-;-;-;-;-;-;1;-;-;-;-;-;1
"291040 Encruzilhada";-;-;-;1;-;1;-;-;-;1;-;-;3
"291050 Entre Rios";1;-;-;-;-;-;-;-;-;-;-;-;1
"291060 Esplanada";-;-;1;-;-;1;-;-;-;-;-;-;2
"291070 Euclides da Cunha";-;-;1;1;1;-;1;-;-;-;-;-;4
"291072 Eunápolis";-;-;1;-;1;-;1;-;-;2;-;1;6
"291075 Fátima";-;-;-;-;1;-;-;-;-;-;-;-;1
"291080 Feira de Santana";-;-;1;1;-;-;1;1;-;1;-;-;5
"291120 Gandu";-;-;-;-;-;1;-;-;-;-;-;-;1
"291130 Gentio do Ouro";-;-;-;-;-;-;-;-;-;1;-;-;1
"291160 Governador Mangabeira";1;-;1;-;-;1;-;-;-;-;1;-;4
"291170 Guanambi";1;2;-;-;1;1;-;1;1;1;-;1;9
"291180 Guaratinga";-;-;1;-;-;-;-;-;-;-;-;-;1
"291220 Ibicoara";-;-;-;-;-;1;-;-;-;-;-;-;1
"291240 Ibipeba";-;1;-;-;-;-;-;-;-;-;1;-;2
"291310 Ibititá";-;-;-;-;1;-;-;-;-;-;-;-;1
"291350 Iguaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"291360 Ilhéus";-;-;-;-;1;-;-;1;-;-;-;-;2
"291370 Inhambupe";-;-;-;1;-;-;-;-;-;1;1;-;3
"291390 Ipiaú";-;-;-;-;-;-;-;-;-;-;-;1;1
"291400 Ipirá";-;-;-;-;1;-;-;-;-;-;-;-;1
"291410 Ipupiara";1;-;-;1;-;-;-;-;-;-;-;-;2
"291420 Irajuba";-;-;-;-;-;-;-;1;-;-;-;-;1
"291430 Iramaia";-;-;-;-;-;-;-;-;1;-;-;-;1
"291440 Iraquara";-;-;-;-;-;-;-;1;-;-;-;-;1
"291460 Irecê";-;-;2;1;-;-;1;-;-;-;-;-;4
"291470 Itaberaba";-;-;-;-;-;-;1;-;-;-;-;-;1
"291480 Itabuna";1;1;-;1;-;-;-;1;-;-;1;-;5
"291490 Itacaré";-;-;-;2;-;-;-;-;-;-;-;-;2
"291510 Itagi";-;-;1;-;-;-;-;-;1;-;-;-;2
"291535 Itaguaçu da Bahia";-;-;-;1;-;-;1;1;-;-;-;-;3
"291560 Itamaraju";1;-;-;-;2;-;-;1;-;-;-;1;5
"291580 Itambé";-;-;-;-;-;-;-;-;-;-;1;-;1
"291600 Itanhém";1;-;-;-;-;-;-;-;-;-;-;-;1
"291640 Itapetinga";-;1;1;-;-;-;-;-;-;-;1;-;3
"291685 Itatim";-;-;-;-;-;-;-;-;-;1;-;-;1
"291700 Itiúba";-;-;-;-;1;-;-;-;-;1;-;2;4
"291733 Iuiú";-;-;-;-;-;-;-;1;-;-;-;-;1
"291740 Jacaraci";-;-;-;-;-;-;-;1;-;-;-;-;1
"291750 Jacobina";1;-;-;-;1;-;-;-;-;-;1;-;3
"291760 Jaguaquara";-;-;-;1;-;-;-;-;-;-;-;-;1
"291770 Jaguarari";-;-;-;2;-;-;1;-;-;1;-;-;4
"291780 Jaguaripe";1;-;-;-;1;-;-;-;-;-;-;-;2
"291800 Jequié";1;-;-;4;-;1;1;-;1;1;2;1;12
"291810 Jeremoabo";-;1;-;-;-;-;-;-;-;-;-;-;1
"291820 Jiquiriçá";-;-;-;-;-;1;-;-;-;-;-;-;1
"291830 Jitaúna";-;-;-;-;-;-;-;-;-;1;-;-;1
"291840 Juazeiro";1;1;-;-;-;-;-;1;1;-;-;-;4
"291880 Laje";-;-;-;1;-;-;-;-;-;-;-;-;1
"291920 Lauro de Freitas";-;-;-;2;-;1;1;1;1;1;-;-;7
"291950 Livramento de Nossa Senhora";1;-;-;-;-;1;1;-;-;-;1;-;4
"292010 Mairi";-;-;-;1;-;-;-;-;-;2;-;-;3
"292045 Mansidão";-;-;-;-;-;1;-;-;-;-;-;-;1
"292050 Maracás";-;-;-;-;-;2;-;-;-;-;-;-;2
"292060 Maragogipe";-;-;1;-;-;-;-;-;-;-;-;-;1
"292070 Maraú";-;-;-;-;-;-;-;-;1;-;-;-;1
"292080 Marcionílio Souza";-;-;-;-;-;-;-;-;1;-;-;-;1
"292100 Mata de São João";-;1;-;-;-;-;-;-;-;1;-;-;2
"292105 Matina";-;-;-;1;-;-;-;-;-;-;1;-;2
"292120 Miguel Calmon";-;-;-;-;-;-;-;1;1;-;-;1;3
"292130 Milagres";-;-;-;-;-;-;1;-;-;-;-;-;1
"292140 Mirangaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"292150 Monte Santo";-;-;-;-;-;1;1;1;-;-;-;-;3
"292170 Morro do Chapéu";-;-;-;-;-;-;-;1;-;-;-;1;2
"292190 Mucugê";-;1;-;-;-;-;-;-;-;-;-;-;1
"292200 Mucuri";-;-;-;1;-;-;-;-;-;-;-;-;1
"292210 Mundo Novo";-;-;-;-;1;-;-;-;-;-;-;-;1
"292230 Muritiba";-;-;1;-;-;1;-;-;-;-;-;-;2
"292240 Mutuípe";1;-;-;-;1;-;-;1;-;-;-;-;3
"292250 Nazaré";-;-;-;-;-;-;-;-;1;-;-;-;1
"292265 Nordestina";-;1;-;-;-;-;-;-;-;-;-;-;1
"292280 Nova Itarana";-;-;-;-;-;-;-;-;1;-;-;-;1
"292290 Nova Soure";-;-;-;-;-;-;-;-;-;-;1;-;1
"292300 Nova Viçosa";-;1;-;-;-;-;-;-;-;-;-;-;1
"292310 Olindina";-;-;-;-;1;-;1;-;-;-;-;-;2
"292320 Oliveira dos Brejinhos";-;-;-;-;-;-;1;-;-;-;-;-;1
"292340 Palmas de Monte Alto";1;1;-;-;1;-;1;-;-;-;-;-;4
"292350 Palmeiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"292370 Paratinga";-;-;-;1;-;-;-;-;-;-;-;-;1
"292400 Paulo Afonso";-;-;-;-;-;-;-;-;-;-;1;-;1
"292410 Pedrão";-;-;-;-;-;-;1;-;-;1;-;-;2
"292430 Piatã";-;-;-;-;1;-;-;-;-;-;-;1;2
"292440 Pilão Arcado";-;-;-;1;-;-;-;-;-;-;-;-;1
"292450 Pindaí";1;-;-;-;-;-;1;-;-;-;-;-;2
"292460 Pindobaçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"292470 Piripá";-;-;-;-;1;-;-;-;-;-;-;-;1
"292480 Piritiba";-;-;-;-;-;-;-;-;-;-;-;1;1
"292520 Pojuca";1;-;-;-;-;-;-;-;-;-;-;-;1
"292525 Ponto Novo";-;-;-;-;-;1;-;-;-;-;-;-;1
