"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"270030 Arapiraca";1;-;-;-;-;1;1;1;-;-;2;1;7
"270040 Atalaia";-;-;-;-;-;-;-;-;-;-;1;-;1
"270120 Cacimbinhas";1;-;-;-;-;-;-;-;-;-;-;-;1
"270140 Campo Alegre";-;-;1;-;-;-;-;-;-;-;-;-;1
"270160 Canapi";-;-;-;-;-;1;-;-;-;-;-;-;1
"270180 Carneiros";-;-;-;1;-;-;-;-;-;-;-;-;1
"270190 Chã Preta";-;-;-;-;-;-;-;-;-;-;1;-;1
"270230 Coruripe";-;-;-;-;-;-;-;-;-;-;1;-;1
"270255 Estrela de Alagoas";-;-;-;-;-;-;-;1;1;-;-;-;2
"270290 Girau do Ponciano";-;-;-;-;-;-;-;1;-;-;1;-;2
"270310 Igaci";-;-;-;-;-;-;1;-;-;-;-;-;1
"270380 Joaquim Gomes";-;1;-;-;-;-;-;-;-;-;-;-;1
"270390 Jundiá";-;-;1;-;-;-;-;-;-;-;-;-;1
"270400 Junqueiro";-;-;1;-;-;-;-;-;-;-;-;-;1
"270410 Lagoa da Canoa";-;-;-;-;-;-;-;-;-;-;-;1;1
"270430 Maceió";4;2;1;4;1;4;2;3;2;6;4;2;35
"270440 Major Isidoro";-;1;-;-;-;-;-;-;-;-;-;-;1
"270460 Maravilha";-;-;-;-;-;-;-;-;-;1;-;-;1
"270470 Marechal Deodoro";-;-;-;-;-;-;1;-;-;-;-;1;2
"270480 Maribondo";-;-;-;-;-;1;-;-;-;-;-;-;1
"270500 Mata Grande";-;-;-;-;-;-;-;-;-;-;-;1;1
"270510 Matriz de Camaragibe";-;-;-;-;-;-;-;-;-;-;-;1;1
"270520 Messias";-;-;-;-;1;-;-;-;-;-;-;-;1
"270530 Minador do Negrão";1;-;-;-;-;-;-;-;-;-;-;-;1
"270570 Olho d'Água das Flores";-;-;-;-;-;-;-;-;-;-;1;-;1
"270590 Olho d'Água Grande";-;-;-;-;-;-;-;-;-;1;-;-;1
"270600 Olivença";-;-;-;-;-;-;-;1;-;-;-;-;1
"270630 Palmeira dos Índios";-;-;-;1;-;-;1;1;-;-;-;-;3
"270650 Passo de Camaragibe";-;-;-;-;-;-;-;-;1;-;-;-;1
"270670 Penedo";-;-;-;-;-;-;-;-;1;-;-;1;2
"270680 Piaçabuçu";-;1;-;-;1;-;-;-;-;-;-;-;2
"270690 Pilar";-;1;1;-;-;-;-;1;-;-;-;1;4
"270720 Poço das Trincheiras";-;-;1;1;-;-;-;-;-;-;-;-;2
"270730 Porto Calvo";-;-;-;-;-;-;1;-;2;-;-;-;3
"270760 Quebrangulo";-;-;-;-;-;-;-;-;-;1;-;-;1
"270770 Rio Largo";-;1;-;-;-;-;-;-;1;-;-;1;3
"270800 Santana do Ipanema";-;-;1;-;-;-;-;1;1;-;-;-;3
"270830 São José da Laje";1;-;-;-;-;-;-;-;-;-;1;-;2
"270840 São José da Tapera";-;-;-;-;-;-;-;1;-;-;-;-;1
"270850 São Luís do Quitunde";-;1;-;-;-;-;-;-;-;-;-;-;1
"270860 São Miguel dos Campos";-;-;1;-;-;-;-;-;-;-;-;-;1
"270880 São Sebastião";-;-;-;-;-;-;-;-;-;1;1;-;2
"270895 Senador Rui Palmeira";1;-;-;-;-;-;-;-;-;-;-;-;1
"270900 Tanque d'Arca";-;-;-;1;-;-;-;-;-;-;-;-;1
"270910 Taquarana";1;-;-;-;-;-;1;1;-;-;-;-;3
"270930 União dos Palmares";-;-;1;1;-;-;2;-;-;-;-;-;4
"270940 Viçosa";-;-;-;-;-;-;1;-;-;-;-;-;1
"280020 Aquidabã";-;-;-;-;-;-;1;-;-;-;-;-;1
"280030 Aracaju";3;4;1;1;4;2;3;-;-;2;2;2;24
"280040 Arauá";-;-;-;-;-;-;-;-;-;1;-;-;1
"280050 Areia Branca";-;-;-;-;-;-;-;-;-;-;-;1;1
"280060 Barra dos Coqueiros";-;-;-;-;-;-;-;1;-;-;-;-;1
"280067 Boquim";-;-;-;1;-;-;-;-;-;-;-;-;1
"280120 Canindé de São Francisco";1;-;-;-;-;-;-;-;-;-;-;1;2
"280130 Capela";-;-;-;1;1;1;-;-;-;-;-;-;3
"280140 Carira";-;1;1;-;-;-;-;1;-;-;-;-;3
"280150 Carmópolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"280160 Cedro de São João";-;-;-;-;-;-;-;-;-;-;1;-;1
"280190 Cumbe";-;-;-;-;-;1;-;-;-;-;-;-;1
"280200 Divina Pastora";1;-;-;-;-;-;-;-;-;-;-;-;1
"280210 Estância";-;-;-;-;-;-;1;-;-;-;-;1;2
"280260 Gracho Cardoso";-;-;-;-;-;-;1;-;-;-;-;-;1
"280270 Ilha das Flores";-;-;-;1;-;-;-;-;-;-;-;-;1
"280290 Itabaiana";2;-;1;-;-;-;1;-;-;2;1;2;9
"280300 Itabaianinha";-;-;-;-;-;-;-;1;1;-;-;-;2
"280320 Itaporanga d'Ajuda";-;-;-;-;-;-;-;-;-;-;1;-;1
"280330 Japaratuba";-;-;-;-;1;-;1;-;-;-;-;-;2
"280340 Japoatã";-;-;-;-;-;-;-;1;-;-;-;-;1
"280350 Lagarto";-;1;-;-;2;2;-;-;2;-;1;2;10
"280360 Laranjeiras";-;-;-;1;-;-;-;-;-;-;-;1;2
"280370 Macambira";-;-;-;-;-;-;-;1;-;-;-;-;1
"280380 Malhada dos Bois";-;-;1;-;-;-;-;-;-;-;-;-;1
"280410 Moita Bonita";-;-;-;1;-;-;-;-;-;-;-;-;1
"280430 Muribeca";-;-;-;-;-;-;-;1;-;-;-;-;1
"280440 Neópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"280450 Nossa Senhora da Glória";-;-;-;-;-;1;-;1;-;-;1;1;4
"280480 Nossa Senhora do Socorro";1;-;-;2;-;-;1;-;-;-;-;-;4
"280490 Pacatuba";-;-;-;-;-;-;-;-;1;-;-;-;1
"280510 Pedrinhas";-;-;-;-;-;-;1;1;-;-;-;-;2
"280540 Poço Redondo";1;-;-;-;-;-;-;-;-;-;-;-;1
"280550 Poço Verde";-;-;-;-;-;-;1;-;1;-;1;-;3
"280580 Riachão do Dantas";-;-;-;-;-;-;-;1;-;-;-;-;1
"280610 Rosário do Catete";1;-;-;-;-;-;-;-;-;-;-;-;1
"280670 São Cristóvão";-;-;-;-;-;2;-;-;-;1;-;1;4
"280680 São Domingos";-;-;-;-;-;-;-;-;1;-;-;-;1
"280700 São Miguel do Aleixo";-;-;-;-;-;1;-;-;-;-;-;-;1
"280710 Simão Dias";-;-;-;-;-;-;1;-;-;-;-;-;1
"280720 Siriri";1;-;-;-;-;1;-;-;-;-;-;-;2
"280740 Tobias Barreto";1;-;-;-;-;1;-;1;1;-;-;-;4
"280750 Tomar do Geru";-;-;-;-;-;-;-;-;1;-;-;-;1
"280760 Umbaúba";-;-;-;-;-;-;-;1;-;-;-;-;1
"280000 Município ignorado - SE";-;-;-;-;-;-;-;-;-;-;2;-;2
"290030 Acajutiba";-;-;-;-;-;-;-;-;-;-;1;-;1
"290070 Alagoinhas";-;1;1;1;-;-;1;1;1;-;-;-;6
"290090 Almadina";-;-;-;-;-;-;-;1;-;-;-;-;1
"290170 Antônio Cardoso";-;-;-;-;-;-;1;-;-;-;-;-;1
"290190 Aporá";-;1;-;-;-;-;-;-;-;-;-;-;1
"290200 Aracatu";-;-;-;-;-;-;-;-;1;-;-;-;1
"290225 Arataca";1;-;-;-;-;-;-;-;-;-;-;-;1
"290230 Aratuípe";-;-;-;1;-;-;-;-;-;-;-;-;1
"290280 Barra da Estiva";-;-;-;-;1;-;-;-;-;-;-;-;1
"290290 Barra do Choça";-;-;-;-;1;1;1;-;-;-;1;-;4
"290300 Barra do Mendes";-;1;-;-;-;-;-;1;-;-;-;-;2
"290320 Barreiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"290350 Belo Campo";-;-;-;-;-;1;-;-;-;-;-;-;1
"290370 Boa Nova";-;-;-;1;-;-;-;-;-;-;-;-;1
"290380 Boa Vista do Tupim";-;-;1;-;-;-;-;-;1;-;-;-;2
"290390 Bom Jesus da Lapa";-;-;-;-;-;-;-;1;-;-;-;-;1
"290400 Boninal";-;-;-;-;-;-;-;-;1;-;-;-;1
"290405 Bonito";-;-;1;-;-;-;-;-;-;-;-;-;1
"290430 Brejões";-;-;-;-;-;-;-;-;1;-;-;-;1
"290450 Brotas de Macaúbas";-;-;-;-;1;-;-;-;-;-;-;-;1
"290460 Brumado";-;2;-;-;-;-;-;-;1;1;-;1;5
"290470 Buerarema";-;-;-;-;1;-;1;-;-;-;-;-;2
"290490 Cachoeira";-;-;-;-;-;-;-;-;-;-;1;-;1
"290520 Caetité";-;-;-;-;-;-;2;-;-;1;2;-;5
"290530 Cafarnaum";-;-;-;-;-;1;-;-;-;-;-;-;1
"290560 Camacan";-;-;-;-;-;-;1;-;-;-;-;-;1
"290570 Camaçari";-;-;-;-;-;2;-;1;-;-;-;-;3
"290600 Campo Formoso";1;-;-;-;-;-;-;-;-;-;-;-;1
"290620 Canarana";-;-;-;-;-;-;1;-;-;-;-;-;1
"290650 Candeias";-;-;-;-;-;-;-;-;-;-;1;-;1
"290660 Candiba";-;-;-;-;1;-;1;-;-;-;-;1;3
"290690 Caravelas";1;-;-;-;-;-;-;-;-;-;-;-;1
"290700 Cardeal da Silva";-;-;-;-;-;-;-;-;-;1;-;-;1
"290720 Casa Nova";-;-;-;-;1;-;-;-;-;-;-;-;1
"290730 Castro Alves";1;-;-;-;-;-;-;1;1;-;-;-;3
"290750 Catu";-;-;-;-;-;-;1;-;-;-;-;1;2
"290790 Cipó";-;-;-;-;-;-;-;-;1;-;-;-;1
"290800 Coaraci";-;-;-;-;-;-;-;-;1;1;-;-;2
"290830 Conceição do Almeida";-;-;1;1;-;-;-;1;-;-;-;-;3
"290840 Conceição do Coité";-;-;-;-;-;-;-;1;-;-;-;-;1
"290900 Cordeiros";-;-;-;-;-;1;-;-;-;-;-;-;1
"290920 Coronel João Sá";1;-;-;-;-;-;-;-;-;-;-;-;1
"290930 Correntina";-;-;-;-;1;-;-;-;-;-;-;-;1
"290950 Cravolândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"290960 Crisópolis";-;-;-;-;-;-;1;-;1;-;-;-;2
"290980 Cruz das Almas";-;-;-;1;-;-;-;1;-;1;2;-;5
"290990 Curaçá";-;-;-;-;-;-;-;-;2;-;-;-;2
"291000 Dário Meira";-;1;-;-;-;-;-;-;-;-;-;-;1
"291040 Encruzilhada";-;-;-;-;-;-;1;-;1;-;-;-;2
"291050 Entre Rios";-;1;-;-;-;-;-;-;-;-;-;-;1
"291072 Eunápolis";1;-;-;1;-;-;-;-;-;-;-;-;2
"291080 Feira de Santana";1;3;-;1;-;3;1;3;2;3;3;1;21
"291130 Gentio do Ouro";-;-;-;-;1;-;1;-;-;-;-;-;2
"291170 Guanambi";-;-;-;-;2;-;1;-;2;1;-;2;8
"291180 Guaratinga";-;-;-;-;-;-;-;1;-;-;-;-;1
"291210 Ibicaraí";-;-;-;-;-;-;-;-;-;-;1;-;1
"291230 Ibicuí";-;-;-;-;-;-;-;1;-;-;-;-;1
"291240 Ibipeba";-;-;-;-;1;-;-;-;-;-;-;-;1
"291250 Ibipitanga";-;-;-;-;-;-;-;-;-;-;1;-;1
"291280 Ibirapuã";-;-;-;-;-;-;-;-;-;-;-;1;1
"291300 Ibitiara";-;-;-;-;-;-;-;1;-;-;-;-;1
"291310 Ibititá";-;1;-;-;1;-;2;-;-;-;-;-;4
"291330 Ichu";-;-;-;-;-;-;-;-;-;-;-;1;1
"291360 Ilhéus";-;-;-;-;1;-;-;-;-;1;3;1;6
"291390 Ipiaú";-;-;-;-;1;-;-;-;-;-;-;1;2
"291400 Ipirá";1;-;-;-;1;-;1;-;-;-;-;-;3
"291430 Iramaia";-;-;-;-;1;-;-;-;-;1;-;-;2
"291450 Irará";1;-;-;-;-;-;-;-;-;-;-;-;1
"291460 Irecê";-;1;-;-;-;1;-;-;-;-;1;-;3
"291465 Itabela";-;-;-;1;-;-;-;-;-;-;-;-;1
"291470 Itaberaba";1;-;1;-;-;-;-;-;-;-;1;1;4
"291480 Itabuna";-;-;-;1;1;-;1;-;1;-;-;2;6
"291510 Itagi";-;-;-;-;-;-;-;-;-;-;-;1;1
"291520 Itagibá";-;-;-;-;-;-;-;1;-;-;-;-;1
"291550 Itajuípe";-;1;-;-;-;-;-;-;-;-;-;-;1
"291560 Itamaraju";-;-;-;-;-;1;-;-;-;-;-;-;1
"291570 Itamari";-;-;-;-;-;-;-;1;-;-;-;-;1
"291580 Itambé";-;-;-;-;-;-;-;-;1;-;-;-;1
"291640 Itapetinga";1;-;-;-;-;-;2;-;-;-;1;-;4
"291650 Itapicuru";-;-;-;-;1;-;1;-;-;-;-;-;2
"291690 Itiruçu";-;-;-;-;-;-;-;-;1;-;-;-;1
"291700 Itiúba";-;-;1;-;-;-;-;-;-;-;-;-;1
"291710 Itororó";-;-;1;-;-;-;-;-;-;-;-;-;1
"291750 Jacobina";-;-;-;-;1;-;-;-;1;-;-;-;2
"291760 Jaguaquara";-;-;-;-;1;1;-;-;-;-;-;1;3
"291780 Jaguaripe";-;-;-;1;-;-;-;-;-;-;-;-;1
"291800 Jequié";-;1;1;-;-;-;-;2;-;1;2;1;8
"291810 Jeremoabo";-;-;1;-;-;-;-;-;-;-;-;-;1
"291830 Jitaúna";-;-;-;-;-;1;-;-;-;-;-;-;1
"291835 João Dourado";-;-;-;-;-;-;1;-;-;-;-;-;1
"291840 Juazeiro";2;2;1;-;1;1;1;-;2;1;1;-;12
"291850 Jussara";-;-;1;-;-;-;1;-;-;-;-;-;2
"291855 Jussari";-;-;-;1;-;-;-;-;-;-;-;-;1
"291860 Jussiape";-;-;-;-;-;-;-;-;-;-;-;1;1
"291875 Lagoa Real";-;1;-;-;-;-;-;-;-;-;-;-;1
"291890 Lajedão";1;-;-;-;-;-;-;-;-;-;-;-;1
"291915 Lapão";-;-;1;-;-;-;-;-;-;-;1;-;2
"291930 Lençóis";-;1;-;-;-;-;-;-;-;-;-;-;1
"291950 Livramento de Nossa Senhora";-;-;1;-;-;-;-;-;-;1;-;-;2
"291960 Macajuba";-;-;-;-;-;1;-;-;-;-;-;-;1
"291980 Macaúbas";-;-;-;-;-;-;1;-;-;1;1;-;3
"291995 Maetinga";1;-;-;-;-;-;-;-;-;-;-;1;2
"292010 Mairi";-;-;1;-;-;-;-;-;-;-;-;-;1
"292040 Manoel Vitorino";-;-;1;-;-;1;-;-;-;-;-;-;2
"292050 Maracás";-;-;-;-;1;-;-;-;-;-;1;-;2
"292090 Mascote";-;1;-;-;-;-;-;-;-;-;-;-;1
"292100 Mata de São João";1;-;-;-;-;-;-;-;-;-;-;-;1
"292105 Matina";-;-;-;-;-;-;-;-;-;-;-;1;1
"292145 Mirante";-;-;-;-;-;-;-;-;-;-;1;-;1
"292160 Morpará";-;-;1;-;-;-;-;-;-;-;-;-;1
"292200 Mucuri";-;1;-;-;-;-;-;-;-;-;-;-;1
"292225 Muquém de São Francisco";-;-;-;-;-;-;-;-;-;-;-;1;1
"292270 Nova Canaã";-;-;-;1;-;-;1;-;-;-;-;-;2
"292275 Nova Ibiá";-;-;-;-;-;-;-;-;1;-;-;-;1
"292300 Nova Viçosa";-;-;-;1;-;-;-;-;-;-;-;-;1
"292310 Olindina";1;-;-;-;-;-;-;-;-;1;1;-;3
"292335 Ourolândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"292380 Paripiranga";-;-;-;1;-;-;-;-;1;-;-;-;2
"292390 Pau Brasil";-;-;-;-;-;-;-;-;1;-;-;-;1
"292400 Paulo Afonso";-;1;1;-;1;-;1;1;1;-;-;1;7
"292410 Pedrão";1;-;-;-;-;-;-;-;-;-;-;-;1
"292420 Pedro Alexandre";-;-;-;-;-;-;-;-;1;-;-;-;1
"292430 Piatã";-;-;-;-;-;-;-;1;-;-;-;-;1
"292500 Planalto";-;-;-;-;-;-;1;-;-;-;-;-;1
"292510 Poções";-;-;-;-;-;-;-;-;-;-;-;1;1
"292520 Pojuca";1;-;-;-;1;-;-;-;-;-;1;-;3
"292530 Porto Seguro";-;-;-;3;1;-;-;1;1;1;-;-;7
"292550 Prado";-;-;-;-;-;-;-;-;-;1;-;-;1
"292560 Presidente Dutra";-;-;-;-;1;-;1;1;-;-;-;-;3
"292570 Presidente Jânio Quadros";1;-;-;-;-;-;-;-;-;-;-;-;1
"292575 Presidente Tancredo Neves";-;-;-;-;-;-;1;-;-;-;1;-;2
"292580 Queimadas";-;-;-;-;-;-;-;-;-;-;1;-;1
"292595 Rafael Jambeiro";-;-;-;1;-;-;-;-;-;-;1;-;2
"292600 Remanso";-;-;-;1;-;-;1;-;-;-;-;-;2
"292640 Riacho de Santana";-;-;-;-;-;-;-;1;-;-;-;-;1
"292660 Ribeira do Pombal";-;-;1;-;-;1;1;-;-;-;-;-;3
"292670 Rio de Contas";1;-;-;-;1;-;-;-;-;-;-;-;2
"292680 Rio do Antônio";-;-;-;-;-;1;-;-;-;-;-;-;1
"292700 Rio Real";-;-;-;-;-;-;-;-;-;-;-;1;1
"292740 Salvador";1;-;2;-;3;2;-;-;-;-;1;1;10
"292750 Santa Bárbara";-;-;-;-;-;-;-;-;-;-;-;1;1
"292760 Santa Brígida";-;-;-;1;-;-;-;-;-;-;1;-;2
"292770 Santa Cruz Cabrália";-;-;-;1;-;-;-;1;-;-;-;-;2
"292810 Santa Maria da Vitória";-;-;-;-;-;1;-;-;-;-;-;-;1
"292800 Santaluz";-;-;-;-;-;-;-;-;-;-;2;-;2
"292830 Santanópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"292860 Santo Amaro";-;-;-;-;-;-;-;-;-;1;-;1;2
"292870 Santo Antônio de Jesus";-;1;-;-;1;-;-;-;-;-;-;-;2
"292880 Santo Estêvão";-;1;1;-;1;-;-;-;-;-;-;-;3
"292895 São Domingos";-;-;-;-;-;-;-;-;-;-;-;1;1
"292940 São Miguel das Matas";-;-;-;-;-;-;-;-;-;-;-;1;1
"292960 Sapeaçu";-;-;-;-;-;1;-;-;-;-;-;-;1
"292970 Sátiro Dias";-;-;-;-;-;-;-;1;-;-;-;-;1
"292990 Seabra";1;1;-;-;2;-;-;-;-;1;-;-;5
"293010 Senhor do Bonfim";-;-;-;1;-;-;1;1;-;-;1;1;5
"293015 Serra do Ramalho";-;-;-;-;-;-;-;-;-;-;1;-;1
"293030 Serra Dourada";-;-;-;-;-;1;-;-;-;-;-;-;1
"293050 Serrinha";-;-;-;-;-;1;-;-;-;-;-;-;1
"293070 Simões Filho";-;-;-;-;-;1;-;-;1;-;-;-;2
"293076 Sítio do Quinto";-;-;-;-;-;-;-;-;-;-;1;1;2
"293077 Sobradinho";-;-;-;-;1;-;-;-;-;-;-;-;1
"293100 Tanhaçu";1;-;-;-;-;-;-;-;1;-;-;-;2
"293105 Tanque Novo";-;-;-;-;-;-;1;-;-;-;-;-;1
"293135 Teixeira de Freitas";-;-;-;1;-;2;-;-;-;-;1;-;4
"293140 Teodoro Sampaio";1;-;-;-;-;-;-;-;-;-;-;-;1
"293150 Teofilândia";-;1;-;-;-;-;-;-;2;-;-;-;3
"293170 Terra Nova";-;-;-;-;-;-;-;-;-;-;1;-;1
"293190 Tucano";-;-;-;-;-;-;-;-;1;-;-;-;1
"293210 Ubaíra";-;-;-;-;-;-;-;1;-;-;-;-;1
"293220 Ubaitaba";-;1;-;-;-;-;1;1;-;-;-;-;3
"293240 Uibaí";-;-;-;-;-;-;-;-;1;-;1;-;2
"293260 Urandi";-;-;-;-;-;-;1;-;1;-;-;-;2
"293280 Utinga";-;-;-;-;-;-;-;-;-;1;-;-;1
"293290 Valença";-;-;-;1;-;-;1;1;-;-;-;1;4
"293325 Vereda";-;-;-;-;-;-;-;-;-;-;-;1;1
"293330 Vitória da Conquista";1;-;2;2;2;-;-;2;2;1;-;1;13
"293350 Wenceslau Guimarães";-;-;1;-;-;-;-;-;-;-;-;-;1
"293360 Xique-Xique";-;-;-;-;-;-;-;-;-;1;-;-;1
"290000 Município ignorado - BA";-;-;-;-;-;1;-;-;-;1;-;-;2
"310020 Abaeté";-;-;-;-;-;1;-;2;-;-;-;-;3
"310110 Aimorés";-;-;-;-;-;-;-;-;-;-;-;1;1
"310150 Além Paraíba";-;-;-;-;-;-;1;-;1;-;-;-;2
"310160 Alfenas";-;1;1;-;-;-;2;-;-;-;-;1;5
"310170 Almenara";-;-;-;-;-;-;-;-;-;-;-;1;1
"310190 Alpinópolis";-;-;-;1;1;-;-;-;-;-;-;-;2
"310200 Alterosa";-;-;-;-;-;-;-;-;2;-;-;-;2
"310205 Alto Caparaó";-;1;-;-;-;-;-;-;-;-;-;-;1
"315350 Alto Jequitibá";-;-;-;-;-;-;-;-;-;-;-;1;1
"310210 Alto Rio Doce";-;-;-;-;1;-;-;-;-;-;1;1;3
"310230 Alvinópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"310260 Andradas";2;-;1;-;1;-;-;1;1;-;1;-;7
"310280 Andrelândia";1;-;-;-;-;-;1;-;1;-;-;1;4
"310290 Antônio Carlos";1;-;-;-;-;-;-;-;-;-;-;-;1
"310330 Aracitaba";1;-;-;-;-;-;-;-;-;-;-;-;1
"310340 Araçuaí";-;1;1;-;-;1;-;-;-;-;-;-;3
"310350 Araguari";2;-;-;1;-;-;1;1;1;2;-;4;12
"310390 Araújos";-;-;-;1;-;-;-;-;-;-;-;-;1
"310400 Araxá";-;1;-;1;-;1;-;1;-;-;1;-;5
"310420 Arcos";-;-;-;1;-;-;-;-;-;-;1;-;2
"310430 Areado";-;1;-;-;-;-;-;-;-;-;-;-;1
"310450 Arinos";-;-;-;-;1;-;-;1;1;-;-;-;3
"310460 Astolfo Dutra";-;-;-;-;1;-;-;-;-;-;-;1;2
"310490 Baependi";-;-;-;-;-;-;1;-;-;-;-;-;1
"310500 Baldim";1;-;-;-;-;-;-;-;-;-;-;-;1
"310510 Bambuí";-;-;-;1;-;-;1;-;1;-;1;-;4
"310540 Barão de Cocais";-;-;-;-;-;-;-;-;-;-;2;-;2
"310560 Barbacena";1;-;3;1;-;-;1;2;-;1;-;-;9
"310620 Belo Horizonte";16;7;12;10;10;14;9;9;9;13;11;10;130
"310650 Berilo";-;-;-;-;-;-;-;1;-;1;-;-;2
"310670 Betim";-;1;-;1;2;-;-;2;1;-;1;3;11
"310680 Bias Fortes";-;-;-;-;-;-;-;-;-;-;1;-;1
"310690 Bicas";-;-;-;-;-;-;-;-;-;-;1;-;1
"310710 Boa Esperança";1;-;-;3;-;-;1;-;-;-;-;1;6
"310720 Bocaina de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"310730 Bocaiúva";1;-;1;-;-;-;-;1;-;-;1;1;5
"310740 Bom Despacho";-;1;1;-;-;1;-;-;-;1;1;-;5
"310750 Bom Jardim de Minas";-;-;-;-;-;-;1;-;-;1;-;-;2
"310780 Bom Jesus do Galho";-;-;-;-;-;-;-;-;-;1;-;-;1
"310790 Bom Repouso";-;-;1;-;-;-;-;-;-;-;-;-;1
"310820 Bonfinópolis de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"310840 Botelhos";-;-;-;-;-;-;-;-;-;-;-;1;1
"310850 Botumirim";-;-;-;-;-;-;-;-;1;-;-;-;1
"310855 Brasilândia de Minas";-;-;1;1;-;-;-;-;2;-;-;-;4
"310860 Brasília de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"310890 Brazópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"310900 Brumadinho";1;-;-;-;-;-;-;-;-;-;-;-;1
"310920 Buenópolis";-;-;-;-;-;-;-;-;-;-;1;1;2
"310925 Bugre";-;-;-;-;-;-;-;1;-;-;-;-;1
"310930 Buritis";1;-;-;-;1;-;-;1;1;-;-;-;4
"310940 Buritizeiro";-;2;-;-;-;-;-;-;-;-;-;-;2
"310945 Cabeceira Grande";-;-;1;-;-;-;-;-;-;-;1;-;2
"310950 Cabo Verde";-;-;-;-;-;-;-;1;-;1;-;-;2
"311000 Caeté";1;-;-;-;-;-;-;-;-;-;-;-;1
"311030 Caldas";-;-;1;-;-;-;-;-;1;-;1;-;3
"311060 Cambuí";-;1;-;-;-;-;-;-;-;-;-;-;1
"311070 Cambuquira";-;-;-;-;-;-;-;-;1;-;-;-;1
"311090 Campanha";-;-;-;-;-;1;-;-;-;-;-;-;1
"311100 Campestre";-;-;-;1;-;-;-;-;-;-;-;-;1
"311110 Campina Verde";-;1;-;-;-;1;-;-;-;-;1;1;4
"311120 Campo Belo";-;-;-;1;-;-;-;1;1;-;1;1;5
"311130 Campo do Meio";-;-;1;-;1;-;-;-;-;-;-;1;3
"311150 Campos Altos";-;-;-;-;-;1;-;-;-;-;-;-;1
"311160 Campos Gerais";1;-;-;1;-;-;1;-;-;-;-;1;4
"311190 Cana Verde";-;-;-;-;-;-;-;-;1;1;-;-;2
"311180 Canápolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"311220 Capela Nova";-;-;-;-;-;-;-;-;-;1;-;-;1
"311240 Capetinga";-;-;-;1;1;-;-;-;-;-;-;-;2
"311260 Capinópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"311300 Caraí";-;-;-;-;1;-;2;-;-;-;-;-;3
"311330 Carangola";-;-;1;-;-;-;-;-;-;-;1;-;2
"311340 Caratinga";1;2;2;-;-;-;-;-;1;-;-;1;7
"311360 Careaçu";-;1;-;-;-;-;-;1;-;-;-;-;2
"311400 Carmo da Mata";1;-;-;-;-;-;-;-;-;-;-;-;1
"311420 Carmo do Cajuru";-;-;-;-;-;-;1;-;1;1;-;-;3
"311430 Carmo do Paranaíba";-;-;-;-;-;1;-;-;-;1;1;-;3
"311440 Carmo do Rio Claro";-;-;-;-;-;-;-;1;-;-;1;-;2
"311450 Carmópolis de Minas";2;1;-;-;-;-;-;-;-;-;1;-;4
"311460 Carrancas";1;-;-;-;-;-;-;-;-;-;-;-;1
"311510 Cássia";-;-;1;-;-;-;-;-;-;-;-;-;1
"311530 Cataguases";-;-;1;-;-;1;-;-;-;1;-;-;3
"311545 Catuji";-;-;1;-;-;-;-;-;-;-;-;-;1
"311550 Caxambu";-;-;-;-;-;1;-;-;-;-;-;-;1
"311570 Central de Minas";-;-;-;-;-;-;-;-;-;-;1;-;1
"311580 Centralina";-;1;-;-;-;-;-;-;-;-;-;-;1
"311600 Chalé";-;-;-;1;-;-;-;-;-;-;-;1;2
"311660 Cláudio";-;-;-;1;-;-;-;-;-;-;-;1;2
"311670 Coimbra";1;-;-;-;-;-;-;-;-;-;-;-;1
"311750 Conceição do Mato Dentro";-;-;-;-;-;-;-;-;-;1;-;-;1
"311770 Conceição do Rio Verde";-;-;-;-;-;-;-;-;-;-;2;1;3
"311780 Conceição dos Ouros";-;-;-;-;-;1;-;-;-;-;-;-;1
"311787 Confins";1;-;-;-;-;-;-;-;-;-;-;-;1
"311790 Congonhal";-;1;-;-;-;-;-;1;-;-;-;-;2
"311800 Congonhas";-;1;-;-;-;1;-;-;-;-;-;1;3
"311830 Conselheiro Lafaiete";-;-;-;-;-;1;-;1;1;-;-;-;3
"311860 Contagem";2;-;4;9;2;1;3;-;1;3;3;2;30
"311870 Coqueiral";1;-;-;-;-;-;-;-;-;-;-;-;1
"311880 Coração de Jesus";-;-;-;1;-;-;-;-;-;-;-;-;1
"311900 Cordislândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"311910 Corinto";-;-;1;-;1;-;-;-;-;-;-;-;2
"311930 Coromandel";-;-;-;1;1;-;-;-;-;-;1;-;3
