"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"270290 Girau do Ponciano";-;1;-;-;-;-;-;1;-;-;-;-;2
"270310 Igaci";-;-;-;-;-;-;-;-;1;-;-;-;1
"270320 Igreja Nova";-;-;-;-;-;-;-;1;-;-;-;-;1
"270350 Jacuípe";-;-;-;-;-;-;-;-;1;-;-;-;1
"270410 Lagoa da Canoa";-;-;-;-;-;-;-;-;-;-;-;1;1
"270430 Maceió";3;7;2;-;9;2;2;1;2;7;2;2;39
"270440 Major Isidoro";-;-;-;-;-;-;-;-;-;1;-;-;1
"270460 Maravilha";-;-;-;-;-;-;-;-;-;-;-;1;1
"270470 Marechal Deodoro";-;-;2;1;-;-;-;-;-;-;-;-;3
"270550 Murici";1;-;-;1;-;1;-;-;-;-;-;-;3
"270570 Olho d'Água das Flores";-;-;-;-;-;-;-;-;-;-;-;1;1
"270610 Ouro Branco";-;-;-;-;-;-;1;-;-;-;-;-;1
"270630 Palmeira dos Índios";-;-;-;-;-;-;-;1;-;-;-;-;1
"270670 Penedo";-;1;-;1;-;-;1;-;-;-;-;-;3
"270720 Poço das Trincheiras";-;-;1;-;-;-;-;-;-;-;-;-;1
"270750 Porto Real do Colégio";-;-;-;-;-;-;-;1;-;-;-;-;1
"270760 Quebrangulo";-;-;-;-;-;-;-;-;-;-;1;-;1
"270770 Rio Largo";-;-;-;-;-;-;-;1;-;-;-;-;1
"270830 São José da Laje";-;-;-;1;-;-;-;-;-;-;-;-;1
"270840 São José da Tapera";-;-;-;1;-;-;1;-;-;-;-;-;2
"270860 São Miguel dos Campos";-;-;-;-;-;1;-;-;-;-;1;1;3
"270870 São Miguel dos Milagres";-;-;-;1;-;-;-;-;-;-;-;-;1
"270890 Satuba";-;-;-;-;-;1;-;-;-;-;-;-;1
"270895 Senador Rui Palmeira";-;-;-;-;-;1;-;1;-;-;-;-;2
"270910 Taquarana";-;-;-;-;1;-;-;-;-;-;-;-;1
"270915 Teotônio Vilela";-;-;-;-;-;-;-;-;-;1;-;-;1
"270920 Traipu";-;-;-;1;-;1;-;-;-;-;-;-;2
"270930 União dos Palmares";-;-;-;1;-;-;-;-;-;-;-;-;1
"270940 Viçosa";1;-;-;-;-;-;-;1;-;-;-;-;2
"280020 Aquidabã";-;-;-;-;-;-;-;1;-;1;-;-;2
"280030 Aracaju";1;3;1;5;3;3;5;-;1;3;2;1;28
"280067 Boquim";-;-;-;-;-;-;-;-;-;-;1;-;1
"280100 Campo do Brito";-;-;-;-;-;-;-;-;1;-;-;-;1
"280120 Canindé de São Francisco";-;-;-;-;-;-;-;-;-;1;-;-;1
"280130 Capela";-;-;-;-;-;-;-;-;-;1;-;-;1
"280210 Estância";-;-;1;-;2;-;-;-;-;-;-;-;3
"280290 Itabaiana";-;-;-;-;-;1;-;-;1;-;1;-;3
"280320 Itaporanga d'Ajuda";-;-;-;-;-;-;-;-;1;-;-;-;1
"280330 Japaratuba";-;-;-;-;-;-;-;-;1;-;-;-;1
"280340 Japoatã";-;-;-;-;-;-;-;1;-;-;-;-;1
"280350 Lagarto";1;-;-;2;-;1;-;1;-;1;-;-;6
"280360 Laranjeiras";-;-;1;-;-;-;-;-;-;-;-;-;1
"280390 Malhador";-;-;-;-;1;-;-;-;-;-;-;-;1
"280400 Maruim";-;-;1;-;-;-;-;-;-;-;-;-;1
"280430 Muribeca";-;-;-;-;-;-;1;-;-;-;-;1;2
"280440 Neópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"280450 Nossa Senhora da Glória";1;-;-;-;-;-;-;1;-;2;-;-;4
"280460 Nossa Senhora das Dores";-;-;-;1;1;-;-;-;-;1;-;-;3
"280480 Nossa Senhora do Socorro";-;-;-;1;2;-;-;-;-;-;-;-;3
"280490 Pacatuba";-;-;-;1;-;-;-;-;-;-;-;-;1
"280520 Pinhão";-;-;-;-;-;-;-;-;1;-;-;-;1
"280540 Poço Redondo";2;-;1;-;-;-;1;-;-;-;-;-;4
"280550 Poço Verde";-;-;-;-;-;-;1;1;-;-;-;1;3
"280560 Porto da Folha";-;-;-;-;-;-;1;-;-;1;-;-;2
"280570 Propriá";1;1;-;-;-;-;-;-;-;-;-;1;3
"280580 Riachão do Dantas";-;-;-;-;-;-;-;-;-;-;1;-;1
"280590 Riachuelo";-;-;-;-;-;-;-;-;1;-;-;-;1
"280620 Salgado";-;-;-;-;-;-;-;1;-;-;-;-;1
"280630 Santa Luzia do Itanhy";-;-;-;-;-;1;-;-;-;-;-;-;1
"280660 Santo Amaro das Brotas";-;-;-;1;1;-;-;-;-;-;-;-;2
"280670 São Cristóvão";-;1;-;-;1;-;1;1;1;1;1;-;7
"280680 São Domingos";-;1;-;1;-;-;-;-;-;-;-;-;2
"280710 Simão Dias";-;-;2;-;1;-;-;-;-;1;-;1;5
"280720 Siriri";-;1;-;-;-;1;-;-;-;-;-;-;2
"280730 Telha";-;1;-;-;-;-;-;-;-;-;-;-;1
"280740 Tobias Barreto";-;-;-;1;-;-;-;-;-;1;-;1;3
"280750 Tomar do Geru";-;-;1;-;-;-;-;-;-;-;-;-;1
"280000 Município ignorado - SE";-;-;-;1;-;-;-;-;-;-;1;-;2
"290010 Abaíra";-;-;-;-;-;-;-;-;-;1;-;-;1
"290040 Água Fria";-;-;-;-;-;-;-;-;1;-;-;-;1
"290070 Alagoinhas";1;-;2;-;1;-;2;-;-;-;-;-;6
"290080 Alcobaça";-;-;-;-;-;-;-;-;-;-;1;-;1
"290090 Almadina";-;-;-;1;-;-;-;-;-;-;-;-;1
"290100 Amargosa";-;-;-;-;1;-;-;-;-;-;1;1;3
"290110 Amélia Rodrigues";-;-;-;1;-;-;-;-;-;-;-;-;1
"290135 Andorinha";-;-;-;-;-;1;-;-;-;-;-;-;1
"290140 Angical";-;1;-;-;-;-;-;-;-;-;-;-;1
"290195 Apuarema";-;-;-;-;-;-;1;-;-;-;-;-;1
"290200 Aracatu";-;-;-;1;1;-;-;-;-;-;-;-;2
"290210 Araci";-;-;-;-;-;-;-;1;-;-;-;-;1
"290220 Aramari";-;-;-;-;-;-;-;-;1;-;-;-;1
"290240 Aurelino Leal";-;-;-;-;-;-;-;1;-;-;-;-;1
"290270 Barra";1;-;-;-;-;-;-;-;-;-;-;-;1
"290290 Barra do Choça";-;-;-;-;-;-;1;-;-;-;-;-;1
"290310 Barra do Rocha";-;-;-;-;-;-;-;-;-;-;1;-;1
"290330 Barro Preto";-;-;-;-;-;-;-;-;-;-;1;-;1
"290340 Belmonte";-;-;-;-;-;-;-;1;-;-;-;-;1
"290370 Boa Nova";-;-;-;-;-;-;-;1;-;-;-;-;1
"290380 Boa Vista do Tupim";-;-;-;1;-;-;-;-;-;-;-;-;1
"290390 Bom Jesus da Lapa";-;-;-;-;-;-;-;-;1;-;-;-;1
"290400 Boninal";1;-;-;-;-;-;-;-;-;-;-;-;1
"290430 Brejões";-;-;-;-;-;-;-;-;-;1;-;-;1
"290460 Brumado";-;-;-;-;-;-;-;-;-;1;-;-;1
"290475 Buritirama";-;-;-;-;1;1;-;-;-;-;-;-;2
"290490 Cachoeira";-;-;-;-;1;-;1;-;-;-;-;-;2
"290515 Caetanos";-;-;-;-;-;-;-;-;-;-;-;1;1
"290520 Caetité";-;-;-;-;-;-;-;1;-;-;-;-;1
"290550 Caldeirão Grande";-;1;-;-;-;-;-;-;1;-;-;-;2
"290560 Camacan";-;-;-;1;-;-;-;-;-;-;-;2;3
"290570 Camaçari";-;1;1;-;-;-;-;-;-;1;-;-;3
"290600 Campo Formoso";-;1;-;-;-;-;1;-;-;1;-;-;3
"290630 Canavieiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"290640 Candeal";-;-;-;-;1;-;-;-;-;-;-;-;1
"290670 Cândido Sales";-;-;-;-;-;-;-;-;-;-;1;-;1
"290682 Canudos";-;1;-;-;-;-;-;-;-;-;-;-;1
"290685 Capela do Alto Alegre";-;-;-;-;-;-;-;1;-;-;-;-;1
"290687 Capim Grosso";-;-;-;1;-;1;-;-;-;-;-;-;2
"290700 Cardeal da Silva";-;-;-;-;-;-;-;1;-;-;-;-;1
"290720 Casa Nova";-;1;-;-;-;1;-;1;-;-;-;-;3
"290730 Castro Alves";-;1;-;-;-;1;1;-;1;-;-;-;4
"290750 Catu";2;-;-;1;-;-;-;-;1;-;-;-;4
"290780 Cícero Dantas";1;-;-;-;-;-;-;1;1;-;-;1;4
"290800 Coaraci";-;-;-;-;-;-;1;-;-;-;-;-;1
"290810 Cocos";-;-;-;-;-;1;-;-;-;-;-;-;1
"290820 Conceição da Feira";-;-;-;-;-;-;-;1;-;-;-;-;1
"290840 Conceição do Coité";-;-;-;-;-;-;1;-;-;-;1;-;2
"290850 Conceição do Jacuípe";-;-;1;-;-;-;-;-;-;-;-;-;1
"290860 Conde";-;1;-;-;-;-;-;-;-;1;-;-;2
"290870 Condeúba";-;-;-;-;-;-;-;-;-;-;-;1;1
"290880 Contendas do Sincorá";-;-;-;-;-;-;-;-;1;-;-;-;1
"290910 Coribe";-;1;-;-;-;-;-;-;-;-;-;-;1
"290960 Crisópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"290980 Cruz das Almas";-;-;-;-;-;-;-;1;-;-;-;-;1
"290990 Curaçá";-;-;-;-;-;1;-;-;-;-;-;-;1
"291005 Dias d'Ávila";-;1;-;-;-;-;-;-;-;-;-;-;1
"290050 Érico Cardoso";-;-;1;-;-;-;-;-;-;-;-;1;2
"291060 Esplanada";-;-;-;1;-;-;-;-;1;-;-;1;3
"291070 Euclides da Cunha";-;-;-;1;-;1;-;1;-;-;-;-;3
"291072 Eunápolis";-;-;-;-;-;2;-;-;-;-;-;-;2
"291075 Fátima";-;-;1;-;-;-;-;-;-;-;-;-;1
"291080 Feira de Santana";-;1;1;1;-;-;1;3;2;-;-;1;10
"291120 Gandu";1;-;-;-;1;1;-;-;-;-;-;-;3
"291130 Gentio do Ouro";-;-;-;-;1;-;-;-;-;-;-;-;1
"291170 Guanambi";2;-;1;-;-;-;-;-;-;-;1;-;4
"291185 Heliópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"291190 Iaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"291230 Ibicuí";-;-;-;-;-;-;-;-;-;-;1;-;1
"291240 Ibipeba";-;-;-;1;1;-;-;-;-;-;-;-;2
"291250 Ibipitanga";1;-;-;-;-;-;-;-;-;-;-;-;1
"291300 Ibitiara";1;-;-;-;-;-;-;-;1;-;-;-;2
"291320 Ibotirama";-;-;-;-;-;-;-;-;1;1;-;-;2
"291340 Igaporã";-;-;-;1;-;-;-;-;-;-;-;-;1
"291350 Iguaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"291360 Ilhéus";1;-;-;1;1;1;-;-;1;1;2;-;8
"291370 Inhambupe";-;-;-;-;1;-;-;-;-;-;-;1;2
"291390 Ipiaú";-;-;-;-;-;-;-;-;-;1;-;-;1
"291400 Ipirá";-;-;-;1;-;-;-;-;-;-;1;-;2
"291420 Irajuba";-;-;-;-;-;-;1;-;-;-;-;-;1
"291430 Iramaia";-;-;1;-;-;-;-;-;-;-;-;-;1
"291440 Iraquara";-;-;-;-;-;-;-;-;1;-;-;-;1
"291450 Irará";-;1;-;1;-;-;-;-;-;-;-;-;2
"291460 Irecê";-;2;-;-;-;1;-;-;-;-;-;1;4
"291465 Itabela";-;-;-;-;-;-;1;-;-;-;-;-;1
"291480 Itabuna";-;-;1;2;1;1;-;-;-;1;1;2;9
"291500 Itaeté";1;1;-;-;-;-;-;-;-;-;-;-;2
"291535 Itaguaçu da Bahia";-;1;-;-;1;-;-;-;-;-;-;-;2
"291560 Itamaraju";-;-;-;-;-;-;-;1;-;3;-;-;4
"291600 Itanhém";-;-;-;-;-;-;-;-;-;1;-;1;2
"291610 Itaparica";-;-;-;1;-;-;-;-;-;-;-;1;2
"291620 Itapé";-;1;-;-;-;-;-;-;-;-;1;-;2
"291640 Itapetinga";-;-;-;-;-;-;-;1;1;1;-;-;3
"291650 Itapicuru";-;-;1;-;-;-;-;-;-;1;-;-;2
"291670 Itaquara";1;-;-;-;-;-;-;-;-;-;-;-;1
"291680 Itarantim";-;-;-;-;-;1;-;-;-;-;-;-;1
"291690 Itiruçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"291700 Itiúba";-;-;-;1;1;1;1;-;-;-;-;-;4
"291750 Jacobina";-;-;-;1;-;-;-;-;-;-;-;-;1
"291760 Jaguaquara";-;2;1;-;1;1;-;-;1;-;-;-;6
"291800 Jequié";-;1;-;1;-;1;-;-;-;-;-;-;3
"291810 Jeremoabo";-;-;-;-;-;-;-;1;-;-;-;-;1
"291820 Jiquiriçá";-;-;-;-;-;-;-;1;-;-;-;-;1
"291840 Juazeiro";1;1;-;-;1;-;-;-;1;-;1;1;6
"291850 Jussara";-;-;-;-;-;1;-;-;-;-;-;-;1
"291900 Lajedinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"291905 Lajedo do Tabocal";-;-;-;-;-;-;-;-;-;1;-;-;1
"291920 Lauro de Freitas";-;-;1;-;-;-;-;1;-;-;-;-;2
"291950 Livramento de Nossa Senhora";-;-;-;1;1;-;-;-;-;-;-;-;2
"291980 Macaúbas";1;-;-;1;-;-;-;-;-;-;-;-;2
"291992 Madre de Deus";-;-;-;-;-;-;-;-;1;-;-;-;1
"291995 Maetinga";-;-;-;-;-;-;-;-;-;-;1;-;1
"292000 Maiquinique";-;-;-;-;-;-;-;-;-;-;-;1;1
"292010 Mairi";1;1;-;-;-;-;-;-;-;-;-;-;2
"292040 Manoel Vitorino";-;-;-;-;-;1;-;-;-;2;-;-;3
"292050 Maracás";-;-;-;-;-;-;-;-;1;-;-;-;1
"292060 Maragogipe";1;2;-;-;-;-;-;-;-;-;-;-;3
"292080 Marcionílio Souza";-;-;-;1;-;-;-;-;-;-;-;-;1
"292100 Mata de São João";-;-;-;-;-;-;-;-;1;-;-;-;1
"292105 Matina";-;-;-;1;-;1;-;-;-;1;-;-;3
"292120 Miguel Calmon";-;-;-;-;-;-;-;-;-;-;-;1;1
"292150 Monte Santo";-;-;-;-;-;-;1;-;1;-;-;-;2
"292190 Mucugê";-;-;2;-;-;-;-;-;-;-;-;-;2
"292240 Mutuípe";-;-;-;-;-;-;1;-;-;-;-;-;1
"292250 Nazaré";-;-;1;-;-;-;-;1;-;-;-;1;3
"292260 Nilo Peçanha";-;1;-;-;1;-;-;-;-;-;-;-;2
"292270 Nova Canaã";1;-;-;-;-;-;-;-;-;-;-;-;1
"292280 Nova Itarana";-;-;-;1;-;-;-;-;-;-;-;-;1
"292285 Nova Redenção";-;-;-;-;-;-;-;-;1;-;-;-;1
"292290 Nova Soure";-;-;-;1;1;-;-;-;-;-;-;-;2
"292300 Nova Viçosa";-;-;-;-;-;-;-;-;-;-;1;-;1
"292305 Novo Triunfo";1;-;-;-;-;-;-;-;-;-;-;-;1
"292320 Oliveira dos Brejinhos";-;-;-;-;-;-;1;-;-;-;-;-;1
"292335 Ourolândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"292340 Palmas de Monte Alto";-;-;-;-;-;-;-;-;-;-;-;1;1
"292370 Paratinga";-;-;-;-;-;-;-;-;1;-;-;-;1
"292380 Paripiranga";1;-;2;1;-;-;-;-;-;-;-;-;4
"292400 Paulo Afonso";-;2;-;-;-;-;1;-;-;-;-;-;3
"292430 Piatã";-;-;-;-;-;-;-;1;-;-;-;-;1
"292450 Pindaí";-;-;-;-;-;-;-;1;-;-;-;-;1
"292467 Piraí do Norte";1;-;-;-;-;1;-;1;-;-;-;-;3
"292500 Planalto";-;-;-;-;-;-;-;-;-;-;1;1;2
"292520 Pojuca";-;-;1;-;-;-;-;-;-;-;1;-;2
"292530 Porto Seguro";1;-;-;1;1;-;-;-;-;-;-;1;4
"292550 Prado";1;-;-;-;-;-;-;-;-;-;-;-;1
"292560 Presidente Dutra";-;2;-;-;-;-;-;-;-;-;-;-;2
"292575 Presidente Tancredo Neves";1;-;-;-;-;-;-;-;-;-;-;-;1
"292590 Quijingue";-;-;-;-;-;-;1;-;-;-;-;-;1
"292593 Quixabeira";-;-;-;-;-;-;1;-;-;-;-;-;1
"292600 Remanso";-;-;1;-;-;-;-;1;-;1;1;-;4
"292650 Ribeira do Amparo";-;1;-;-;-;-;-;-;-;-;-;-;1
"292665 Ribeirão do Largo";-;-;-;-;-;-;-;-;-;-;1;-;1
"292680 Rio do Antônio";-;-;-;-;-;1;1;-;-;-;-;-;2
"292710 Rodelas";1;-;-;-;-;-;-;-;-;-;-;-;1
"292720 Ruy Barbosa";1;-;-;-;-;-;-;-;-;-;-;-;1
"292730 Salinas da Margarida";1;-;-;-;-;-;-;-;-;-;-;-;1
"292740 Salvador";2;3;1;2;1;-;1;-;-;-;1;2;13
"292750 Santa Bárbara";-;1;-;-;-;-;-;-;-;-;-;-;1
"292790 Santa Inês";-;-;-;2;-;-;-;-;-;-;-;1;3
"292810 Santa Maria da Vitória";-;-;2;-;-;-;-;-;-;-;-;-;2
"292800 Santaluz";-;-;-;-;-;-;-;-;1;-;-;-;1
"292860 Santo Amaro";-;-;-;-;1;-;-;-;-;-;-;1;2
"292870 Santo Antônio de Jesus";-;-;1;1;-;-;-;1;1;-;-;-;4
"292880 Santo Estêvão";-;-;-;1;-;-;-;-;-;-;-;-;1
"292895 São Domingos";1;-;-;-;-;-;-;-;-;-;-;-;1
"292910 São Felipe";1;-;-;-;-;-;-;-;-;-;-;-;1
"292905 São Félix do Coribe";-;-;-;-;-;-;-;-;-;-;1;-;1
"292940 São Miguel das Matas";-;-;-;-;-;-;-;-;-;-;-;1;1
"292950 São Sebastião do Passé";-;-;-;1;-;-;-;-;-;-;-;-;1
"292960 Sapeaçu";-;-;1;-;-;-;1;-;-;-;-;-;2
"292970 Sátiro Dias";-;-;-;-;-;-;-;-;2;-;1;-;3
"292980 Saúde";-;-;-;-;1;-;-;-;-;-;-;-;1
"292990 Seabra";-;1;-;-;-;-;-;-;1;-;1;-;3
"293020 Sento Sé";-;-;-;-;-;1;-;-;-;-;-;-;1
"293015 Serra do Ramalho";-;-;-;-;-;1;-;-;1;-;-;-;2
"293030 Serra Dourada";-;-;-;-;-;-;-;-;-;-;-;1;1
"293050 Serrinha";-;-;-;-;-;-;-;1;-;-;-;1;2
"293060 Serrolândia";-;-;-;-;-;-;-;-;1;-;-;-;1
"293077 Sobradinho";-;-;-;-;-;-;1;-;-;-;-;-;1
"293080 Souto Soares";-;-;-;1;-;-;-;-;-;-;-;-;1
"293105 Tanque Novo";-;-;-;-;-;1;-;-;-;-;-;-;1
"293120 Taperoá";1;-;1;-;-;-;-;-;-;-;-;-;2
"293135 Teixeira de Freitas";-;-;-;-;-;1;1;-;1;-;-;1;4
"293150 Teofilândia";1;-;-;-;-;-;1;-;-;-;1;-;3
"293170 Terra Nova";-;-;-;-;1;-;-;-;-;-;-;-;1
"293180 Tremedal";-;-;-;-;-;-;-;-;-;1;-;-;1
"293200 Uauá";-;-;1;-;-;-;-;-;-;-;-;-;1
"293220 Ubaitaba";-;-;-;-;-;-;-;-;-;1;-;-;1
"293260 Urandi";-;2;-;-;-;-;-;-;-;1;-;-;3
"293270 Uruçuca";-;1;-;-;-;-;-;-;-;1;-;-;2
"293290 Valença";1;-;-;1;-;-;-;-;1;-;-;-;3
"293300 Valente";-;-;1;-;-;-;-;-;-;-;-;-;1
"293320 Vera Cruz";-;-;-;-;-;-;-;1;1;-;-;-;2
"293325 Vereda";-;-;-;-;-;-;-;-;-;-;-;1;1
"293330 Vitória da Conquista";1;1;-;1;-;3;1;-;-;1;1;-;9
"290000 Município ignorado - BA";1;-;1;-;-;-;-;1;-;-;-;2;5
"310020 Abaeté";1;-;-;-;1;-;-;-;-;1;-;-;3
"310110 Aimorés";-;-;-;-;-;-;1;-;-;-;-;-;1
"310160 Alfenas";-;1;-;1;-;-;-;-;-;2;-;-;4
"310190 Alpinópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"310200 Alterosa";-;-;-;1;-;-;-;1;-;1;-;1;4
"310205 Alto Caparaó";-;-;-;-;-;-;-;-;-;1;-;-;1
"310210 Alto Rio Doce";-;-;-;-;-;-;-;1;1;-;1;-;3
"310260 Andradas";-;-;-;-;-;-;1;-;-;2;-;-;3
"310280 Andrelândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"310290 Antônio Carlos";-;-;-;-;-;-;1;-;-;-;-;-;1
"310300 Antônio Dias";-;-;-;-;1;-;-;-;-;-;-;-;1
"310350 Araguari";-;-;1;2;-;-;-;1;1;-;-;-;5
"310360 Arantina";-;-;-;-;-;-;1;-;-;-;-;-;1
"310380 Arapuá";-;-;-;-;1;-;-;-;-;-;-;-;1
"310390 Araújos";1;-;-;-;-;-;-;-;-;-;-;-;1
"310400 Araxá";-;-;2;-;2;1;1;3;3;-;-;-;12
"310410 Arceburgo";-;-;-;-;-;-;1;-;-;2;-;-;3
"310420 Arcos";-;1;-;1;-;-;-;-;-;-;-;-;2
"310445 Aricanduva";-;-;-;-;-;1;-;-;-;1;-;-;2
"310450 Arinos";-;-;-;-;-;-;-;-;-;-;-;1;1
"310480 Augusto de Lima";-;-;2;-;-;-;-;-;-;-;-;-;2
"310510 Bambuí";-;-;-;-;-;-;-;-;1;-;-;-;1
"310550 Barão de Monte Alto";-;-;1;-;-;-;-;-;-;1;1;-;3
"310560 Barbacena";-;-;4;1;-;2;-;4;-;-;-;-;11
"310570 Barra Longa";-;-;-;-;-;-;-;1;-;-;-;-;1
"310590 Barroso";-;1;-;-;-;-;-;-;-;-;-;-;1
"310620 Belo Horizonte";7;8;7;7;10;7;3;10;8;8;5;5;85
"310640 Belo Vale";-;-;-;-;-;-;-;-;1;-;-;-;1
"310670 Betim";1;1;2;2;2;-;1;3;6;1;1;3;23
"310690 Bicas";-;-;-;-;1;-;-;-;-;-;-;-;1
"310700 Biquinhas";1;-;-;-;-;-;-;-;-;-;-;-;1
"310730 Bocaiúva";-;2;1;-;-;-;-;-;-;-;-;-;3
"310740 Bom Despacho";-;-;-;1;-;-;-;-;-;-;-;-;1
"310760 Bom Jesus da Penha";-;-;-;-;-;-;1;-;-;1;-;-;2
"310790 Bom Repouso";-;-;1;-;-;-;-;-;-;-;-;-;1
"310800 Bom Sucesso";-;-;-;1;-;-;-;1;-;-;-;-;2
"310825 Bonito de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"310870 Brás Pires";-;-;-;-;-;-;-;1;-;-;-;-;1
"310860 Brasília de Minas";-;-;-;-;-;1;-;-;-;-;-;-;1
"310900 Brumadinho";-;-;1;-;-;-;-;-;-;-;-;1;2
"310930 Buritis";-;-;-;-;-;-;1;-;-;-;1;1;3
"310960 Cachoeira da Prata";-;1;-;-;-;-;-;-;-;-;-;-;1
"310270 Cachoeira de Pajeú";-;-;-;-;-;-;-;-;1;-;-;-;1
"311000 Caeté";1;-;-;-;-;-;-;-;-;-;-;-;1
"311030 Caldas";-;-;-;-;-;-;-;-;1;1;-;-;2
"311050 Camanducaia";-;1;-;-;-;1;-;-;-;1;-;-;3
"311060 Cambuí";-;-;-;-;-;-;1;-;-;-;-;-;1
"311090 Campanha";-;-;-;-;-;-;-;-;-;1;-;-;1
"311120 Campo Belo";2;-;-;-;-;-;-;-;-;1;-;-;3
"311130 Campo do Meio";-;1;-;-;-;-;-;-;-;-;1;-;2
"311150 Campos Altos";-;-;-;-;-;-;-;-;1;-;-;-;1
"311170 Canaã";-;-;1;-;-;-;-;-;-;-;-;1;2
"311180 Canápolis";-;-;-;-;-;-;1;1;-;-;-;-;2
"311220 Capela Nova";-;-;-;1;-;-;-;-;-;-;-;-;1
"311230 Capelinha";-;-;-;-;-;-;-;-;-;-;-;1;1
"311240 Capetinga";-;-;-;-;-;-;-;-;-;1;-;-;1
"311260 Capinópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"311300 Caraí";-;-;-;1;-;-;-;1;-;1;-;-;3
"311320 Carandaí";2;-;-;-;-;-;1;-;1;-;-;-;4
"311340 Caratinga";1;-;1;-;-;-;-;-;-;-;2;-;4
"311350 Carbonita";-;-;1;-;-;-;-;-;-;-;-;-;1
"311360 Careaçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"311370 Carlos Chagas";-;1;-;-;-;-;-;1;-;-;-;-;2
"311400 Carmo da Mata";-;-;-;1;-;-;-;-;-;-;-;-;1
"311410 Carmo de Minas";-;-;-;-;-;-;1;-;-;-;-;-;1
"311420 Carmo do Cajuru";-;-;-;-;-;-;-;1;-;-;-;-;1
"311430 Carmo do Paranaíba";-;-;-;-;-;-;-;-;1;-;-;-;1
"311440 Carmo do Rio Claro";-;-;-;-;1;-;-;-;-;-;-;-;1
"311450 Carmópolis de Minas";-;-;-;-;-;-;1;-;-;-;1;-;2
"311480 Carvalhos";-;-;-;-;-;-;-;-;-;-;-;1;1
"311530 Cataguases";-;1;-;-;-;-;-;-;-;-;-;-;1
"311550 Caxambu";-;-;-;-;-;-;-;-;-;-;1;-;1
"311560 Cedro do Abaeté";-;-;-;-;1;-;-;-;-;-;-;-;1
"311580 Centralina";-;-;-;-;-;-;-;1;-;-;-;-;1
"311615 Chapada Gaúcha";1;-;-;-;-;-;-;-;-;-;-;-;1
"311630 Cipotânea";-;-;-;-;-;-;-;-;-;-;1;-;1
"311650 Claro dos Poções";-;-;-;-;-;1;-;-;-;-;-;-;1
"311660 Cláudio";-;-;-;1;1;-;-;-;-;-;1;-;3
"311670 Coimbra";-;-;-;-;-;-;-;-;-;1;-;-;1
"311710 Conceição da Aparecida";-;-;-;-;-;-;-;1;-;-;-;-;1
"311730 Conceição das Alagoas";-;2;-;-;-;1;-;1;1;-;-;-;5
"311760 Conceição do Pará";1;-;-;-;-;-;-;-;-;-;-;-;1
"311780 Conceição dos Ouros";-;-;-;1;-;-;-;-;-;-;-;-;1
"311800 Congonhas";-;-;-;-;-;-;1;1;2;-;-;-;4
"311830 Conselheiro Lafaiete";1;-;1;2;-;-;-;1;-;1;1;2;9
"311860 Contagem";2;4;3;2;1;2;-;2;1;3;-;1;21
"311870 Coqueiral";-;-;-;1;-;-;-;-;-;-;-;-;1
"311880 Coração de Jesus";-;1;-;-;-;-;-;-;-;1;-;-;2
"311910 Corinto";-;1;-;1;-;-;-;-;-;-;-;2;4
"311930 Coromandel";-;1;-;-;-;-;-;-;-;-;1;-;2
"311940 Coronel Fabriciano";3;-;-;1;1;-;-;1;1;1;-;-;8
"311950 Coronel Murta";-;2;-;-;-;-;-;1;-;-;-;-;3
"311990 Córrego do Bom Jesus";-;-;-;-;-;-;-;-;1;-;-;-;1
"311995 Córrego Fundo";-;-;-;-;1;-;1;-;-;-;-;-;2
"312020 Cristais";-;-;-;-;1;-;-;1;-;-;-;-;2
"312050 Cristina";-;-;-;-;1;-;-;-;-;-;-;-;1
"312060 Crucilândia";2;-;-;-;-;-;-;-;-;-;-;-;2
"312080 Cruzília";-;-;-;-;-;-;1;-;-;-;-;-;1
"312090 Curvelo";-;1;-;2;-;-;-;-;-;-;-;1;4
"312120 Delfinópolis";-;1;1;-;-;-;-;-;-;-;-;-;2
"312125 Delta";-;-;-;-;-;-;-;-;-;1;-;-;1
"312160 Diamantina";-;-;-;-;-;1;-;-;-;-;-;1;2
"312170 Diogo de Vasconcelos";-;-;-;-;-;-;-;1;-;-;-;-;1
"312200 Divino";2;-;-;-;1;-;-;-;-;-;-;-;3
"312230 Divinópolis";1;2;3;4;2;-;1;2;2;2;1;3;23
"312235 Divisa Alegre";1;-;-;-;-;-;-;-;-;-;-;-;1
"312250 Dom Cavati";-;-;-;1;-;-;-;-;-;-;1;-;2
