"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"251140 Picuí";-;-;-;1;-;-;-;-;-;-;-;-;1
"251160 Pilões";-;-;1;-;-;-;-;-;-;-;-;-;1
"251170 Pilõezinhos";-;1;-;-;-;-;-;-;-;-;-;-;1
"251190 Pitimbu";1;-;-;-;-;-;-;-;-;-;1;-;2
"251210 Pombal";1;-;-;-;-;-;-;-;-;-;-;-;1
"251230 Princesa Isabel";-;1;-;1;-;-;-;-;-;1;-;-;3
"251250 Queimadas";1;-;-;1;-;-;1;1;-;-;-;1;5
"251270 Remígio";-;-;-;1;-;-;-;-;-;-;-;-;1
"251280 Riacho dos Cavalos";1;-;-;-;-;-;-;-;-;-;-;-;1
"251330 Santa Helena";-;-;-;-;-;-;-;-;-;-;1;-;1
"251340 Santa Luzia";-;-;-;-;-;-;-;-;-;-;-;1;1
"251370 Santa Rita";-;-;1;-;-;2;-;-;1;-;-;2;6
"251380 Santa Teresinha";-;-;-;-;1;-;-;-;-;-;-;-;1
"251360 Santana dos Garrotes";-;-;-;-;-;-;1;-;-;-;-;-;1
"251385 Santo André";-;-;-;-;-;-;-;1;-;-;-;-;1
"251392 São Bentinho";-;-;-;-;1;-;-;-;-;-;-;-;1
"251390 São Bento";-;-;1;-;-;-;-;-;1;3;-;-;5
"251400 São João do Cariri";-;1;-;-;-;-;-;-;-;-;-;-;1
"250070 São João do Rio do Peixe";-;-;-;1;-;-;-;-;-;-;1;-;2
"251450 São José de Piranhas";-;-;-;-;-;-;-;-;-;-;1;-;1
"251455 São José de Princesa";-;-;-;-;-;-;-;1;-;-;-;-;1
"251470 São José do Sabugi";-;-;-;1;-;-;-;-;-;-;-;-;1
"251490 São Mamede";-;-;1;-;-;-;-;-;1;-;-;-;2
"251510 São Sebastião de Lagoa de Roça";-;-;-;-;-;-;-;1;-;-;-;-;1
"251520 São Sebastião do Umbuzeiro";-;-;-;-;-;-;-;-;-;1;-;-;1
"251530 Sapé";-;-;1;-;-;-;1;1;-;-;-;-;3
"251610 Soledade";-;-;-;2;-;-;-;1;-;1;-;-;4
"251620 Sousa";-;1;3;-;1;-;1;1;-;-;-;-;7
"251630 Sumé";-;-;-;-;-;-;-;1;-;1;-;-;2
"251650 Taperoá";1;-;-;-;-;-;-;-;-;-;1;-;2
"251660 Tavares";-;-;-;-;-;-;-;-;-;-;-;1;1
"251670 Teixeira";-;-;-;-;-;-;-;1;-;-;-;-;1
"251710 Várzea";-;-;-;-;-;-;-;-;-;-;1;-;1
"250000 Município ignorado - PB";-;-;-;-;-;-;-;1;-;-;-;-;1
"260005 Abreu e Lima";-;-;-;1;-;-;-;-;-;-;1;2;4
"260010 Afogados da Ingazeira";-;-;-;-;-;1;-;-;-;-;-;-;1
"260020 Afrânio";-;-;1;-;-;-;1;-;-;-;-;-;2
"260030 Agrestina";-;-;-;-;-;1;-;-;-;-;-;-;1
"260040 Água Preta";-;-;-;1;-;-;-;-;-;-;-;-;1
"260050 Águas Belas";-;-;-;-;1;-;-;-;-;-;-;-;1
"260070 Aliança";-;-;-;-;-;-;-;-;1;-;-;-;1
"260080 Altinho";-;-;-;-;-;-;-;-;1;-;-;-;1
"260110 Araripina";-;-;-;-;1;-;-;-;-;1;-;1;3
"260120 Arcoverde";-;-;3;-;-;-;-;-;1;-;-;2;6
"260130 Barra de Guabiraba";-;-;-;-;-;-;1;-;-;-;-;-;1
"260160 Belém do São Francisco";-;-;-;1;1;-;-;-;-;-;-;-;2
"260170 Belo Jardim";1;-;-;-;-;1;-;1;-;-;-;-;3
"260190 Bezerros";-;-;2;-;-;-;1;-;-;-;-;1;4
"260200 Bodocó";-;-;-;-;-;-;-;-;1;1;-;-;2
"260210 Bom Conselho";-;1;-;-;1;-;3;-;-;-;-;-;5
"260230 Bonito";-;-;-;-;-;-;-;-;-;1;-;-;1
"260240 Brejão";-;-;-;-;-;-;-;-;-;1;-;-;1
"260260 Brejo da Madre de Deus";1;-;-;-;-;-;-;-;-;-;-;-;1
"260270 Buenos Aires";-;-;-;-;-;-;1;-;-;-;-;-;1
"260280 Buíque";-;1;-;-;1;-;-;1;-;1;-;-;4
"260290 Cabo de Santo Agostinho";1;-;-;1;-;-;-;-;2;-;-;-;4
"260300 Cabrobó";-;-;-;1;-;1;-;-;-;-;-;1;3
"260340 Calumbi";-;-;-;-;-;-;-;-;-;-;-;1;1
"260345 Camaragibe";-;-;-;-;-;1;1;-;-;-;1;-;3
"260360 Camutanga";-;-;-;-;-;1;-;-;-;-;-;-;1
"260370 Canhotinho";-;-;-;-;-;1;-;-;-;-;-;-;1
"260390 Carnaíba";-;1;-;-;-;-;1;-;-;-;-;-;2
"260400 Carpina";-;-;1;-;-;-;-;-;-;-;-;-;1
"260410 Caruaru";2;-;5;-;2;2;-;2;-;1;-;2;16
"260415 Casinhas";-;-;-;1;-;-;-;-;-;-;-;-;1
"260430 Cedro";-;-;-;-;-;-;-;1;-;-;-;-;1
"260440 Chã de Alegria";-;-;-;-;-;-;-;-;-;-;-;1;1
"260450 Chã Grande";-;-;-;-;-;-;-;-;-;-;1;-;1
"260460 Condado";-;-;-;-;-;-;-;-;-;1;-;-;1
"260490 Cumaru";-;1;-;-;-;1;-;1;-;-;-;-;3
"260510 Custódia";-;-;1;1;-;-;1;-;-;-;-;-;3
"260520 Escada";-;-;-;-;-;-;-;-;-;1;1;1;3
"260530 Exu";1;-;-;-;1;1;-;-;1;-;1;-;5
"260540 Feira Nova";-;-;1;-;1;-;-;-;-;-;-;-;2
"260560 Flores";-;-;-;-;-;-;-;1;1;1;-;-;3
"260570 Floresta";-;-;-;-;1;-;-;-;1;-;-;-;2
"260580 Frei Miguelinho";-;1;-;-;-;-;-;-;-;-;-;-;1
"260590 Gameleira";-;-;-;-;-;-;-;-;-;-;-;1;1
"260600 Garanhuns";4;-;-;-;-;-;-;1;1;-;-;1;7
"260610 Glória do Goitá";-;-;-;-;-;-;-;-;1;-;-;-;1
"260620 Goiana";-;-;1;-;-;-;-;-;-;1;-;-;2
"260630 Granito";1;-;-;-;-;-;-;-;-;-;-;-;1
"260640 Gravatá";-;-;-;-;1;-;-;1;1;2;-;-;5
"260650 Iati";-;-;-;-;1;1;1;1;-;-;-;-;4
"260660 Ibimirim";-;-;-;-;-;-;-;1;-;-;-;1;2
"260680 Igarassu";1;-;1;-;-;-;-;1;2;-;-;-;5
"260690 Iguaracy";-;-;-;-;-;-;-;1;-;-;-;-;1
"260760 Ilha de Itamaracá";1;-;-;-;-;-;-;-;-;-;-;-;1
"260700 Inajá";1;-;-;-;-;-;-;-;-;-;-;-;1
"260720 Ipojuca";-;-;-;1;-;-;-;-;-;-;-;-;1
"260730 Ipubi";2;-;-;-;-;1;-;-;-;-;-;-;3
"260750 Itaíba";-;-;-;-;-;-;-;-;1;-;-;1;2
"260765 Itambé";-;1;-;-;-;-;-;-;-;-;-;-;1
"260770 Itapetim";-;-;-;1;-;-;-;-;-;-;-;-;1
"260780 Itaquitinga";-;-;-;-;-;-;-;-;-;-;-;1;1
"260790 Jaboatão dos Guararapes";-;1;1;-;7;3;1;-;3;3;2;-;21
"260800 Jataúba";1;-;-;-;-;-;-;-;-;-;-;-;1
"260810 João Alfredo";-;-;-;-;-;-;-;-;-;-;-;2;2
"260825 Jucati";-;1;-;-;-;-;-;-;-;-;-;-;1
"260840 Jurema";-;-;1;-;-;-;-;-;-;-;-;-;1
"260850 Lagoa de Itaenga";1;-;1;-;-;-;1;-;-;-;-;-;3
"260860 Lagoa do Ouro";1;-;-;-;-;-;-;-;-;-;-;-;1
"260870 Lagoa dos Gatos";-;-;-;-;-;-;-;1;-;-;-;-;1
"260875 Lagoa Grande";-;-;-;-;-;1;1;-;-;1;-;-;3
"260880 Lajedo";-;-;-;-;-;-;-;1;-;-;1;-;2
"260890 Limoeiro";-;-;2;-;-;-;1;1;-;-;-;-;4
"260915 Manari";1;-;-;-;1;-;-;-;-;-;-;-;2
"260920 Maraial";-;-;1;-;-;-;-;-;-;-;-;-;1
"260930 Mirandiba";-;-;-;-;-;1;-;-;-;-;1;1;3
"260940 Moreno";-;-;-;1;-;-;-;-;-;1;-;-;2
"260960 Olinda";-;1;2;3;3;-;-;-;2;1;-;2;14
"260970 Orobó";1;-;-;-;-;-;-;-;1;-;-;-;2
"260990 Ouricuri";-;1;-;-;2;-;-;1;-;1;-;-;5
"261000 Palmares";-;-;-;-;-;-;1;-;-;-;-;-;1
"261010 Palmeirina";-;-;-;-;-;-;-;1;-;-;-;-;1
"261020 Panelas";1;-;-;-;-;-;-;-;1;-;-;-;2
"261050 Passira";-;-;-;-;-;-;-;-;1;-;-;-;1
"261060 Paudalho";-;1;-;-;-;-;-;-;-;1;-;-;2
"261070 Paulista";1;1;2;2;-;1;-;-;-;1;-;2;10
"261080 Pedra";-;-;-;-;-;1;-;-;-;-;-;-;1
"261090 Pesqueira";-;-;-;2;-;-;1;-;-;1;-;-;4
"261110 Petrolina";1;3;6;1;2;3;1;2;1;1;1;1;23
"261120 Poção";-;-;-;1;-;-;-;-;-;-;-;-;1
"261130 Pombos";-;-;-;1;-;-;-;-;1;-;-;-;2
"261140 Primavera";-;1;-;-;-;-;-;-;-;-;-;-;1
"261150 Quipapá";-;-;1;-;-;-;-;-;-;-;-;-;1
"261153 Quixaba";1;-;-;-;-;-;-;-;-;-;-;-;1
"261160 Recife";3;8;6;4;6;2;8;14;6;6;5;9;77
"261210 Salgadinho";-;-;1;-;-;-;-;-;-;-;-;-;1
"261220 Salgueiro";1;-;-;-;-;-;-;-;-;1;-;-;2
"261230 Saloá";-;-;-;-;-;-;1;-;-;-;-;-;1
"261240 Sanharó";-;-;-;-;-;-;2;-;-;-;-;-;2
"261245 Santa Cruz";-;-;-;-;-;-;-;-;-;-;1;-;1
"261247 Santa Cruz da Baixa Verde";-;-;-;1;-;-;-;1;-;1;1;-;4
"261250 Santa Cruz do Capibaribe";-;-;-;1;-;1;-;-;-;2;-;1;5
"261255 Santa Filomena";-;-;1;-;-;-;-;1;-;-;-;-;2
"261260 Santa Maria da Boa Vista";-;-;-;-;-;2;-;-;-;-;-;-;2
"261270 Santa Maria do Cambucá";-;-;-;-;1;-;-;-;-;-;-;-;1
"261300 São Bento do Una";1;-;1;-;-;-;1;3;-;1;-;1;8
"261310 São Caitano";-;-;-;-;-;-;-;-;-;-;1;-;1
"261320 São João";-;-;-;-;-;-;1;1;1;-;-;-;3
"261330 São Joaquim do Monte";-;-;2;-;-;-;-;-;-;-;1;-;3
"261350 São José do Belmonte";-;-;2;-;-;-;-;-;-;-;-;-;2
"261360 São José do Egito";-;-;1;-;-;-;-;-;-;-;-;-;1
"261370 São Lourenço da Mata";1;1;-;-;-;-;1;-;1;-;-;-;4
"261380 São Vicente Ferrer";-;-;-;1;-;-;-;-;-;-;-;-;1
"261390 Serra Talhada";-;-;-;-;-;2;-;-;-;-;-;-;2
"261410 Sertânia";-;-;-;1;-;-;-;-;-;-;-;1;2
"261420 Sirinhaém";-;-;-;-;-;-;-;1;-;-;-;-;1
"261450 Surubim";-;1;-;1;-;-;-;1;-;-;-;-;3
"261460 Tabira";1;-;-;-;-;1;-;1;-;-;-;-;3
"261470 Tacaimbó";-;-;-;-;-;-;-;-;-;-;-;1;1
"261500 Taquaritinga do Norte";-;-;-;-;1;-;-;-;-;-;-;-;1
"261510 Terezinha";-;-;-;-;-;-;-;-;1;-;-;-;1
"261520 Terra Nova";-;-;1;-;-;-;-;-;-;-;1;-;2
"261530 Timbaúba";1;2;-;-;1;-;-;1;-;1;1;1;8
"261540 Toritama";1;-;-;-;2;-;-;-;-;-;-;1;4
"261560 Trindade";-;-;-;-;-;-;-;1;-;-;-;-;1
"261570 Triunfo";-;-;-;1;-;-;-;-;-;-;-;-;1
"261580 Tupanatinga";-;-;-;-;-;-;-;-;1;-;-;-;1
"261610 Verdejante";-;-;-;1;-;-;-;-;-;-;-;-;1
"261630 Vicência";1;-;-;-;-;-;-;-;-;-;-;-;1
"261640 Vitória de Santo Antão";2;1;-;-;-;1;-;1;1;-;3;-;9
"260000 Município ignorado - PE";-;-;-;-;-;-;-;-;-;-;1;1;2
"270020 Anadia";-;-;-;-;-;-;1;1;-;-;-;-;2
"270030 Arapiraca";-;-;1;1;-;-;-;4;-;2;-;3;11
"270070 Batalha";-;-;-;1;-;-;-;-;-;-;-;-;1
"270100 Boca da Mata";-;-;-;-;-;-;-;-;-;-;1;-;1
"270110 Branquinha";-;-;-;-;-;-;-;-;-;-;1;-;1
"270120 Cacimbinhas";-;-;-;1;-;-;-;-;-;-;-;-;1
"270130 Cajueiro";1;1;-;-;-;-;-;-;-;-;-;-;2
"270190 Chã Preta";-;-;-;-;-;-;-;-;-;-;-;1;1
"270200 Coité do Nóia";-;-;-;-;-;1;-;-;-;-;1;-;2
"270230 Coruripe";-;-;-;-;-;-;-;1;1;-;-;-;2
"270240 Delmiro Gouveia";-;-;-;-;1;-;-;-;-;1;1;1;4
"270250 Dois Riachos";-;-;-;-;-;1;1;-;-;-;-;-;2
"270255 Estrela de Alagoas";-;-;-;1;-;-;-;-;-;-;-;-;1
"270280 Flexeiras";1;-;-;-;-;-;-;-;-;-;-;-;1
"270290 Girau do Ponciano";-;-;-;1;1;-;-;-;-;1;-;1;4
"270300 Ibateguara";-;-;-;1;-;-;-;-;-;-;-;-;1
"270310 Igaci";-;-;1;-;-;1;-;-;-;-;-;-;2
"270320 Igreja Nova";-;-;-;-;-;-;-;-;-;1;-;-;1
"270380 Joaquim Gomes";1;-;-;-;-;-;-;-;-;-;-;-;1
"270400 Junqueiro";-;-;-;-;-;1;-;1;-;-;-;-;2
"270410 Lagoa da Canoa";-;-;1;-;-;-;1;-;-;-;-;-;2
"270430 Maceió";1;3;3;4;6;-;4;1;9;4;1;-;36
"270440 Major Isidoro";-;-;-;-;-;-;-;1;-;1;-;-;2
"270450 Maragogi";-;-;-;-;-;1;-;-;1;-;-;-;2
"270460 Maravilha";1;-;-;-;-;-;-;1;-;-;1;-;3
"270470 Marechal Deodoro";-;-;-;-;-;-;1;-;-;-;-;-;1
"270480 Maribondo";-;-;-;-;-;-;1;-;-;-;-;-;1
"270500 Mata Grande";-;-;-;-;-;-;-;-;1;-;-;-;1
"270520 Messias";1;-;-;-;-;-;-;-;-;-;-;-;1
"270550 Murici";-;-;-;-;-;1;-;-;-;-;-;-;1
"270570 Olho d'Água das Flores";-;-;-;-;-;-;1;-;-;-;-;-;1
"270580 Olho d'Água do Casado";-;1;-;-;-;-;-;-;-;-;-;-;1
"270590 Olho d'Água Grande";-;-;1;-;-;-;-;-;-;-;-;-;1
"270630 Palmeira dos Índios";1;-;-;1;-;-;-;2;-;-;-;1;5
"270640 Pão de Açúcar";-;-;-;-;-;1;-;-;-;-;-;-;1
"270670 Penedo";-;-;-;-;-;-;-;1;-;-;-;-;1
"270690 Pilar";-;-;-;-;-;-;-;-;1;-;-;-;1
"270710 Piranhas";-;-;-;-;-;-;-;-;1;-;-;-;1
"270720 Poço das Trincheiras";-;-;-;-;-;-;-;-;-;1;-;-;1
"270730 Porto Calvo";1;-;-;-;-;-;-;-;-;-;1;-;2
"270750 Porto Real do Colégio";-;-;-;-;-;-;-;-;1;-;-;1;2
"270770 Rio Largo";-;1;-;-;-;-;-;-;-;-;-;-;1
"270800 Santana do Ipanema";-;2;-;-;-;-;-;1;-;-;-;-;3
"270820 São Brás";-;1;-;-;-;-;-;-;-;-;-;-;1
"270830 São José da Laje";-;-;-;-;-;-;-;-;-;-;1;-;1
"270840 São José da Tapera";-;1;1;-;-;-;-;1;-;-;-;1;4
"270860 São Miguel dos Campos";-;-;-;-;1;-;-;-;-;-;-;1;2
"270900 Tanque d'Arca";-;-;-;-;-;-;-;1;-;-;-;-;1
"270910 Taquarana";-;1;-;-;-;2;-;-;-;-;-;-;3
"270915 Teotônio Vilela";-;-;-;1;-;-;-;-;-;-;-;-;1
"270920 Traipu";1;1;-;-;-;-;-;-;1;-;-;-;3
"270930 União dos Palmares";2;-;-;1;-;1;1;-;-;-;-;-;5
"270940 Viçosa";-;-;-;-;-;-;-;-;1;1;-;-;2
"280020 Aquidabã";1;1;-;-;1;-;1;-;-;-;-;-;4
"280030 Aracaju";4;4;3;2;1;1;1;2;1;1;1;2;23
"280040 Arauá";-;1;-;-;-;-;-;-;-;-;-;1;2
"280050 Areia Branca";-;-;-;1;-;-;-;-;-;1;-;-;2
"280060 Barra dos Coqueiros";1;-;-;-;-;-;-;-;-;-;1;1;3
"280067 Boquim";-;-;-;-;1;-;-;-;-;1;-;-;2
"280100 Campo do Brito";-;1;-;-;-;-;1;1;-;-;-;-;3
"280120 Canindé de São Francisco";-;-;-;-;-;-;-;-;1;-;-;-;1
"280140 Carira";-;-;-;-;-;1;-;-;-;-;-;-;1
"280150 Carmópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"280190 Cumbe";-;1;-;1;-;-;-;-;-;-;-;-;2
"280210 Estância";-;-;-;-;1;-;1;1;-;-;-;-;3
"280240 Gararu";-;-;-;-;-;-;-;-;-;-;1;-;1
"280260 Gracho Cardoso";-;-;-;-;-;-;1;-;-;-;-;-;1
"280270 Ilha das Flores";1;-;-;-;-;-;-;-;-;-;-;-;1
"280280 Indiaroba";-;-;1;-;-;-;-;-;-;-;-;-;1
"280290 Itabaiana";-;-;2;-;-;1;-;1;1;1;-;1;7
"280300 Itabaianinha";-;-;-;-;-;-;-;1;-;-;1;-;2
"280320 Itaporanga d'Ajuda";-;1;-;-;-;-;-;-;-;-;-;1;2
"280330 Japaratuba";-;1;1;-;-;-;-;-;-;1;-;-;3
"280350 Lagarto";1;1;2;-;-;1;-;-;1;3;1;-;10
"280360 Laranjeiras";-;-;-;-;1;-;-;-;-;-;-;-;1
"280400 Maruim";-;-;-;-;-;-;-;-;1;-;-;-;1
"280420 Monte Alegre de Sergipe";1;-;-;-;-;1;-;-;-;-;-;-;2
"280430 Muribeca";-;-;-;1;-;-;1;-;-;-;-;-;2
"280440 Neópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"280445 Nossa Senhora Aparecida";1;-;-;-;-;-;-;-;-;-;-;-;1
"280450 Nossa Senhora da Glória";-;-;-;-;-;-;1;-;1;-;-;-;2
"280460 Nossa Senhora das Dores";2;-;-;-;-;-;-;-;-;-;1;-;3
"280480 Nossa Senhora do Socorro";-;-;2;1;1;1;1;3;1;-;1;2;13
"280520 Pinhão";-;-;-;-;-;-;-;-;-;-;1;-;1
"280540 Poço Redondo";-;-;-;-;-;-;-;-;-;-;1;-;1
"280550 Poço Verde";-;-;-;-;-;-;-;-;-;1;-;-;1
"280560 Porto da Folha";-;-;-;-;-;-;-;-;1;-;-;-;1
"280570 Propriá";-;1;-;-;-;-;-;-;-;-;-;-;1
"280580 Riachão do Dantas";-;-;-;-;-;-;-;-;1;-;-;-;1
"280590 Riachuelo";-;-;-;-;-;-;-;1;-;-;-;-;1
"280600 Ribeirópolis";1;-;1;-;-;-;-;-;-;-;-;-;2
"280620 Salgado";-;-;-;-;-;-;-;2;-;-;-;-;2
"280630 Santa Luzia do Itanhy";-;1;-;-;-;-;-;-;-;-;-;-;1
"280670 São Cristóvão";-;2;-;-;-;1;-;-;-;-;-;2;5
"280680 São Domingos";-;-;-;-;-;-;1;-;-;-;-;-;1
"280690 São Francisco";-;-;-;-;-;-;-;1;-;-;-;-;1
"280710 Simão Dias";2;-;1;-;1;-;-;1;-;-;-;-;5
"280720 Siriri";-;-;-;-;1;-;-;-;-;-;-;-;1
"280740 Tobias Barreto";2;-;-;-;1;1;-;-;-;-;-;-;4
"280750 Tomar do Geru";-;1;-;-;-;-;-;-;1;-;-;-;2
"280760 Umbaúba";-;-;1;-;-;-;-;-;-;-;1;-;2
"290020 Abaré";-;-;-;-;-;1;3;-;-;-;-;-;4
"290035 Adustina";-;-;-;-;-;-;-;1;-;-;-;-;1
"290040 Água Fria";-;1;-;-;-;-;1;-;-;-;-;-;2
"290060 Aiquara";-;-;-;-;-;-;-;-;-;-;-;1;1
"290070 Alagoinhas";-;-;1;1;1;-;1;1;1;-;-;1;7
"290080 Alcobaça";-;-;-;-;-;-;-;1;-;-;-;-;1
"290100 Amargosa";-;-;-;-;-;1;-;1;-;-;-;-;2
"290110 Amélia Rodrigues";-;-;-;-;-;-;-;-;1;-;-;-;1
"290120 Anagé";1;-;-;-;-;-;1;-;1;-;-;-;3
"290130 Andaraí";-;1;-;-;-;-;1;-;-;-;-;-;2
"290135 Andorinha";1;-;-;-;-;-;-;-;-;1;-;-;2
"290140 Angical";-;-;-;-;-;-;1;-;-;-;-;-;1
"290160 Antas";-;-;-;-;-;-;-;-;1;-;-;-;1
"290190 Aporá";-;-;-;-;-;1;-;-;-;2;-;-;3
"290195 Apuarema";-;-;-;-;-;-;-;-;-;-;-;1;1
"290205 Araças";-;-;-;-;-;-;-;-;-;-;1;-;1
"290210 Araci";-;-;-;-;-;-;-;-;1;-;-;1;2
"290220 Aramari";-;-;-;-;-;-;-;-;-;-;1;-;1
"290240 Aurelino Leal";-;-;-;-;-;-;-;-;-;-;1;-;1
"290280 Barra da Estiva";-;1;-;-;-;-;-;-;-;-;-;-;1
"290290 Barra do Choça";-;-;-;-;-;-;-;-;-;2;-;-;2
"290300 Barra do Mendes";-;-;-;1;1;-;-;-;-;-;-;-;2
"290320 Barreiras";-;-;1;-;-;-;-;-;-;-;-;-;1
"290323 Barro Alto";-;-;-;-;1;-;-;-;-;-;-;1;2
"290330 Barro Preto";-;-;-;-;-;1;-;-;-;-;-;-;1
"290340 Belmonte";-;-;-;-;-;-;-;-;-;-;-;1;1
"290360 Biritinga";-;-;-;-;1;-;-;-;-;-;-;-;1
"290380 Boa Vista do Tupim";-;-;1;-;-;-;-;-;-;-;-;1;2
"290405 Bonito";-;-;1;-;-;-;-;-;-;1;-;-;2
"290410 Boquira";1;-;1;-;-;-;-;-;-;-;-;1;3
"290420 Botuporã";-;-;1;1;-;-;-;-;-;-;-;-;2
"290430 Brejões";-;-;-;-;1;-;-;-;-;-;-;-;1
"290450 Brotas de Macaúbas";-;-;1;-;-;-;-;-;-;-;-;-;1
"290460 Brumado";-;-;-;-;3;1;-;-;-;-;-;1;5
"290475 Buritirama";2;-;-;-;-;1;-;-;1;-;-;-;4
"290485 Cabaceiras do Paraguaçu";-;-;-;-;1;-;-;-;-;-;-;-;1
"290500 Caculé";-;-;-;-;-;-;-;-;1;-;-;-;1
"290515 Caetanos";1;-;-;-;-;-;1;-;-;-;-;-;2
"290520 Caetité";-;-;-;-;1;-;-;-;-;-;-;1;2
"290530 Cafarnaum";-;-;-;-;-;-;-;-;-;-;1;-;1
"290560 Camacan";-;-;-;-;-;-;-;-;-;-;1;-;1
"290570 Camaçari";-;1;-;1;-;2;-;-;1;1;1;-;7
"290580 Camamu";-;-;1;-;-;-;-;-;-;1;-;-;2
"290590 Campo Alegre de Lourdes";-;-;-;-;-;-;-;-;-;-;1;-;1
"290600 Campo Formoso";-;-;1;1;-;-;-;-;-;-;1;1;4
"290610 Canápolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"290620 Canarana";-;-;1;-;-;-;-;1;-;1;-;1;4
"290630 Canavieiras";-;-;-;1;1;-;-;-;-;1;1;-;4
"290670 Cândido Sales";-;-;-;1;-;-;-;-;-;-;-;-;1
"290680 Cansanção";-;-;1;-;-;-;1;-;2;-;-;-;4
"290682 Canudos";-;1;-;-;-;-;-;-;-;-;-;-;1
"290710 Carinhanha";-;-;1;-;-;-;-;1;-;-;1;-;3
"290720 Casa Nova";-;-;-;-;-;-;-;2;-;-;-;1;3
"290750 Catu";-;-;-;-;-;-;-;1;-;-;1;-;2
"290780 Cícero Dantas";-;-;1;-;-;-;1;-;-;-;-;-;2
"290790 Cipó";1;-;-;-;-;-;-;-;-;-;-;-;1
"290800 Coaraci";-;-;-;-;-;-;-;-;1;-;-;-;1
"290810 Cocos";-;-;-;-;-;1;1;-;-;-;-;-;2
"290840 Conceição do Coité";-;-;-;-;-;-;-;2;-;-;-;-;2
"290850 Conceição do Jacuípe";-;-;-;-;1;-;-;-;-;1;-;-;2
"290860 Conde";-;-;-;1;-;-;-;-;-;-;-;-;1
"290870 Condeúba";-;-;-;-;-;-;-;-;2;-;-;-;2
"290890 Coração de Maria";-;-;1;-;-;1;-;-;-;-;-;-;2
"290920 Coronel João Sá";-;-;-;-;-;1;-;-;-;-;-;-;1
"290930 Correntina";-;-;1;-;-;-;-;1;-;-;-;-;2
"290940 Cotegipe";-;-;-;-;-;-;-;-;-;-;-;1;1
"290960 Crisópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"290980 Cruz das Almas";-;1;-;1;1;-;1;-;-;-;-;1;5
"290990 Curaçá";-;-;2;-;-;-;-;-;-;1;-;-;3
"291005 Dias d'Ávila";-;-;-;1;-;-;-;-;-;-;1;-;2
"291010 Dom Basílio";-;-;-;-;-;-;-;1;-;-;-;-;1
"291040 Encruzilhada";1;-;-;-;-;-;-;-;-;-;-;-;1
"290050 Érico Cardoso";-;1;-;-;-;-;-;-;-;-;-;-;1
"291070 Euclides da Cunha";-;-;-;-;-;-;-;-;-;-;-;1;1
"291072 Eunápolis";-;1;1;-;-;-;-;2;-;-;-;-;4
"291075 Fátima";-;1;-;-;1;-;-;-;-;-;-;-;2
"291080 Feira de Santana";1;-;-;1;1;1;-;-;-;3;-;1;8
"291085 Filadélfia";-;-;-;1;-;-;-;-;-;-;-;-;1
"291120 Gandu";1;1;-;-;-;-;-;-;-;-;-;-;2
"291130 Gentio do Ouro";-;-;-;-;-;1;1;-;-;-;-;-;2
"291140 Glória";-;-;-;-;-;1;-;1;-;-;-;-;2
"291170 Guanambi";-;-;1;-;2;2;-;3;-;-;-;1;9
"291180 Guaratinga";-;-;1;-;-;-;-;-;-;-;-;-;1
"291185 Heliópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"291200 Ibiassucê";-;-;-;-;-;-;-;-;-;-;1;-;1
"291230 Ibicuí";-;-;1;-;-;-;-;-;-;-;-;-;1
"291240 Ibipeba";1;-;-;-;-;-;-;-;-;-;-;-;1
"291250 Ibipitanga";-;-;-;-;1;-;-;-;-;-;-;-;1
"291290 Ibirataia";-;-;1;-;-;-;-;-;1;-;-;-;2
"291310 Ibititá";-;-;-;-;-;-;1;-;-;-;-;-;1
"291320 Ibotirama";2;-;-;-;-;1;-;-;-;-;-;-;3
"291330 Ichu";-;-;-;-;-;-;-;-;-;-;-;1;1
"291345 Igrapiúna";-;-;-;-;-;1;-;-;-;-;-;-;1
"291350 Iguaí";-;-;1;-;-;-;-;-;-;-;-;-;1
"291360 Ilhéus";-;-;1;1;-;1;3;1;-;-;-;-;7
"291370 Inhambupe";1;-;-;-;-;-;-;1;-;-;-;-;2
"291400 Ipirá";-;-;-;1;-;-;-;1;1;-;1;-;4
"291440 Iraquara";1;-;-;-;-;-;-;-;-;-;-;-;1
"291460 Irecê";2;-;-;-;1;-;-;-;-;1;-;-;4
"291465 Itabela";1;-;-;-;-;-;-;-;-;-;-;-;1
"291470 Itaberaba";1;-;-;-;1;-;-;-;-;1;-;1;4
"291480 Itabuna";-;-;-;-;-;1;-;2;-;1;-;-;4
"291490 Itacaré";-;-;-;1;1;-;-;-;1;-;-;-;3
"291500 Itaeté";-;-;-;-;-;1;-;-;-;-;-;-;1
"291570 Itamari";-;1;-;-;-;-;-;-;-;-;-;-;1
"291600 Itanhém";-;-;-;-;-;-;-;1;-;-;-;-;1
"291610 Itaparica";-;-;-;-;-;-;-;-;1;-;-;-;1
"291640 Itapetinga";-;-;-;-;-;1;1;-;-;1;1;-;4
