"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"261380 São Vicente Ferrer";-;-;-;-;-;-;-;-;-;-;-;1;1
"261390 Serra Talhada";-;2;1;-;-;-;-;2;-;1;-;-;6
"261400 Serrita";-;-;-;-;-;-;-;-;-;-;-;1;1
"261450 Surubim";4;-;-;-;-;1;-;-;-;-;-;-;5
"261460 Tabira";-;-;-;1;-;-;-;-;-;-;-;-;1
"261500 Taquaritinga do Norte";-;1;-;-;-;-;-;-;-;-;-;-;1
"261510 Terezinha";-;-;-;-;-;-;-;-;-;-;-;1;1
"261530 Timbaúba";-;-;2;-;-;-;-;-;1;1;1;-;5
"261560 Trindade";-;-;-;-;-;-;-;-;-;1;-;-;1
"261580 Tupanatinga";-;-;-;-;-;-;-;-;-;-;-;1;1
"261600 Venturosa";-;1;-;-;-;-;-;-;-;-;-;-;1
"261640 Vitória de Santo Antão";-;2;1;1;1;-;-;1;1;-;-;3;10
"260000 Município ignorado - PE";-;-;-;1;-;-;-;1;-;-;1;1;4
"270010 Água Branca";-;-;-;1;-;-;-;-;-;-;-;-;1
"270030 Arapiraca";2;-;1;-;1;1;1;-;2;2;-;2;12
"270040 Atalaia";1;-;-;-;-;-;-;-;-;-;-;-;1
"270130 Cajueiro";-;-;-;-;-;-;1;-;-;-;-;-;1
"270160 Canapi";-;-;-;-;-;-;1;-;-;-;-;2;3
"270180 Carneiros";-;-;-;1;-;-;-;-;-;-;-;-;1
"270200 Coité do Nóia";-;2;-;-;-;-;-;-;-;-;-;-;2
"270230 Coruripe";-;-;-;-;-;-;-;-;-;1;-;-;1
"270240 Delmiro Gouveia";-;-;1;-;-;-;-;-;-;-;-;-;1
"270250 Dois Riachos";-;-;-;-;1;-;1;-;-;-;-;-;2
"270255 Estrela de Alagoas";-;-;-;-;-;-;-;-;2;-;-;-;2
"270300 Ibateguara";-;-;-;-;-;1;-;-;-;-;-;-;1
"270310 Igaci";-;-;-;-;-;-;-;-;-;-;-;1;1
"270330 Inhapi";-;-;-;-;1;-;-;-;-;-;-;-;1
"270400 Junqueiro";-;1;1;1;-;-;-;-;-;-;-;-;3
"270410 Lagoa da Canoa";-;-;-;-;-;1;-;-;-;-;-;-;1
"270430 Maceió";4;2;2;4;2;1;1;1;2;4;6;2;31
"270470 Marechal Deodoro";-;-;-;-;-;-;-;-;-;-;-;1;1
"270500 Mata Grande";-;-;-;-;-;-;-;-;-;1;-;-;1
"270580 Olho d'Água do Casado";-;-;-;-;-;-;-;-;-;1;-;-;1
"270590 Olho d'Água Grande";-;-;-;-;-;-;-;-;-;1;-;-;1
"270600 Olivença";-;-;-;-;-;-;-;-;-;-;1;-;1
"270630 Palmeira dos Índios";-;-;-;1;-;1;-;-;-;1;1;-;4
"270640 Pão de Açúcar";-;-;-;-;-;-;-;-;1;-;-;-;1
"270644 Paripueira";1;-;-;-;-;-;-;-;-;-;-;-;1
"270670 Penedo";-;-;-;-;-;-;-;-;1;-;-;-;1
"270690 Pilar";1;-;-;-;-;-;1;-;-;-;1;-;3
"270720 Poço das Trincheiras";-;-;-;-;-;-;1;-;-;-;-;1;2
"270770 Rio Largo";1;-;-;-;-;-;-;1;-;-;-;1;3
"270780 Roteiro";-;-;-;-;-;-;-;-;-;1;-;-;1
"270800 Santana do Ipanema";-;-;-;1;2;-;-;-;-;1;-;-;4
"270830 São José da Laje";-;-;-;-;1;-;-;-;-;-;-;-;1
"270850 São Luís do Quitunde";1;-;-;-;-;-;-;-;-;-;-;-;1
"270860 São Miguel dos Campos";-;-;-;1;-;-;-;-;1;-;2;-;4
"270880 São Sebastião";-;-;-;-;1;-;1;-;-;-;-;-;2
"270895 Senador Rui Palmeira";-;-;-;1;-;1;-;-;-;-;-;-;2
"270900 Tanque d'Arca";-;-;-;-;-;-;-;-;1;-;-;-;1
"270915 Teotônio Vilela";-;-;-;-;1;-;1;-;-;-;-;-;2
"270930 União dos Palmares";-;-;-;-;-;-;-;-;-;1;-;-;1
"280030 Aracaju";4;2;2;4;1;2;2;2;4;4;1;3;31
"280050 Areia Branca";1;-;-;-;-;-;-;-;1;-;-;-;2
"280060 Barra dos Coqueiros";-;-;1;-;-;-;-;-;1;-;-;-;2
"280067 Boquim";-;-;-;-;1;-;-;-;-;-;-;-;1
"280070 Brejo Grande";-;-;-;1;-;-;-;-;-;-;-;-;1
"280100 Campo do Brito";1;-;-;-;-;-;-;-;-;-;2;-;3
"280110 Canhoba";-;-;-;-;1;-;-;-;-;-;-;-;1
"280120 Canindé de São Francisco";1;-;-;-;1;-;-;-;-;-;1;-;3
"280130 Capela";1;-;-;-;-;-;-;-;-;1;-;-;2
"280140 Carira";-;-;1;-;-;-;-;-;-;-;-;-;1
"280150 Carmópolis";-;-;1;-;-;-;-;-;-;-;1;-;2
"280170 Cristinápolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"280210 Estância";-;-;-;-;-;2;1;1;1;-;-;-;5
"280230 Frei Paulo";-;-;-;1;-;-;-;-;-;-;-;-;1
"280290 Itabaiana";1;-;-;-;-;-;-;-;-;-;-;-;1
"280300 Itabaianinha";-;-;-;-;-;1;-;-;1;-;-;-;2
"280310 Itabi";-;-;-;-;-;-;-;2;-;-;-;-;2
"280350 Lagarto";2;-;2;1;-;2;1;-;-;-;-;-;8
"280360 Laranjeiras";-;-;-;-;-;1;-;-;1;-;-;-;2
"280370 Macambira";-;-;-;-;-;-;-;-;-;-;-;1;1
"280400 Maruim";-;-;-;-;-;-;-;1;-;-;-;-;1
"280410 Moita Bonita";-;-;-;-;2;-;-;-;-;-;-;-;2
"280440 Neópolis";-;-;-;-;-;-;-;1;-;1;-;-;2
"280445 Nossa Senhora Aparecida";-;-;-;-;1;-;-;-;-;-;-;-;1
"280450 Nossa Senhora da Glória";-;-;1;-;-;-;-;-;-;1;1;1;4
"280460 Nossa Senhora das Dores";-;-;-;-;-;-;-;1;2;-;1;-;4
"280480 Nossa Senhora do Socorro";1;-;1;-;-;-;1;1;1;4;-;-;9
"280540 Poço Redondo";-;-;-;-;-;-;-;-;1;-;-;-;1
"280550 Poço Verde";-;-;-;-;-;-;-;-;-;-;1;-;1
"280560 Porto da Folha";-;-;-;-;-;1;1;-;-;-;-;-;2
"280570 Propriá";-;-;-;-;-;1;-;-;-;-;-;-;1
"280590 Riachuelo";-;-;-;-;-;1;-;-;-;-;-;-;1
"280620 Salgado";-;-;-;-;-;-;-;-;-;1;1;-;2
"280670 São Cristóvão";1;-;-;-;1;-;-;-;1;-;1;-;4
"280680 São Domingos";-;-;-;-;-;-;-;-;-;-;1;-;1
"280700 São Miguel do Aleixo";-;-;-;1;-;-;-;-;-;-;-;-;1
"280710 Simão Dias";1;-;-;-;-;1;-;-;1;1;-;-;4
"280720 Siriri";1;-;-;-;-;-;-;-;-;1;-;-;2
"280730 Telha";-;-;-;-;-;1;-;-;-;-;-;1;2
"280740 Tobias Barreto";-;-;1;-;-;-;-;1;-;1;-;-;3
"280760 Umbaúba";-;-;-;-;-;-;-;-;-;1;-;2;3
"280000 Município ignorado - SE";-;-;-;-;-;-;1;-;1;-;-;-;2
"290020 Abaré";1;-;-;-;-;-;-;-;-;1;-;-;2
"290060 Aiquara";-;-;-;-;-;-;-;-;-;-;-;1;1
"290070 Alagoinhas";-;-;-;1;-;-;2;-;1;-;-;1;5
"290100 Amargosa";-;-;-;-;-;-;-;-;-;-;-;2;2
"290115 América Dourada";-;1;-;-;-;-;-;1;1;-;-;-;3
"290120 Anagé";-;-;1;-;-;-;-;-;-;-;-;1;2
"290130 Andaraí";-;-;-;-;1;-;-;-;-;-;-;-;1
"290135 Andorinha";-;-;-;-;-;-;1;-;-;-;-;-;1
"290150 Anguera";-;-;-;-;-;1;-;-;-;-;-;-;1
"290180 Antônio Gonçalves";-;-;1;-;-;-;-;-;-;-;-;-;1
"290200 Aracatu";-;-;-;-;-;1;-;-;-;-;-;-;1
"290210 Araci";-;1;-;-;-;-;-;-;-;-;-;-;1
"290270 Barra";-;1;-;-;1;1;-;-;-;2;-;-;5
"290280 Barra da Estiva";-;-;-;-;-;1;-;-;-;-;1;-;2
"290290 Barra do Choça";-;1;-;-;-;-;-;-;-;-;2;-;3
"290320 Barreiras";-;-;-;-;-;-;1;-;-;-;-;-;1
"290323 Barro Alto";-;-;-;-;-;-;-;-;1;-;-;-;1
"290350 Belo Campo";-;-;-;-;-;-;-;-;-;-;-;1;1
"290370 Boa Nova";-;-;-;-;-;-;-;-;-;1;-;-;1
"290390 Bom Jesus da Lapa";-;-;-;-;-;-;-;-;1;-;-;-;1
"290395 Bom Jesus da Serra";-;-;1;-;-;-;-;-;-;-;-;-;1
"290450 Brotas de Macaúbas";-;-;-;-;-;-;-;-;-;-;1;-;1
"290460 Brumado";-;-;-;-;1;-;-;1;1;-;1;-;4
"290470 Buerarema";-;-;1;-;-;-;-;-;-;-;-;-;1
"290520 Caetité";1;-;1;-;-;-;-;-;-;-;-;-;2
"290530 Cafarnaum";-;-;-;-;-;-;-;-;-;-;-;1;1
"290540 Cairu";-;-;-;1;-;-;-;-;-;-;-;-;1
"290560 Camacan";-;-;-;-;-;1;1;-;-;-;-;-;2
"290570 Camaçari";-;1;1;-;1;-;-;-;-;-;-;-;3
"290580 Camamu";-;-;-;-;-;-;-;-;1;-;-;-;1
"290590 Campo Alegre de Lourdes";1;-;1;-;-;-;-;-;-;-;-;-;2
"290600 Campo Formoso";-;-;-;-;-;-;1;-;-;-;-;-;1
"290620 Canarana";-;-;-;-;1;-;-;-;-;-;-;-;1
"290630 Canavieiras";-;-;-;1;-;-;1;-;-;-;-;-;2
"290650 Candeias";-;-;-;1;-;-;-;-;-;-;-;-;1
"290660 Candiba";-;-;-;-;1;-;1;-;1;-;1;-;4
"290720 Casa Nova";-;-;-;-;-;-;-;-;1;1;1;-;3
"290750 Catu";-;1;-;-;-;1;-;-;-;-;-;-;2
"290760 Central";-;-;-;-;1;-;-;-;-;1;-;-;2
"290770 Chorrochó";-;-;-;-;-;-;-;-;-;-;1;-;1
"290780 Cícero Dantas";1;-;-;-;-;-;1;-;-;-;-;1;3
"290800 Coaraci";-;-;-;-;-;-;1;-;-;-;-;-;1
"290840 Conceição do Coité";-;-;-;-;-;-;-;1;-;-;-;-;1
"290870 Condeúba";-;-;-;-;-;-;1;-;-;-;-;-;1
"290880 Contendas do Sincorá";-;-;1;-;-;-;-;-;-;-;-;-;1
"290890 Coração de Maria";-;-;-;-;1;-;-;-;1;1;-;-;3
"290900 Cordeiros";-;-;-;-;-;-;-;1;-;-;-;-;1
"290910 Coribe";-;-;-;-;-;-;1;-;-;-;-;-;1
"290920 Coronel João Sá";-;-;-;-;1;1;1;-;-;-;-;-;3
"290930 Correntina";-;-;-;-;1;-;-;-;1;-;-;-;2
"290940 Cotegipe";-;1;-;-;-;-;-;-;-;-;-;-;1
"290980 Cruz das Almas";-;-;1;-;-;-;-;-;-;-;-;-;1
"290990 Curaçá";1;-;-;-;1;-;-;-;1;-;-;-;3
"291000 Dário Meira";-;-;-;-;-;-;-;-;-;-;-;1;1
"291005 Dias d'Ávila";-;-;-;-;-;-;-;-;1;-;-;-;1
"291020 Dom Macedo Costa";-;-;-;-;-;-;-;-;-;-;1;-;1
"291040 Encruzilhada";-;-;-;-;-;-;-;-;-;-;-;1;1
"291060 Esplanada";-;-;-;1;-;1;-;-;1;-;-;-;3
"291072 Eunápolis";-;1;-;1;-;-;-;-;-;1;-;-;3
"291080 Feira de Santana";-;2;1;2;-;-;1;-;-;1;1;2;10
"291120 Gandu";-;-;-;-;-;-;2;-;-;-;-;-;2
"291140 Glória";-;-;-;-;-;-;-;1;-;-;-;-;1
"291150 Gongogi";-;-;1;-;-;-;-;-;-;-;-;1;2
"291160 Governador Mangabeira";-;-;-;1;-;-;-;-;-;-;-;-;1
"291165 Guajeru";-;-;1;-;-;-;-;-;-;-;-;-;1
"291170 Guanambi";1;1;-;-;2;-;1;2;-;1;-;-;8
"291200 Ibiassucê";-;-;-;1;-;-;-;-;-;-;-;-;1
"291210 Ibicaraí";-;-;-;-;-;-;-;-;1;-;1;-;2
"291220 Ibicoara";-;1;-;-;-;-;-;-;-;1;1;-;3
"291230 Ibicuí";-;-;-;1;-;-;-;-;-;-;-;-;1
"291250 Ibipitanga";-;1;-;-;-;-;-;-;-;-;-;-;1
"291270 Ibirapitanga";-;-;-;-;-;-;-;1;-;-;-;-;1
"291350 Iguaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"291360 Ilhéus";1;-;-;2;-;1;-;-;-;-;-;1;5
"291370 Inhambupe";-;1;-;-;-;-;-;-;-;-;-;-;1
"291390 Ipiaú";-;-;1;-;1;-;-;-;-;-;-;-;2
"291400 Ipirá";-;-;-;-;-;-;1;-;-;-;-;-;1
"291410 Ipupiara";-;-;-;-;1;-;-;-;1;1;-;-;3
"291420 Irajuba";-;-;-;-;-;-;-;1;-;-;-;-;1
"291430 Iramaia";-;-;1;-;1;-;-;-;-;-;-;-;2
"291450 Irará";-;-;-;1;-;-;-;-;-;-;-;-;1
"291460 Irecê";1;-;-;-;-;-;-;-;1;-;-;1;3
"291470 Itaberaba";1;1;-;-;-;-;-;1;-;-;1;-;4
"291480 Itabuna";-;-;1;2;1;1;1;-;-;1;-;1;8
"291490 Itacaré";-;-;-;1;-;-;-;1;-;-;-;1;3
"291510 Itagi";-;-;-;-;-;1;-;-;-;-;-;-;1
"291550 Itajuípe";-;-;-;-;-;-;-;1;-;1;-;-;2
"291560 Itamaraju";-;-;-;-;-;-;-;-;-;-;-;1;1
"291570 Itamari";-;-;-;-;-;-;-;-;-;-;1;-;1
"291580 Itambé";-;-;-;-;-;-;-;1;-;-;-;-;1
"291590 Itanagra";-;-;-;-;-;-;-;-;-;1;-;-;1
"291600 Itanhém";-;-;-;-;-;-;-;-;-;-;1;-;1
"291620 Itapé";-;-;-;-;-;-;-;-;-;-;1;-;1
"291640 Itapetinga";-;-;-;-;-;-;-;-;-;1;-;-;1
"291680 Itarantim";-;-;-;-;-;-;-;-;-;1;-;-;1
"291685 Itatim";-;-;-;-;-;-;-;-;-;-;-;1;1
"291700 Itiúba";-;-;-;-;-;-;1;-;-;-;-;-;1
"291710 Itororó";-;-;-;-;-;-;-;-;-;-;-;1;1
"291733 Iuiú";1;-;-;-;-;-;-;-;-;-;-;-;1
"291740 Jacaraci";-;-;-;-;-;-;-;-;-;-;-;1;1
"291750 Jacobina";-;-;-;-;-;-;-;-;-;-;2;-;2
"291760 Jaguaquara";-;-;-;1;1;-;-;-;-;-;-;1;3
"291770 Jaguarari";-;1;-;-;-;-;-;-;1;-;-;-;2
"291800 Jequié";1;1;1;-;1;-;-;-;-;-;2;2;8
"291810 Jeremoabo";-;-;-;-;1;-;-;-;-;-;-;-;1
"291820 Jiquiriçá";1;-;-;-;-;-;-;-;-;-;-;-;1
"291835 João Dourado";1;-;-;-;-;-;-;-;-;-;-;-;1
"291840 Juazeiro";-;1;-;-;1;-;-;2;-;-;1;1;6
"291890 Lajedão";-;-;-;2;-;-;-;-;-;-;-;-;2
"291905 Lajedo do Tabocal";-;-;-;-;-;-;-;-;-;-;-;1;1
"291920 Lauro de Freitas";-;1;1;1;1;-;-;-;-;-;-;-;4
"291930 Lençóis";-;-;-;-;-;-;-;-;-;1;-;-;1
"291950 Livramento de Nossa Senhora";-;1;-;-;-;-;1;-;-;1;-;-;3
"291955 Luís Eduardo Magalhães";-;-;-;-;-;-;-;-;-;1;-;-;1
"291980 Macaúbas";-;-;-;-;-;-;2;-;-;-;1;-;3
"291990 Macururé";-;-;1;-;-;-;-;-;-;-;-;-;1
"291992 Madre de Deus";1;-;-;-;-;-;-;-;-;-;-;-;1
"292030 Malhada de Pedras";-;-;-;-;-;-;-;-;-;-;1;-;1
"292050 Maracás";-;-;-;-;1;-;-;-;-;1;-;1;3
"292060 Maragogipe";1;-;-;-;-;-;-;-;-;-;-;-;1
"292070 Maraú";-;-;-;-;-;1;-;-;-;-;-;-;1
"292100 Mata de São João";-;-;-;-;-;-;1;-;-;-;-;-;1
"292105 Matina";-;-;1;-;-;-;-;1;-;-;-;-;2
"292160 Morpará";-;-;1;-;-;-;-;-;-;-;-;-;1
"292170 Morro do Chapéu";-;-;-;-;-;1;-;-;-;-;-;-;1
"292180 Mortugaba";1;-;-;-;1;-;-;-;1;-;-;1;4
"292200 Mucuri";-;-;-;-;-;-;1;-;-;-;-;-;1
"292205 Mulungu do Morro";-;-;-;-;-;-;-;-;-;-;-;1;1
"292210 Mundo Novo";-;-;-;-;-;-;-;-;-;1;-;-;1
"292240 Mutuípe";-;-;1;-;-;-;-;-;1;-;-;-;2
"292290 Nova Soure";-;-;-;1;1;-;-;1;-;-;-;-;3
"292310 Olindina";-;-;-;-;-;-;-;-;-;-;1;-;1
"292320 Oliveira dos Brejinhos";-;-;-;1;-;-;-;1;-;-;-;-;2
"292330 Ouriçangas";-;-;-;-;-;1;-;-;-;-;-;-;1
"292340 Palmas de Monte Alto";-;-;-;1;1;-;1;-;-;-;2;-;5
"292380 Paripiranga";-;1;1;-;-;1;1;-;-;-;-;-;4
"292400 Paulo Afonso";-;-;-;-;1;2;-;1;1;-;-;-;5
"292450 Pindaí";1;-;1;-;-;-;-;1;-;-;-;-;3
"292467 Piraí do Norte";-;-;-;-;-;-;-;-;-;1;-;1;2
"292470 Piripá";-;-;-;-;1;-;-;-;-;-;-;-;1
"292500 Planalto";-;1;-;-;-;-;-;-;-;-;-;-;1
"292520 Pojuca";-;-;-;-;-;1;-;-;-;-;-;-;1
"292530 Porto Seguro";-;-;-;-;-;-;1;-;-;-;1;-;2
"292540 Potiraguá";-;-;-;-;-;-;-;1;1;-;-;-;2
"292575 Presidente Tancredo Neves";-;-;-;-;-;-;-;2;-;-;-;-;2
"292590 Quijingue";-;-;-;-;-;-;1;-;-;-;-;-;1
"292595 Rafael Jambeiro";-;-;1;-;-;-;-;-;-;-;-;-;1
"292600 Remanso";-;-;2;-;-;-;-;-;-;2;-;-;4
"292630 Riachão do Jacuípe";-;-;-;-;-;1;-;-;-;-;-;-;1
"292640 Riacho de Santana";-;-;-;-;-;-;-;1;-;-;-;-;1
"292660 Ribeira do Pombal";-;-;-;1;1;-;-;-;-;-;-;-;2
"292665 Ribeirão do Largo";-;-;-;-;-;-;-;-;-;-;1;-;1
"292680 Rio do Antônio";-;-;-;-;-;-;-;-;-;1;-;-;1
"292690 Rio do Pires";-;-;1;-;-;-;-;-;-;-;-;-;1
"292700 Rio Real";-;-;1;-;-;-;1;1;-;-;-;-;3
"292730 Salinas da Margarida";-;-;-;-;-;-;-;-;-;1;-;-;1
"292740 Salvador";7;6;7;4;6;8;1;-;3;7;4;6;59
"292760 Santa Brígida";-;-;-;-;-;-;-;-;-;-;-;1;1
"292790 Santa Inês";-;-;-;-;-;-;-;-;1;-;-;-;1
"292810 Santa Maria da Vitória";-;-;-;-;1;-;-;-;-;-;-;-;1
"292870 Santo Antônio de Jesus";-;-;-;-;-;-;-;-;1;-;-;-;1
"292880 Santo Estêvão";-;1;-;-;-;-;-;-;-;-;-;-;1
"292910 São Felipe";-;-;-;-;-;-;-;-;1;-;-;-;1
"292905 São Félix do Coribe";1;-;-;-;-;-;-;-;-;-;-;1;2
"292920 São Francisco do Conde";1;-;-;-;-;-;-;1;-;-;-;-;2
"292930 São Gonçalo dos Campos";-;-;-;-;-;-;-;1;-;-;-;-;1
"292940 São Miguel das Matas";-;-;-;-;-;-;-;-;-;-;1;-;1
"292950 São Sebastião do Passé";-;-;-;-;-;-;-;-;-;-;-;1;1
"292960 Sapeaçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"292980 Saúde";-;-;-;-;-;-;-;-;-;-;-;1;1
"292990 Seabra";-;-;-;-;-;-;-;-;-;-;-;1;1
"293000 Sebastião Laranjeiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"293010 Senhor do Bonfim";-;-;-;-;-;1;-;2;-;-;-;-;3
"293020 Sento Sé";3;-;1;-;-;1;-;-;-;-;-;-;5
"293050 Serrinha";-;-;-;-;-;-;-;1;1;-;-;-;2
"293070 Simões Filho";-;-;-;-;1;-;-;-;-;-;1;-;2
"293077 Sobradinho";-;-;-;-;-;-;-;-;-;1;-;-;1
"293100 Tanhaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"293105 Tanque Novo";-;-;-;-;-;-;-;-;-;-;-;1;1
"293130 Tapiramutá";-;-;-;-;-;-;-;-;-;1;1;-;2
"293135 Teixeira de Freitas";-;1;-;-;-;-;1;-;2;-;-;3;7
"293150 Teofilândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"293160 Teolândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"293190 Tucano";-;-;-;-;-;-;1;-;-;-;-;-;1
"293200 Uauá";-;-;-;-;-;-;-;-;1;-;-;-;1
"293230 Ubatã";-;-;-;-;-;-;1;-;-;-;-;-;1
"293245 Umburanas";-;-;-;-;-;-;-;-;1;-;-;-;1
"293260 Urandi";-;-;-;-;-;2;-;2;-;-;-;-;4
"293280 Utinga";-;-;-;-;-;-;-;-;1;-;-;-;1
"293290 Valença";-;-;1;-;-;1;1;-;-;-;-;1;4
"293305 Várzea da Roça";-;-;-;-;-;-;-;1;-;-;-;-;1
"293315 Várzea Nova";-;-;-;-;-;-;-;-;1;-;-;-;1
"293320 Vera Cruz";-;1;1;1;-;-;-;-;-;-;-;1;4
"293330 Vitória da Conquista";1;-;-;1;-;-;1;-;-;1;1;2;7
"293350 Wenceslau Guimarães";-;-;-;-;-;-;-;1;-;-;-;-;1
"293360 Xique-Xique";1;-;-;-;-;-;-;-;-;-;-;-;1
"310020 Abaeté";1;1;-;-;1;-;-;-;-;-;-;1;4
"310030 Abre Campo";1;-;-;-;-;-;-;-;-;-;-;-;1
"310050 Açucena";-;-;-;-;-;-;1;-;-;-;-;-;1
"310110 Aimorés";1;-;-;-;-;-;-;-;-;-;-;-;1
"310140 Albertina";-;-;-;1;-;-;-;-;-;-;-;-;1
"310150 Além Paraíba";-;-;-;-;-;1;-;-;-;-;-;-;1
"310160 Alfenas";1;-;-;-;1;1;-;-;1;2;1;-;7
"310200 Alterosa";-;1;-;-;-;-;-;1;-;-;-;1;3
"310260 Andradas";-;-;-;1;-;-;-;-;-;1;-;1;3
"310290 Antônio Carlos";-;-;-;-;-;-;-;-;1;-;-;-;1
"310300 Antônio Dias";-;-;-;-;-;-;-;-;-;-;1;-;1
"310340 Araçuaí";1;-;-;-;-;-;2;1;-;-;-;-;4
"310350 Araguari";-;1;-;-;3;-;1;-;2;-;1;-;8
"310375 Araporã";1;-;-;-;-;-;-;-;-;-;-;-;1
"310390 Araújos";-;-;-;-;-;-;-;-;-;1;-;-;1
"310400 Araxá";1;2;2;1;1;1;1;1;-;3;-;2;15
"310410 Arceburgo";-;-;-;-;-;-;-;-;-;-;-;1;1
"310420 Arcos";1;-;-;-;-;-;1;-;-;-;1;1;4
"310430 Areado";-;1;-;-;-;-;-;-;-;-;1;-;2
"310450 Arinos";1;-;-;-;-;-;-;-;-;-;-;-;1
"310490 Baependi";-;-;-;-;-;-;1;-;-;-;-;-;1
"310500 Baldim";-;-;-;-;-;-;-;-;-;1;-;-;1
"310510 Bambuí";1;1;1;-;1;-;-;-;1;-;1;-;6
"310520 Bandeira";-;-;-;-;-;-;-;1;-;-;-;-;1
"310530 Bandeira do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"310540 Barão de Cocais";-;-;-;-;-;-;-;-;1;-;-;-;1
"310560 Barbacena";1;-;1;3;-;1;1;2;-;2;1;2;14
"310590 Barroso";1;-;-;-;-;-;-;-;1;-;-;1;3
"310620 Belo Horizonte";10;7;12;13;11;10;13;11;16;8;7;14;132
"310630 Belo Oriente";-;-;-;-;-;1;-;-;-;-;-;-;1
"310640 Belo Vale";1;-;-;-;-;-;-;-;-;-;-;-;1
"310670 Betim";-;-;1;3;-;1;3;2;-;-;1;1;12
"310710 Boa Esperança";2;-;-;2;1;1;1;1;1;-;-;1;10
"310730 Bocaiúva";-;-;-;-;-;-;1;-;-;2;-;-;3
"310740 Bom Despacho";-;-;-;-;1;-;-;-;1;-;-;1;3
"310760 Bom Jesus da Penha";-;-;-;1;-;-;-;-;-;-;-;-;1
"310770 Bom Jesus do Amparo";-;-;-;-;-;1;-;-;-;-;1;-;2
"310780 Bom Jesus do Galho";-;-;-;-;-;-;-;1;-;-;-;-;1
"310790 Bom Repouso";-;-;-;-;1;-;-;-;-;-;-;-;1
"310800 Bom Sucesso";-;-;-;-;-;-;-;-;-;1;-;-;1
"310810 Bonfim";-;-;-;1;-;-;-;1;-;-;-;-;2
"310820 Bonfinópolis de Minas";-;-;1;-;-;-;-;-;-;-;-;1;2
"310850 Botumirim";1;-;-;-;-;-;-;-;-;-;-;-;1
"310855 Brasilândia de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"310900 Brumadinho";-;-;-;-;1;-;-;-;-;1;-;-;2
"310910 Bueno Brandão";-;-;-;-;-;1;-;-;-;-;-;-;1
"310920 Buenópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"310930 Buritis";-;-;-;1;-;-;1;1;-;-;-;-;3
"310940 Buritizeiro";-;-;-;-;1;-;-;-;-;-;-;-;1
"311000 Caeté";1;-;-;-;-;-;-;-;-;-;-;-;1
"311010 Caiana";-;-;-;-;-;-;-;-;-;-;-;1;1
"311030 Caldas";1;-;-;-;-;-;-;-;-;-;-;-;1
"311050 Camanducaia";-;-;-;-;-;-;-;-;-;-;-;2;2
"311060 Cambuí";-;-;-;-;-;-;-;1;1;-;-;-;2
"311070 Cambuquira";-;-;-;-;-;-;-;-;-;-;-;1;1
"311100 Campestre";-;1;1;-;1;-;-;-;-;1;-;-;4
"311120 Campo Belo";1;1;1;-;-;-;-;-;-;1;-;3;7
"311130 Campo do Meio";-;-;2;-;-;-;-;-;-;1;-;-;3
"311140 Campo Florido";1;-;-;-;-;-;-;-;-;-;-;-;1
"311150 Campos Altos";-;-;1;-;1;-;-;-;-;-;-;-;2
"311160 Campos Gerais";1;1;-;-;-;-;1;1;1;-;-;-;5
"311170 Canaã";-;-;-;-;-;-;-;-;-;1;-;1;2
"311220 Capela Nova";-;-;-;-;-;-;1;-;-;-;-;-;1
"311260 Capinópolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"311270 Capitão Enéas";-;-;-;-;-;-;-;-;-;-;1;-;1
"311280 Capitólio";-;1;-;-;1;-;-;-;-;-;-;-;2
"311320 Carandaí";-;-;-;-;1;-;-;1;-;-;1;-;3
"311340 Caratinga";1;1;-;1;-;-;1;-;-;-;-;3;7
"311350 Carbonita";-;-;-;1;-;-;-;1;-;-;-;-;2
"311370 Carlos Chagas";-;-;-;-;-;-;1;-;-;-;-;1;2
"311400 Carmo da Mata";-;-;-;-;-;-;-;1;1;-;-;-;2
"311410 Carmo de Minas";-;-;-;-;-;-;-;-;-;-;1;1;2
"311420 Carmo do Cajuru";-;-;-;-;-;-;-;-;-;-;1;-;1
"311430 Carmo do Paranaíba";-;2;1;-;-;-;-;-;-;1;-;1;5
"311440 Carmo do Rio Claro";-;1;-;-;-;-;-;-;-;-;-;-;1
"311450 Carmópolis de Minas";-;1;-;-;-;-;1;-;-;-;-;-;2
"311455 Carneirinho";-;-;-;1;-;-;1;-;-;-;-;-;2
"311490 Casa Grande";-;-;-;-;-;-;1;-;-;-;-;-;1
"311500 Cascalho Rico";-;-;-;-;-;1;-;-;-;-;-;-;1
"311510 Cássia";-;-;-;-;-;-;1;-;-;-;-;-;1
"311530 Cataguases";-;-;1;-;-;-;-;1;-;-;-;1;3
