"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"261220 Salgueiro";-;-;-;-;-;-;-;1;-;-;-;-;1
"261245 Santa Cruz";1;-;1;-;-;-;-;-;-;-;-;-;2
"261250 Santa Cruz do Capibaribe";-;-;-;-;1;-;-;-;-;-;-;1;2
"261255 Santa Filomena";1;-;-;-;-;-;-;-;-;1;-;-;2
"261260 Santa Maria da Boa Vista";-;1;-;-;-;-;-;-;-;-;-;1;2
"261270 Santa Maria do Cambucá";-;-;-;-;-;-;-;1;-;-;-;-;1
"261290 São Benedito do Sul";-;-;-;-;-;1;-;-;-;-;-;-;1
"261300 São Bento do Una";1;1;-;-;1;1;2;-;1;-;-;1;8
"261310 São Caitano";-;1;-;-;-;-;-;-;-;-;1;-;2
"261330 São Joaquim do Monte";-;-;-;1;-;-;-;-;-;-;-;-;1
"261350 São José do Belmonte";1;-;-;-;1;-;-;1;-;-;-;-;3
"261360 São José do Egito";-;-;-;-;-;-;-;-;-;-;1;-;1
"261370 São Lourenço da Mata";-;-;-;2;-;-;-;-;-;-;-;-;2
"261380 São Vicente Ferrer";-;-;1;-;-;-;-;-;-;-;-;-;1
"261390 Serra Talhada";1;-;1;1;-;-;1;-;-;-;-;-;4
"261400 Serrita";-;-;-;-;-;-;-;1;-;-;-;-;1
"261410 Sertânia";-;-;-;1;1;-;-;-;-;-;-;1;3
"261420 Sirinhaém";-;-;-;-;-;-;-;-;-;-;1;-;1
"261440 Solidão";-;-;-;1;-;-;-;-;-;-;1;-;2
"261450 Surubim";1;1;-;2;-;-;-;-;-;1;-;-;5
"261460 Tabira";-;-;-;-;-;-;-;1;-;-;-;-;1
"261470 Tacaimbó";-;-;-;-;-;2;-;-;-;-;1;-;3
"261520 Terra Nova";-;-;-;-;-;1;-;-;-;-;-;-;1
"261530 Timbaúba";-;-;-;-;1;-;-;-;-;-;-;-;1
"261570 Triunfo";-;1;-;-;-;-;-;-;1;1;-;-;3
"261580 Tupanatinga";-;-;-;-;-;-;-;-;-;1;-;-;1
"261600 Venturosa";-;-;-;-;-;-;1;-;-;1;-;1;3
"261610 Verdejante";-;-;-;1;-;-;-;-;-;-;-;-;1
"261630 Vicência";-;-;-;1;1;-;-;-;-;1;-;-;3
"261640 Vitória de Santo Antão";-;-;1;-;-;-;1;1;2;-;-;1;6
"260000 Município ignorado - PE";-;-;-;-;-;1;-;-;1;-;1;-;3
"270010 Água Branca";-;-;1;-;-;-;-;-;-;-;-;-;1
"270020 Anadia";-;-;-;-;-;1;-;-;-;-;1;-;2
"270030 Arapiraca";-;-;-;2;1;1;-;1;-;1;1;1;8
"270050 Barra de Santo Antônio";-;-;-;-;-;-;-;-;1;-;-;-;1
"270110 Branquinha";-;-;-;-;-;-;-;-;-;-;1;-;1
"270150 Campo Grande";-;-;-;-;-;-;-;-;1;-;-;-;1
"270160 Canapi";1;-;-;-;-;-;-;-;-;-;-;-;1
"270210 Colônia Leopoldina";-;-;-;-;-;-;-;-;1;-;1;-;2
"270230 Coruripe";-;-;-;-;-;1;-;-;-;-;-;1;2
"270235 Craíbas";-;-;-;-;1;-;-;-;-;-;-;-;1
"270240 Delmiro Gouveia";-;1;-;-;-;-;1;-;-;-;-;-;2
"270250 Dois Riachos";-;-;1;-;-;-;-;-;-;-;-;-;1
"270255 Estrela de Alagoas";-;-;-;-;-;1;1;-;-;-;1;-;3
"270260 Feira Grande";1;-;-;1;-;-;1;-;-;-;-;-;3
"270280 Flexeiras";-;-;-;-;-;1;-;-;-;-;-;-;1
"270290 Girau do Ponciano";-;-;-;-;-;-;-;-;-;-;-;1;1
"270310 Igaci";-;2;-;-;1;-;1;-;-;-;-;-;4
"270330 Inhapi";-;-;-;-;-;-;-;-;-;-;1;-;1
"270350 Jacuípe";-;-;-;-;-;-;-;1;-;-;-;-;1
"270360 Japaratinga";-;1;-;-;-;-;-;-;-;-;-;-;1
"270400 Junqueiro";-;-;-;-;1;-;-;-;-;-;-;-;1
"270430 Maceió";5;5;4;1;1;1;-;1;3;1;4;3;29
"270460 Maravilha";-;-;-;-;-;-;-;-;-;-;-;1;1
"270470 Marechal Deodoro";1;-;-;-;-;-;-;-;-;-;2;-;3
"270480 Maribondo";-;1;-;-;-;-;-;-;-;-;-;-;1
"270510 Matriz de Camaragibe";-;1;-;-;-;-;-;-;-;-;-;-;1
"270570 Olho d'Água das Flores";1;-;-;-;-;-;-;-;-;-;-;-;1
"270630 Palmeira dos Índios";-;1;-;2;-;2;-;-;-;1;-;-;6
"270640 Pão de Açúcar";-;-;-;-;-;-;1;-;-;-;-;-;1
"270642 Pariconha";-;-;-;-;-;-;1;-;-;-;-;-;1
"270660 Paulo Jacinto";-;-;-;-;-;-;-;-;1;-;-;-;1
"270680 Piaçabuçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"270730 Porto Calvo";-;-;-;-;-;-;-;-;-;1;1;-;2
"270770 Rio Largo";-;-;1;-;-;-;1;-;-;-;-;-;2
"270800 Santana do Ipanema";-;-;1;1;1;-;1;-;1;-;-;-;5
"270830 São José da Laje";-;-;-;-;1;-;-;-;-;-;-;-;1
"270840 São José da Tapera";-;-;-;-;-;1;-;-;-;-;-;-;1
"270850 São Luís do Quitunde";1;-;-;2;1;-;-;-;-;-;-;-;4
"270860 São Miguel dos Campos";-;-;-;-;-;-;-;1;1;-;-;-;2
"270880 São Sebastião";-;-;-;-;-;-;-;-;-;-;1;-;1
"270895 Senador Rui Palmeira";-;1;-;-;1;-;-;-;-;-;-;-;2
"270920 Traipu";-;-;-;-;-;1;1;-;-;-;-;-;2
"270930 União dos Palmares";-;-;-;-;-;-;-;-;-;1;-;-;1
"270940 Viçosa";1;-;-;-;-;-;-;-;-;-;-;-;1
"280020 Aquidabã";-;-;-;-;1;-;-;-;-;-;-;-;1
"280030 Aracaju";2;2;2;5;2;-;-;2;1;2;7;1;26
"280040 Arauá";-;-;-;1;-;-;-;-;-;-;-;-;1
"280050 Areia Branca";-;-;1;-;1;-;-;1;-;-;-;-;3
"280067 Boquim";-;1;-;-;-;1;-;-;-;-;-;-;2
"280110 Canhoba";-;-;-;-;-;-;-;-;-;-;-;1;1
"280120 Canindé de São Francisco";-;-;-;-;-;1;-;-;-;1;-;-;2
"280130 Capela";-;-;-;-;-;1;-;1;-;-;-;-;2
"280150 Carmópolis";-;-;-;-;-;-;-;1;-;-;1;-;2
"280200 Divina Pastora";-;-;-;-;-;-;1;-;-;-;-;-;1
"280210 Estância";-;-;-;1;-;-;-;-;-;-;-;-;1
"280230 Frei Paulo";-;-;-;-;1;-;-;-;-;-;-;-;1
"280240 Gararu";-;-;-;-;-;-;-;-;-;-;-;1;1
"280260 Gracho Cardoso";-;-;1;-;-;-;-;-;-;-;-;-;1
"280290 Itabaiana";-;-;1;2;-;-;1;-;2;1;1;1;9
"280300 Itabaianinha";-;-;-;1;1;-;-;-;-;-;-;-;2
"280310 Itabi";-;-;-;-;1;-;-;-;-;-;-;-;1
"280320 Itaporanga d'Ajuda";-;-;-;-;-;1;1;-;-;-;-;1;3
"280350 Lagarto";-;-;1;-;-;-;1;-;-;2;-;-;4
"280360 Laranjeiras";-;-;-;-;-;-;-;1;-;-;-;-;1
"280370 Macambira";-;-;-;-;-;-;1;-;-;-;-;-;1
"280380 Malhada dos Bois";-;1;-;-;-;-;-;-;-;-;-;-;1
"280390 Malhador";-;-;-;-;-;-;1;-;-;1;-;1;3
"280400 Maruim";-;-;-;-;-;-;-;-;-;-;-;1;1
"280430 Muribeca";-;-;-;-;-;-;1;-;-;1;-;-;2
"280445 Nossa Senhora Aparecida";-;-;-;-;-;-;-;-;-;1;-;-;1
"280450 Nossa Senhora da Glória";1;-;-;-;1;-;1;-;-;1;-;-;4
"280460 Nossa Senhora das Dores";-;-;-;-;-;-;-;-;-;-;-;1;1
"280480 Nossa Senhora do Socorro";-;3;-;-;-;-;-;2;-;1;1;2;9
"280560 Porto da Folha";-;-;-;-;-;-;-;1;-;-;-;-;1
"280580 Riachão do Dantas";1;-;-;-;1;-;-;-;-;-;-;-;2
"280590 Riachuelo";-;-;-;-;-;-;-;-;1;-;-;-;1
"280620 Salgado";-;-;-;-;-;-;-;-;1;-;-;-;1
"280670 São Cristóvão";-;-;-;-;-;-;-;1;1;1;-;-;3
"280680 São Domingos";-;-;-;-;-;1;-;-;-;-;-;-;1
"280700 São Miguel do Aleixo";-;1;-;-;-;-;-;-;-;-;-;-;1
"280710 Simão Dias";-;2;-;2;-;-;-;-;-;-;1;-;5
"280720 Siriri";-;-;-;-;-;-;-;-;1;-;-;-;1
"280740 Tobias Barreto";-;2;-;-;1;1;-;-;-;-;-;-;4
"280750 Tomar do Geru";-;-;-;-;-;-;-;-;1;-;-;-;1
"290035 Adustina";-;-;1;-;-;-;-;-;-;-;-;-;1
"290070 Alagoinhas";-;-;-;-;-;1;-;1;2;1;-;-;5
"290110 Amélia Rodrigues";-;-;1;-;-;-;-;-;-;-;-;1;2
"290115 América Dourada";-;-;1;-;-;-;-;-;-;-;-;-;1
"290135 Andorinha";-;-;-;-;-;-;-;1;1;-;-;-;2
"290190 Aporá";-;-;-;2;-;1;-;1;-;-;-;-;4
"290205 Araças";1;-;-;-;-;-;-;-;-;-;-;-;1
"290270 Barra";-;1;-;1;-;-;-;1;1;-;-;1;5
"290290 Barra do Choça";-;-;-;1;-;-;-;-;-;-;-;-;1
"290300 Barra do Mendes";-;-;-;-;-;-;-;-;-;-;-;1;1
"290320 Barreiras";-;-;-;-;1;1;-;-;-;-;-;-;2
"290323 Barro Alto";-;-;-;-;-;1;-;-;-;1;-;-;2
"290327 Barrocas";1;-;-;-;-;-;-;-;-;-;-;-;1
"290340 Belmonte";-;-;-;-;-;-;-;-;-;1;-;-;1
"290380 Boa Vista do Tupim";1;-;-;-;-;-;-;-;-;-;-;-;1
"290395 Bom Jesus da Serra";-;-;-;-;-;1;-;-;-;-;-;-;1
"290400 Boninal";-;-;-;-;-;-;1;-;-;-;-;-;1
"290405 Bonito";-;-;-;-;-;1;-;-;-;-;-;-;1
"290460 Brumado";-;-;2;-;-;1;-;-;1;-;-;1;5
"290475 Buritirama";1;-;1;-;-;-;-;-;-;-;-;-;2
"290490 Cachoeira";-;-;1;-;-;-;-;-;-;-;-;1;2
"290510 Caém";-;-;1;-;-;-;-;-;-;-;-;-;1
"290520 Caetité";-;2;-;-;-;-;-;-;1;-;1;-;4
"290530 Cafarnaum";-;-;-;-;-;-;-;-;-;1;1;-;2
"290560 Camacan";-;-;-;-;-;-;-;-;1;-;-;-;1
"290570 Camaçari";-;-;1;-;1;1;-;2;-;-;-;-;5
"290580 Camamu";-;-;-;-;-;-;1;-;-;-;-;-;1
"290590 Campo Alegre de Lourdes";-;-;-;-;-;-;-;1;-;-;-;-;1
"290600 Campo Formoso";-;-;-;-;-;-;-;1;-;-;-;-;1
"290610 Canápolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"290620 Canarana";-;-;1;-;-;-;1;-;-;-;2;-;4
"290630 Canavieiras";-;-;-;-;1;-;-;-;-;-;-;-;1
"290680 Cansanção";1;-;-;1;1;1;-;-;-;-;-;-;4
"290685 Capela do Alto Alegre";1;-;-;-;-;-;-;-;-;-;-;-;1
"290687 Capim Grosso";-;-;-;-;1;-;-;-;-;-;-;-;1
"290689 Caraíbas";-;1;-;-;-;-;-;-;-;-;-;-;1
"290700 Cardeal da Silva";-;-;-;-;-;-;-;-;1;-;-;-;1
"290710 Carinhanha";-;-;-;-;-;-;-;-;-;-;-;1;1
"290720 Casa Nova";-;-;1;-;-;-;-;-;-;-;-;1;2
"290760 Central";-;-;-;-;-;1;1;1;-;-;-;-;3
"290780 Cícero Dantas";-;-;-;-;-;1;1;-;-;-;1;-;3
"290840 Conceição do Coité";-;1;-;-;1;-;-;-;-;-;-;-;2
"290850 Conceição do Jacuípe";-;-;-;-;-;-;-;1;-;-;-;-;1
"290860 Conde";-;-;-;-;-;-;1;-;-;-;-;-;1
"290890 Coração de Maria";-;-;1;-;-;-;1;-;-;-;1;1;4
"290920 Coronel João Sá";-;-;-;-;-;-;1;-;-;1;-;-;2
"290930 Correntina";-;-;-;-;-;1;-;-;-;-;-;-;1
"290970 Cristópolis";1;-;-;-;-;-;-;-;1;-;-;-;2
"290980 Cruz das Almas";-;-;-;-;-;-;-;-;-;-;-;1;1
"290990 Curaçá";-;-;-;-;1;1;-;-;-;1;-;-;3
"291000 Dário Meira";-;-;-;-;-;-;-;-;-;1;-;-;1
"291005 Dias d'Ávila";-;-;-;-;-;1;-;-;-;-;1;-;2
"291040 Encruzilhada";-;1;1;-;-;-;-;-;-;-;-;-;2
"291050 Entre Rios";-;-;-;-;-;1;-;-;-;-;-;-;1
"290050 Érico Cardoso";-;1;-;-;-;-;-;1;-;-;-;-;2
"291060 Esplanada";-;-;-;1;-;-;-;1;-;-;-;1;3
"291072 Eunápolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"291080 Feira de Santana";1;1;-;-;-;-;-;1;2;-;1;1;7
"291085 Filadélfia";-;-;-;-;1;-;-;-;-;-;-;-;1
"291090 Firmino Alves";-;-;-;-;-;-;-;-;-;1;-;-;1
"291120 Gandu";-;-;-;-;-;1;-;-;-;-;-;-;1
"291130 Gentio do Ouro";-;-;-;1;-;-;-;-;-;-;-;-;1
"291160 Governador Mangabeira";-;-;-;-;-;-;-;-;-;1;-;-;1
"291170 Guanambi";-;-;-;-;-;-;1;1;-;1;-;1;4
"291180 Guaratinga";-;-;-;-;-;-;1;1;-;-;-;-;2
"291190 Iaçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"291200 Ibiassucê";-;-;-;-;-;1;-;-;-;-;-;-;1
"291210 Ibicaraí";-;-;-;1;-;-;-;-;-;-;-;-;1
"291220 Ibicoara";-;-;-;-;-;-;-;1;-;-;-;-;1
"291240 Ibipeba";-;-;-;-;-;-;1;-;-;-;-;-;1
"291250 Ibipitanga";1;-;-;-;-;-;-;-;-;-;-;-;1
"291340 Igaporã";-;-;-;-;-;-;-;-;1;-;-;-;1
"291350 Iguaí";-;-;-;-;-;1;-;-;-;-;-;-;1
"291360 Ilhéus";1;-;-;-;-;1;-;1;2;1;1;1;8
"291370 Inhambupe";-;-;-;-;-;-;1;-;-;1;-;1;3
"291390 Ipiaú";-;-;-;-;-;-;-;-;-;-;1;1;2
"291410 Ipupiara";-;1;-;-;1;-;1;-;-;-;-;-;3
"291450 Irará";-;-;-;-;-;-;-;-;-;1;-;-;1
"291460 Irecê";-;-;2;-;-;-;-;1;1;-;-;2;6
"291465 Itabela";-;-;1;-;-;-;-;-;1;-;-;-;2
"291470 Itaberaba";-;-;-;-;-;-;1;-;-;-;-;-;1
"291480 Itabuna";-;1;-;-;1;1;-;1;1;1;1;-;7
"291530 Itagimirim";-;-;-;-;-;-;-;1;-;-;-;-;1
"291560 Itamaraju";-;-;-;-;-;-;1;-;-;-;1;-;2
"291580 Itambé";1;-;-;-;-;-;-;-;-;-;-;-;1
"291610 Itaparica";-;2;1;-;-;-;-;-;-;-;-;-;3
"291620 Itapé";-;-;-;-;-;1;-;-;-;-;-;-;1
"291640 Itapetinga";-;-;-;-;-;1;-;-;1;-;-;-;2
"291650 Itapicuru";-;-;-;-;1;-;-;-;-;-;1;-;2
"291670 Itaquara";-;-;-;-;-;-;-;1;-;-;-;-;1
"291700 Itiúba";-;-;-;-;-;1;-;1;1;-;-;-;3
"291710 Itororó";-;-;-;-;-;-;-;-;1;-;-;-;1
"291720 Ituaçu";1;-;-;-;-;-;1;1;-;-;1;-;4
"291740 Jacaraci";-;1;-;-;-;-;-;-;1;-;-;-;2
"291750 Jacobina";-;-;-;-;-;-;-;-;1;-;-;-;1
"291760 Jaguaquara";-;-;-;-;-;-;-;-;-;-;-;3;3
"291770 Jaguarari";-;-;-;-;-;-;1;-;-;-;-;-;1
"291780 Jaguaripe";-;1;-;-;-;-;-;-;-;-;-;-;1
"291800 Jequié";1;2;-;1;1;-;-;-;2;2;2;-;11
"291810 Jeremoabo";-;-;1;-;-;-;1;-;-;-;-;-;2
"291840 Juazeiro";-;-;-;1;-;-;2;-;-;-;-;1;4
"291850 Jussara";-;-;-;-;-;1;1;-;1;2;-;-;5
"291855 Jussari";-;-;-;-;-;-;-;-;1;-;-;-;1
"291860 Jussiape";-;-;-;-;-;-;-;-;-;-;-;1;1
"291880 Laje";-;-;-;-;-;-;-;1;-;-;-;-;1
"291905 Lajedo do Tabocal";-;-;-;1;1;-;-;-;-;-;-;-;2
"291915 Lapão";-;1;-;1;-;1;-;-;-;-;-;-;3
"291920 Lauro de Freitas";1;1;-;-;1;1;-;-;-;-;1;-;5
"291955 Luís Eduardo Magalhães";-;-;-;-;-;-;1;-;-;-;1;-;2
"291970 Macarani";-;-;-;-;-;-;-;-;-;-;-;1;1
"291980 Macaúbas";1;-;1;-;-;-;-;-;1;1;1;1;6
"292000 Maiquinique";-;-;-;-;-;-;-;1;-;-;-;-;1
"292010 Mairi";-;-;-;-;-;-;-;-;-;1;-;-;1
"292020 Malhada";-;-;-;-;-;1;-;-;-;-;-;1;2
"292080 Marcionílio Souza";-;1;-;-;-;-;-;-;-;-;-;-;1
"292090 Mascote";-;-;-;-;-;1;-;-;-;-;-;1;2
"292100 Mata de São João";-;-;-;-;-;-;-;-;-;-;-;1;1
"292105 Matina";-;-;-;-;-;-;-;-;-;-;-;1;1
"292145 Mirante";1;-;-;-;-;-;-;-;-;-;-;-;1
"292150 Monte Santo";1;1;-;1;-;1;-;-;-;-;1;1;6
"292170 Morro do Chapéu";-;-;-;-;-;1;-;1;-;1;-;-;3
"292180 Mortugaba";-;-;-;-;-;-;1;-;-;-;-;-;1
"292200 Mucuri";-;-;1;-;-;-;-;-;-;-;-;-;1
"292205 Mulungu do Morro";-;1;-;-;-;-;-;-;-;-;-;-;1
"292210 Mundo Novo";-;-;-;1;-;-;-;-;-;-;-;-;1
"292240 Mutuípe";-;-;-;-;1;-;-;-;-;-;-;-;1
"292250 Nazaré";-;-;-;-;-;-;1;-;-;-;-;-;1
"292260 Nilo Peçanha";-;-;-;-;-;-;-;-;-;-;1;-;1
"292290 Nova Soure";1;-;-;1;-;-;-;-;-;-;-;1;3
"292300 Nova Viçosa";1;-;-;-;-;-;-;-;-;-;-;1;2
"292303 Novo Horizonte";-;-;1;-;-;-;-;-;-;-;-;-;1
"292310 Olindina";-;-;-;-;1;-;-;-;-;-;1;-;2
"292330 Ouriçangas";-;-;-;-;-;-;-;-;-;-;-;1;1
"292340 Palmas de Monte Alto";-;-;-;-;-;1;-;1;-;-;-;-;2
"292360 Paramirim";-;-;-;-;1;-;-;-;1;-;-;-;2
"292380 Paripiranga";-;1;-;1;-;-;-;-;-;-;1;-;3
"292400 Paulo Afonso";-;-;1;1;-;-;-;-;1;1;-;1;5
"292410 Pedrão";-;-;-;-;-;-;-;-;-;-;-;1;1
"292430 Piatã";2;1;1;-;-;-;-;-;-;-;-;-;4
"292450 Pindaí";-;-;-;-;-;-;-;-;1;-;-;-;1
"292470 Piripá";-;-;-;-;-;1;-;-;-;-;-;-;1
"292500 Planalto";-;1;2;-;1;1;-;-;-;-;1;-;6
"292510 Poções";-;3;-;-;-;-;-;-;-;-;-;-;3
"292520 Pojuca";-;1;-;-;-;-;-;-;-;-;-;-;1
"292530 Porto Seguro";-;-;-;-;-;-;-;-;2;-;-;1;3
"292560 Presidente Dutra";-;-;-;-;-;-;-;-;-;1;-;-;1
"292575 Presidente Tancredo Neves";-;-;-;-;-;-;-;-;1;-;-;-;1
"292600 Remanso";-;-;-;1;-;-;-;-;-;-;2;1;4
"292640 Riacho de Santana";1;-;-;-;-;-;-;-;-;-;1;-;2
"292650 Ribeira do Amparo";-;-;1;-;-;-;-;-;-;-;-;1;2
"292660 Ribeira do Pombal";-;-;-;-;-;1;-;-;-;1;-;-;2
"292665 Ribeirão do Largo";-;-;-;-;-;1;-;-;-;-;-;-;1
"292700 Rio Real";-;-;-;-;-;1;1;-;1;-;-;-;3
"292710 Rodelas";-;1;-;-;-;-;-;-;-;-;-;-;1
"292720 Ruy Barbosa";-;-;-;-;-;-;-;-;1;-;-;-;1
"292740 Salvador";8;6;7;4;6;5;4;7;4;5;2;7;65
"292750 Santa Bárbara";-;-;-;-;-;-;-;-;-;-;-;1;1
"292790 Santa Inês";-;-;-;-;-;-;1;-;-;-;-;-;1
"292810 Santa Maria da Vitória";-;-;1;-;-;-;-;-;-;-;1;-;2
"292820 Santana";-;-;-;-;-;-;-;1;-;-;1;-;2
"292880 Santo Estêvão";-;-;-;-;-;-;-;-;-;-;-;1;1
"292910 São Felipe";-;-;-;-;1;1;1;-;-;-;-;-;3
"292920 São Francisco do Conde";-;-;-;-;-;-;-;-;1;-;-;-;1
"292925 São Gabriel";-;-;-;-;1;-;-;1;1;-;-;-;3
"292940 São Miguel das Matas";-;-;1;-;-;-;-;-;-;-;-;-;1
"292950 São Sebastião do Passé";-;-;-;-;-;-;-;-;-;1;-;-;1
"292970 Sátiro Dias";-;-;-;-;-;-;1;-;-;-;-;-;1
"292990 Seabra";-;-;-;-;-;1;-;-;-;-;-;-;1
"293000 Sebastião Laranjeiras";-;-;-;-;1;-;-;-;-;1;-;-;2
"293010 Senhor do Bonfim";1;-;1;-;1;1;1;-;-;1;-;-;6
"293020 Sento Sé";-;-;1;-;-;-;-;-;-;-;-;-;1
"293015 Serra do Ramalho";-;-;-;-;-;-;-;-;-;-;1;-;1
"293040 Serra Preta";-;-;1;-;-;-;-;-;-;-;-;-;1
"293050 Serrinha";-;-;-;1;-;-;-;-;-;-;-;-;1
"293070 Simões Filho";-;1;-;-;-;-;-;-;-;-;1;-;2
"293076 Sítio do Quinto";-;-;-;-;-;-;-;-;1;-;-;-;1
"293077 Sobradinho";-;1;1;-;-;-;-;-;-;-;-;-;2
"293090 Tabocas do Brejo Velho";-;-;1;-;-;-;-;-;-;-;-;-;1
"293100 Tanhaçu";-;-;-;1;-;-;-;-;-;-;-;-;1
"293120 Taperoá";-;-;-;-;-;1;-;-;-;-;-;-;1
"293135 Teixeira de Freitas";-;-;1;1;1;-;-;-;-;-;-;1;4
"293140 Teodoro Sampaio";-;-;-;-;-;-;-;-;-;1;-;-;1
"293170 Terra Nova";-;1;-;-;-;-;-;-;-;-;-;1;2
"293190 Tucano";-;-;-;-;-;-;-;-;-;-;1;1;2
"293200 Uauá";-;-;-;-;-;-;-;-;1;-;1;-;2
"293240 Uibaí";1;1;-;1;-;-;-;-;-;-;-;-;3
"293245 Umburanas";1;-;-;-;-;-;-;-;-;-;-;-;1
"293270 Uruçuca";-;-;-;-;-;-;-;-;1;-;-;-;1
"293280 Utinga";2;-;-;-;-;-;-;-;2;1;-;-;5
"293290 Valença";-;-;-;1;-;2;1;-;-;-;-;-;4
"293330 Vitória da Conquista";-;1;2;3;3;-;2;1;1;1;4;-;18
"293345 Wanderley";1;-;-;-;-;-;-;-;-;-;-;-;1
"293350 Wenceslau Guimarães";-;-;-;-;-;-;-;1;-;-;-;-;1
"293360 Xique-Xique";-;1;-;-;-;-;-;-;-;-;-;-;1
"290000 Município ignorado - BA";-;-;-;-;-;-;1;-;-;-;-;-;1
"310010 Abadia dos Dourados";-;-;-;-;-;-;-;1;-;-;2;-;3
"310020 Abaeté";-;-;-;-;-;-;-;-;1;-;-;-;1
"310030 Abre Campo";-;-;-;1;-;-;-;-;-;-;-;-;1
"310060 Água Boa";-;-;-;-;-;1;-;-;-;-;-;-;1
"310090 Águas Formosas";-;-;1;-;-;-;-;-;-;-;-;-;1
"310100 Águas Vermelhas";-;-;-;-;-;-;-;-;1;-;-;1;2
"310120 Aiuruoca";-;-;-;-;-;-;1;-;-;-;-;-;1
"310140 Albertina";1;-;-;-;-;-;-;-;-;-;-;-;1
"310150 Além Paraíba";-;-;-;-;-;-;-;-;1;-;-;-;1
"310160 Alfenas";-;-;-;1;-;1;2;2;-;1;-;-;7
"310200 Alterosa";-;-;-;1;-;-;-;1;-;1;-;-;3
"310205 Alto Caparaó";-;-;-;-;-;-;-;1;-;-;-;-;1
"315350 Alto Jequitibá";-;-;1;-;-;-;-;-;-;-;-;-;1
"310220 Alvarenga";1;-;-;-;-;-;-;-;-;-;-;-;1
"310230 Alvinópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"310240 Alvorada de Minas";-;-;-;-;-;-;-;-;-;-;1;-;1
"310250 Amparo do Serra";1;-;-;-;-;-;-;-;1;-;-;-;2
"310260 Andradas";2;1;-;1;-;-;1;1;-;-;1;-;7
"310280 Andrelândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"310300 Antônio Dias";-;-;-;-;1;-;-;-;-;-;-;-;1
"310340 Araçuaí";-;-;-;-;-;1;-;-;-;-;-;-;1
"310350 Araguari";-;-;-;2;-;-;1;-;1;-;-;-;4
"310370 Araponga";-;-;-;-;-;-;1;-;-;-;-;-;1
"310375 Araporã";-;-;-;-;-;-;-;-;-;1;-;-;1
"310390 Araújos";-;-;-;1;-;-;-;-;-;-;-;-;1
"310400 Araxá";-;1;-;-;1;2;-;1;-;-;-;4;9
"310410 Arceburgo";-;-;-;-;1;-;-;-;1;-;-;-;2
"310420 Arcos";1;1;-;-;-;1;-;-;-;2;-;1;6
"310430 Areado";-;-;1;1;-;-;1;-;-;-;2;-;5
"310440 Argirita";-;-;-;-;-;-;1;-;-;-;-;-;1
"310450 Arinos";-;-;1;-;-;-;-;-;-;-;-;-;1
"310490 Baependi";1;1;-;-;-;-;-;-;-;1;-;-;3
"310510 Bambuí";-;-;-;1;-;-;-;1;1;-;-;-;3
"310540 Barão de Cocais";-;-;-;-;-;-;-;-;-;-;-;1;1
"310560 Barbacena";1;3;3;4;-;1;1;2;1;-;1;-;17
"310590 Barroso";-;-;-;-;-;-;-;-;-;1;-;1;2
"310600 Bela Vista de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"310610 Belmiro Braga";-;-;-;-;-;1;-;-;-;-;-;-;1
"310620 Belo Horizonte";17;12;3;10;13;14;16;14;14;14;11;12;150
"310630 Belo Oriente";-;-;-;-;-;-;-;1;-;-;-;-;1
"310650 Berilo";1;-;-;-;-;-;-;-;-;-;-;-;1
"310665 Berizal";-;1;-;-;-;-;-;-;-;-;-;-;1
"310670 Betim";1;3;1;1;3;-;1;3;1;1;2;1;18
"310680 Bias Fortes";-;-;-;-;-;-;-;-;1;-;-;-;1
"310710 Boa Esperança";1;-;-;-;-;-;-;-;-;2;1;-;4
"310720 Bocaina de Minas";-;-;-;-;-;-;3;-;-;-;-;-;3
"310730 Bocaiúva";-;-;1;-;-;-;-;-;-;-;-;-;1
"310740 Bom Despacho";-;-;-;1;-;-;-;-;-;-;1;-;2
"310750 Bom Jardim de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"310780 Bom Jesus do Galho";-;-;-;-;-;-;-;-;-;-;-;1;1
"310790 Bom Repouso";-;-;-;-;-;-;-;-;-;-;-;2;2
"310800 Bom Sucesso";-;-;-;-;-;1;-;-;-;-;-;-;1
"310820 Bonfinópolis de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"310870 Brás Pires";-;-;-;1;-;-;-;-;-;-;-;1;2
"310860 Brasília de Minas";-;-;1;-;-;-;-;-;1;1;-;1;4
"310880 Braúnas";-;-;1;-;-;-;-;-;-;-;-;-;1
"310890 Brazópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"310900 Brumadinho";1;1;-;-;-;-;-;-;-;-;-;2;4
"310910 Bueno Brandão";-;-;-;-;-;-;1;-;-;-;-;1;2
"310920 Buenópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
