"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"260550 Ferreiros";-;-;-;1;-;-;-;-;-;-;-;-;1
"260570 Floresta";1;-;-;-;-;-;-;-;-;-;-;-;1
"260580 Frei Miguelinho";-;-;-;-;-;-;-;1;-;-;-;-;1
"260600 Garanhuns";1;-;-;-;2;2;1;-;-;1;-;-;7
"260620 Goiana";-;-;-;-;1;1;-;-;1;-;-;-;3
"260650 Iati";-;-;-;-;1;-;-;-;-;-;-;-;1
"260660 Ibimirim";1;-;-;-;-;-;-;-;-;-;-;-;1
"260760 Ilha de Itamaracá";-;1;-;-;-;-;-;-;-;-;-;-;1
"260720 Ipojuca";-;-;-;-;-;1;-;-;-;-;-;-;1
"260730 Ipubi";-;-;2;-;-;-;-;-;-;-;1;-;3
"260740 Itacuruba";-;-;-;-;-;-;-;-;-;1;-;-;1
"260750 Itaíba";-;-;-;-;-;-;-;1;-;-;-;-;1
"260765 Itambé";-;-;-;-;-;-;-;-;-;-;1;-;1
"260770 Itapetim";-;-;1;1;-;-;-;-;-;-;-;-;2
"260790 Jaboatão dos Guararapes";1;-;1;1;2;3;1;1;2;2;2;1;17
"260805 Jatobá";-;-;-;-;-;-;-;1;-;-;-;-;1
"260810 João Alfredo";-;-;-;-;-;-;-;-;1;-;1;-;2
"260840 Jurema";1;-;-;-;-;-;-;-;-;-;-;-;1
"260850 Lagoa de Itaenga";-;1;-;-;-;-;-;-;-;-;-;-;1
"260860 Lagoa do Ouro";-;-;-;-;-;1;1;-;-;-;-;-;2
"260875 Lagoa Grande";-;1;-;-;-;-;-;-;-;-;-;-;1
"260880 Lajedo";-;1;-;-;-;-;-;2;1;-;-;-;4
"260890 Limoeiro";-;1;-;-;-;-;-;-;-;1;1;1;4
"260915 Manari";-;-;-;-;-;-;-;-;-;-;1;-;1
"260920 Maraial";-;-;-;1;-;-;-;-;-;-;-;-;1
"261430 Moreilândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"260940 Moreno";-;-;-;-;1;-;-;-;-;-;-;-;1
"260960 Olinda";-;5;1;-;-;-;1;-;-;1;1;-;9
"260970 Orobó";-;-;-;1;-;-;-;-;-;-;1;-;2
"260980 Orocó";-;-;-;-;-;-;-;1;-;-;-;-;1
"260990 Ouricuri";-;-;-;1;-;1;-;-;-;-;-;1;3
"261000 Palmares";-;-;-;-;-;-;-;-;-;1;-;-;1
"261020 Panelas";-;-;-;-;-;1;-;-;-;-;-;-;1
"261030 Paranatama";-;-;1;1;-;-;-;-;-;-;-;-;2
"261040 Parnamirim";1;-;-;-;-;-;-;-;-;-;-;-;1
"261060 Paudalho";-;-;-;-;-;-;-;-;-;1;-;-;1
"261070 Paulista";-;1;1;-;-;-;1;1;-;-;-;1;5
"261080 Pedra";-;-;-;-;1;-;-;-;-;-;-;1;2
"261090 Pesqueira";-;-;-;-;-;-;1;-;-;-;-;-;1
"261100 Petrolândia";-;1;-;-;-;-;1;-;-;-;-;-;2
"261110 Petrolina";1;2;1;-;2;3;1;2;-;-;-;-;12
"261130 Pombos";-;-;1;-;1;-;-;-;-;1;-;-;3
"261150 Quipapá";-;-;-;-;-;-;-;-;1;-;-;-;1
"261160 Recife";1;2;7;-;1;5;1;3;3;2;4;3;32
"261190 Rio Formoso";-;-;-;-;1;-;-;-;-;-;-;-;1
"261220 Salgueiro";-;1;-;1;-;-;-;2;-;2;3;-;9
"261230 Saloá";-;-;-;-;-;1;-;-;-;-;1;1;3
"261240 Sanharó";1;-;-;1;-;-;-;-;-;-;-;-;2
"261245 Santa Cruz";-;1;-;-;-;-;-;-;-;-;-;-;1
"261250 Santa Cruz do Capibaribe";-;1;-;-;-;1;-;-;-;1;1;1;5
"261255 Santa Filomena";-;-;-;1;-;-;-;-;-;-;-;-;1
"261300 São Bento do Una";-;-;-;-;-;1;-;-;-;1;1;1;4
"261310 São Caitano";1;-;-;-;-;-;2;1;1;-;-;-;5
"261350 São José do Belmonte";1;-;-;-;-;-;1;1;-;-;-;-;3
"261360 São José do Egito";1;-;-;-;-;1;-;-;1;-;-;-;3
"261370 São Lourenço da Mata";-;-;-;1;1;-;-;-;-;2;-;-;4
"261390 Serra Talhada";-;-;-;1;2;1;1;-;-;-;1;-;6
"261400 Serrita";-;-;-;-;-;-;-;-;-;-;2;-;2
"261410 Sertânia";-;1;-;-;-;-;-;-;-;-;-;-;1
"261420 Sirinhaém";-;-;-;1;-;-;-;-;-;-;-;-;1
"261450 Surubim";-;-;1;-;-;-;1;-;-;1;-;-;3
"261460 Tabira";-;-;-;-;-;-;-;-;1;1;-;-;2
"261500 Taquaritinga do Norte";-;-;-;-;-;-;-;-;-;-;-;2;2
"261510 Terezinha";1;-;-;-;-;-;-;-;-;-;-;-;1
"261530 Timbaúba";-;1;-;1;1;-;-;-;-;-;-;1;4
"261540 Toritama";-;-;-;-;-;-;-;1;-;-;-;-;1
"261560 Trindade";-;-;-;-;-;-;1;-;-;-;-;-;1
"261570 Triunfo";2;1;-;-;-;-;-;-;-;-;-;-;3
"261580 Tupanatinga";-;-;-;-;1;-;-;-;-;-;-;-;1
"261630 Vicência";1;-;1;-;-;-;-;-;-;-;1;-;3
"261640 Vitória de Santo Antão";-;1;2;-;-;-;1;-;-;1;-;-;5
"270020 Anadia";1;-;1;-;-;-;-;-;-;-;-;-;2
"270030 Arapiraca";-;-;2;-;3;2;2;-;2;1;2;-;14
"270040 Atalaia";-;-;-;-;-;-;-;-;-;1;-;-;1
"270080 Belém";-;-;-;-;1;-;-;-;-;-;-;-;1
"270090 Belo Monte";-;-;-;-;-;1;-;-;-;-;-;-;1
"270100 Boca da Mata";1;-;-;-;-;-;-;-;-;-;-;-;1
"270110 Branquinha";-;-;-;-;-;-;-;1;-;-;-;-;1
"270120 Cacimbinhas";-;-;-;-;-;-;-;-;-;-;1;-;1
"270150 Campo Grande";-;-;-;-;-;-;-;1;-;-;1;-;2
"270160 Canapi";1;-;-;-;-;-;-;-;-;1;-;-;2
"270200 Coité do Nóia";-;1;-;1;-;-;-;1;-;-;-;-;3
"270210 Colônia Leopoldina";-;-;-;-;1;-;-;-;-;-;-;1;2
"270230 Coruripe";1;-;-;-;-;-;-;-;-;-;-;-;1
"270240 Delmiro Gouveia";-;-;-;1;-;-;-;-;-;-;-;-;1
"270250 Dois Riachos";-;-;-;-;-;-;-;-;-;1;-;1;2
"270255 Estrela de Alagoas";1;-;-;1;-;-;-;-;-;-;-;-;2
"270260 Feira Grande";-;-;-;-;-;-;-;-;1;1;-;-;2
"270300 Ibateguara";-;-;-;-;-;-;-;-;-;-;1;-;1
"270310 Igaci";1;-;-;-;-;-;-;-;-;-;-;-;1
"270375 Jequiá da Praia";-;-;-;-;-;-;-;-;-;1;-;-;1
"270380 Joaquim Gomes";-;-;-;1;-;-;-;-;-;-;-;-;1
"270400 Junqueiro";-;1;-;-;-;1;-;-;-;1;-;-;3
"270410 Lagoa da Canoa";-;1;-;-;-;-;-;-;-;-;-;-;1
"270430 Maceió";2;4;2;4;2;5;1;3;2;4;3;5;37
"270440 Major Isidoro";1;-;1;1;1;2;-;-;-;-;-;-;6
"270460 Maravilha";-;-;-;-;-;-;1;-;-;-;-;-;1
"270470 Marechal Deodoro";1;-;-;-;-;-;-;-;-;-;-;-;1
"270480 Maribondo";-;-;1;-;-;1;-;-;-;-;-;-;2
"270500 Mata Grande";2;-;1;-;-;-;-;-;-;-;-;-;3
"270540 Monteirópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"270560 Novo Lino";-;-;-;-;-;-;-;-;1;-;-;-;1
"270570 Olho d'Água das Flores";2;-;-;-;1;-;-;-;-;-;-;-;3
"270580 Olho d'Água do Casado";-;-;-;-;-;-;-;-;-;-;1;-;1
"270610 Ouro Branco";-;-;1;-;-;-;-;-;-;-;1;-;2
"270630 Palmeira dos Índios";-;1;-;-;1;-;1;1;-;1;-;-;5
"270670 Penedo";-;-;-;-;1;-;-;-;-;1;-;-;2
"270690 Pilar";1;-;1;-;-;1;1;-;-;-;-;-;4
"270710 Piranhas";-;-;-;-;-;1;-;-;-;-;-;-;1
"270720 Poço das Trincheiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"270750 Porto Real do Colégio";-;-;3;-;-;-;-;-;-;-;-;-;3
"270760 Quebrangulo";-;-;-;-;-;-;1;-;-;-;-;-;1
"270770 Rio Largo";-;1;-;-;1;-;-;-;-;-;-;1;3
"270800 Santana do Ipanema";1;-;-;-;-;-;-;-;-;-;-;1;2
"270810 Santana do Mundaú";-;-;-;-;-;-;-;1;-;-;-;-;1
"270840 São José da Tapera";2;-;-;-;1;-;-;-;-;-;-;-;3
"270850 São Luís do Quitunde";-;-;-;-;-;-;-;1;-;-;1;-;2
"270880 São Sebastião";-;-;-;-;-;1;-;-;-;-;-;-;1
"270910 Taquarana";-;-;1;-;-;-;-;-;-;-;-;-;1
"270915 Teotônio Vilela";-;-;-;-;-;1;-;-;-;-;2;1;4
"270930 União dos Palmares";-;-;1;-;-;-;1;1;-;1;-;-;4
"280020 Aquidabã";-;-;-;-;-;-;2;-;-;1;2;-;5
"280030 Aracaju";3;2;1;2;2;1;2;1;5;5;9;8;41
"280050 Areia Branca";-;-;-;-;-;-;-;-;-;-;-;1;1
"280060 Barra dos Coqueiros";-;-;1;-;-;-;-;-;-;-;1;-;2
"280067 Boquim";1;-;-;-;1;-;-;-;-;-;-;-;2
"280100 Campo do Brito";-;-;-;-;-;1;-;-;-;-;-;-;1
"280130 Capela";1;-;1;-;-;-;-;-;-;-;-;-;2
"280140 Carira";-;-;-;-;-;1;-;-;-;2;-;2;5
"280210 Estância";-;1;1;-;-;-;1;-;-;-;-;1;4
"280240 Gararu";-;1;-;-;-;-;-;-;-;-;-;-;1
"280270 Ilha das Flores";-;-;-;-;-;1;-;1;-;-;-;-;2
"280290 Itabaiana";-;-;-;-;1;2;1;-;-;-;-;-;4
"280300 Itabaianinha";-;-;-;-;-;1;1;-;-;-;-;-;2
"280320 Itaporanga d'Ajuda";-;-;-;-;-;-;-;-;-;2;1;-;3
"280350 Lagarto";-;1;-;-;1;2;1;-;-;2;-;2;9
"280360 Laranjeiras";1;-;-;-;-;-;-;-;1;-;-;1;3
"280370 Macambira";-;1;-;-;-;-;-;-;-;-;-;-;1
"280380 Malhada dos Bois";-;-;-;-;-;1;-;-;-;-;-;-;1
"280390 Malhador";-;-;-;-;-;-;-;-;-;1;-;-;1
"280410 Moita Bonita";-;-;-;-;-;-;1;-;-;-;-;-;1
"280420 Monte Alegre de Sergipe";-;-;1;-;-;-;-;-;-;-;-;-;1
"280440 Neópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"280450 Nossa Senhora da Glória";-;1;1;-;-;-;-;-;1;-;-;1;4
"280460 Nossa Senhora das Dores";-;1;-;-;-;-;-;-;-;-;-;-;1
"280480 Nossa Senhora do Socorro";1;-;-;-;-;-;-;-;2;-;-;1;4
"280550 Poço Verde";-;-;-;-;-;2;-;-;-;-;-;1;3
"280570 Propriá";-;-;1;-;-;-;-;-;-;-;-;-;1
"280580 Riachão do Dantas";-;-;-;-;-;-;-;-;1;-;-;-;1
"280590 Riachuelo";-;-;-;-;-;1;-;-;-;-;-;-;1
"280630 Santa Luzia do Itanhy";1;-;-;-;-;-;-;-;-;-;-;-;1
"280660 Santo Amaro das Brotas";-;-;-;-;-;-;-;-;-;-;1;-;1
"280670 São Cristóvão";-;-;-;-;-;1;-;1;-;-;-;2;4
"280680 São Domingos";-;-;-;-;-;1;-;-;-;-;-;-;1
"280710 Simão Dias";-;1;2;-;-;-;-;1;-;1;-;-;5
"280740 Tobias Barreto";1;1;-;-;-;-;-;-;-;1;-;-;3
"280750 Tomar do Geru";-;-;-;-;-;-;-;-;-;1;-;-;1
"280000 Município ignorado - SE";-;-;-;-;-;1;-;-;-;-;-;-;1
"290010 Abaíra";-;1;-;-;1;-;-;-;-;-;-;-;2
"290020 Abaré";-;-;-;-;-;-;-;1;-;-;-;-;1
"290070 Alagoinhas";-;-;-;-;-;-;1;-;-;-;-;-;1
"290080 Alcobaça";-;-;-;-;-;-;-;-;1;1;-;-;2
"290090 Almadina";-;-;-;-;1;-;-;-;-;-;-;-;1
"290100 Amargosa";1;1;-;-;-;-;-;-;-;-;-;-;2
"290120 Anagé";-;-;-;-;-;-;-;-;1;-;-;-;1
"290180 Antônio Gonçalves";-;1;-;-;-;-;-;-;1;-;-;-;2
"290190 Aporá";-;1;-;-;-;-;-;-;-;-;-;-;1
"290200 Aracatu";-;-;-;1;1;-;-;-;-;-;-;-;2
"290220 Aramari";-;-;-;-;-;-;-;-;-;-;1;-;1
"290225 Arataca";-;-;-;-;1;-;-;-;-;-;-;-;1
"290270 Barra";-;-;-;-;-;-;1;-;-;2;1;-;4
"290280 Barra da Estiva";-;-;-;-;-;-;-;-;-;-;1;-;1
"290290 Barra do Choça";-;-;-;1;-;-;-;-;1;-;1;-;3
"290300 Barra do Mendes";-;-;1;-;-;-;-;-;-;-;1;1;3
"290310 Barra do Rocha";-;-;-;-;-;-;-;-;-;-;-;1;1
"290320 Barreiras";-;1;-;1;-;-;-;-;1;-;-;-;3
"290323 Barro Alto";1;1;-;-;-;-;-;1;-;-;-;-;3
"290330 Barro Preto";1;-;-;1;-;-;-;-;-;-;-;-;2
"290380 Boa Vista do Tupim";-;-;-;-;1;-;-;-;-;-;-;-;1
"290390 Bom Jesus da Lapa";1;-;-;-;-;-;-;-;-;-;-;-;1
"290400 Boninal";1;-;-;-;-;-;-;-;-;-;-;-;1
"290410 Boquira";-;-;-;-;-;-;-;-;1;-;-;-;1
"290460 Brumado";2;-;-;-;1;-;3;-;-;1;-;1;8
"290470 Buerarema";-;-;-;-;-;-;-;-;-;-;-;1;1
"290475 Buritirama";-;-;-;-;-;-;-;-;1;-;-;-;1
"290500 Caculé";-;2;-;-;-;-;-;-;1;-;-;-;3
"290515 Caetanos";-;-;-;-;-;1;-;-;-;-;-;-;1
"290520 Caetité";-;1;-;-;-;2;-;-;-;-;-;1;4
"290530 Cafarnaum";-;-;-;-;1;-;-;-;-;-;-;-;1
"290560 Camacan";-;-;-;-;-;-;-;1;-;-;-;-;1
"290570 Camaçari";1;-;1;1;1;1;-;-;-;1;1;-;7
"290600 Campo Formoso";-;1;-;-;1;1;-;-;-;1;-;-;4
"290610 Canápolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"290620 Canarana";1;-;-;-;1;-;-;-;-;-;-;-;2
"290660 Candiba";-;-;-;-;1;-;-;-;-;1;-;-;2
"290670 Cândido Sales";-;-;-;-;1;-;-;-;-;1;-;-;2
"290680 Cansanção";-;-;-;-;1;-;-;-;1;-;-;-;2
"290682 Canudos";-;-;-;-;-;-;1;-;-;-;-;-;1
"290687 Capim Grosso";-;-;1;-;-;-;-;-;-;-;-;-;1
"290720 Casa Nova";1;-;-;-;-;-;1;-;1;-;-;-;3
"290750 Catu";-;-;-;-;-;-;1;1;-;-;-;-;2
"290760 Central";-;-;-;1;-;1;-;-;-;-;-;-;2
"290780 Cícero Dantas";1;-;-;-;-;1;-;-;1;1;-;-;4
"290790 Cipó";-;-;-;-;-;-;-;-;1;-;-;-;1
"290820 Conceição da Feira";-;-;1;-;-;-;-;-;-;1;-;-;2
"290830 Conceição do Almeida";-;-;-;-;-;-;-;-;-;1;-;-;1
"290850 Conceição do Jacuípe";-;-;-;-;-;-;-;-;1;-;-;-;1
"290860 Conde";-;-;1;-;-;-;-;-;-;-;-;1;2
"290870 Condeúba";-;-;-;-;-;1;-;-;-;-;-;-;1
"290880 Contendas do Sincorá";-;-;1;-;-;-;-;-;-;-;-;-;1
"290890 Coração de Maria";-;-;-;-;-;-;1;-;-;-;-;-;1
"290910 Coribe";-;-;-;-;-;-;-;1;-;-;-;-;1
"290920 Coronel João Sá";-;-;-;-;-;-;-;1;-;-;-;-;1
"290930 Correntina";1;-;-;-;-;-;-;-;-;-;-;-;1
"290990 Curaçá";-;1;1;-;-;1;-;-;-;-;-;-;3
"291010 Dom Basílio";1;-;-;-;-;-;-;-;-;-;-;-;1
"291020 Dom Macedo Costa";-;-;-;1;-;-;-;1;-;-;-;-;2
"291030 Elísio Medrado";-;-;-;-;-;1;-;-;-;-;-;-;1
"291050 Entre Rios";-;-;-;-;-;1;-;-;-;-;-;-;1
"290050 Érico Cardoso";-;-;-;-;-;-;-;1;-;-;-;-;1
"291070 Euclides da Cunha";1;-;-;-;-;-;-;-;-;-;-;-;1
"291072 Eunápolis";-;-;-;-;-;-;-;1;-;-;-;1;2
"291080 Feira de Santana";2;-;1;-;-;-;-;1;-;1;-;-;5
"291090 Firmino Alves";-;-;-;-;1;-;-;-;-;-;-;-;1
"291120 Gandu";-;1;-;-;-;-;-;-;-;-;-;-;1
"291160 Governador Mangabeira";-;-;1;-;-;1;-;-;-;-;-;-;2
"291165 Guajeru";-;-;-;-;-;-;-;-;-;-;1;-;1
"291170 Guanambi";-;1;-;-;1;1;3;1;-;-;2;-;9
"291180 Guaratinga";-;-;-;-;-;-;-;-;-;1;-;-;1
"291200 Ibiassucê";-;-;1;-;-;-;1;-;-;-;-;-;2
"291220 Ibicoara";-;-;-;1;1;-;-;-;-;-;-;-;2
"291230 Ibicuí";-;-;-;-;-;-;-;-;-;-;-;1;1
"291240 Ibipeba";-;-;-;-;2;-;-;-;-;-;-;-;2
"291300 Ibitiara";-;-;-;1;-;-;1;-;-;1;-;-;3
"291310 Ibititá";1;-;-;1;-;-;-;-;1;1;-;-;4
"291350 Iguaí";-;-;-;-;-;-;-;-;-;-;-;1;1
"291360 Ilhéus";-;-;-;3;-;1;-;3;-;-;-;-;7
"291370 Inhambupe";-;-;-;-;-;-;-;1;1;-;-;1;3
"291390 Ipiaú";-;-;-;1;-;-;-;-;-;-;-;-;1
"291400 Ipirá";-;-;-;-;-;-;-;-;1;-;-;-;1
"291410 Ipupiara";-;-;-;-;-;-;-;-;1;-;-;-;1
"291430 Iramaia";-;-;-;-;-;1;-;-;-;-;-;-;1
"291440 Iraquara";-;-;-;1;-;-;-;-;-;-;-;-;1
"291450 Irará";-;-;1;-;-;-;-;-;-;-;-;-;1
"291460 Irecê";1;-;-;2;2;-;-;2;-;-;-;-;7
"291465 Itabela";-;-;-;-;-;-;-;-;-;-;-;1;1
"291470 Itaberaba";-;-;-;-;-;-;-;1;1;-;1;-;3
"291480 Itabuna";-;1;-;1;3;-;-;1;1;-;1;-;8
"291510 Itagi";-;-;-;-;-;-;-;-;1;-;-;-;1
"291535 Itaguaçu da Bahia";-;1;-;-;-;-;-;-;-;-;-;-;1
"291550 Itajuípe";-;-;-;-;-;-;-;-;-;-;1;-;1
"291560 Itamaraju";-;-;-;-;1;1;-;-;-;-;2;-;4
"291580 Itambé";-;-;-;-;-;-;-;-;-;1;-;-;1
"291600 Itanhém";1;-;-;-;-;-;-;-;-;-;-;-;1
"291620 Itapé";-;-;-;-;-;-;-;-;2;-;-;-;2
"291640 Itapetinga";1;-;-;-;1;-;-;1;-;-;-;-;3
"291650 Itapicuru";-;-;-;-;-;1;-;-;-;-;-;-;1
"291700 Itiúba";-;-;-;-;-;-;1;-;-;-;-;1;2
"291710 Itororó";-;-;-;1;-;-;-;-;-;-;-;-;1
"291720 Ituaçu";1;-;-;-;-;-;-;1;-;-;-;-;2
"291740 Jacaraci";-;-;-;-;-;-;-;1;-;-;-;1;2
"291760 Jaguaquara";-;-;-;1;-;-;-;1;-;1;1;-;4
"291770 Jaguarari";-;-;1;-;-;-;-;-;-;-;-;-;1
"291780 Jaguaripe";-;-;-;-;-;-;-;-;1;-;-;1;2
"291800 Jequié";-;-;-;-;1;-;1;-;-;1;-;-;3
"291810 Jeremoabo";-;-;1;-;-;-;-;-;-;-;-;-;1
"291830 Jitaúna";-;-;-;-;-;-;-;-;-;1;-;-;1
"291835 João Dourado";-;-;1;-;-;-;-;-;-;-;-;-;1
"291840 Juazeiro";1;1;1;3;-;-;-;-;1;-;-;-;7
"291845 Jucuruçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"291850 Jussara";-;1;-;-;-;-;1;-;-;-;-;-;2
"291855 Jussari";-;-;-;1;-;-;-;-;-;-;-;-;1
"291870 Lafaiete Coutinho";-;-;-;-;-;-;-;-;-;1;-;-;1
"291900 Lajedinho";-;-;-;-;-;-;1;-;-;1;-;-;2
"291910 Lamarão";-;-;-;-;-;-;-;-;-;-;-;1;1
"291915 Lapão";-;-;1;-;-;-;-;-;1;-;1;-;3
"291920 Lauro de Freitas";-;-;-;-;1;-;1;-;-;-;-;2;4
"291930 Lençóis";-;-;-;-;1;-;-;1;-;-;1;-;3
"291940 Licínio de Almeida";-;-;-;-;-;-;-;-;-;-;1;-;1
"291950 Livramento de Nossa Senhora";1;-;-;1;-;-;-;-;-;1;1;-;4
"291980 Macaúbas";-;-;-;-;1;-;-;-;-;-;-;-;1
"291990 Macururé";-;-;-;1;-;-;-;-;-;-;-;-;1
"291992 Madre de Deus";-;-;-;-;-;-;1;-;-;-;-;-;1
"292010 Mairi";1;-;-;-;-;-;-;-;-;-;-;-;1
"292030 Malhada de Pedras";-;-;-;-;-;1;-;-;-;-;-;-;1
"292050 Maracás";-;-;-;1;-;-;1;-;-;-;-;-;2
"292090 Mascote";1;-;-;-;-;-;-;-;-;-;-;-;1
"292100 Mata de São João";-;-;-;-;-;-;1;-;-;-;-;-;1
"292110 Medeiros Neto";-;-;-;-;-;-;-;-;-;-;1;-;1
"292120 Miguel Calmon";1;1;-;-;-;1;-;-;-;-;-;-;3
"292170 Morro do Chapéu";-;-;-;-;-;-;-;-;1;-;-;-;1
"292180 Mortugaba";-;-;-;-;-;-;-;-;1;-;-;2;3
"292190 Mucugê";-;-;-;-;-;-;-;-;1;-;-;-;1
"292205 Mulungu do Morro";-;-;-;-;-;-;-;-;1;-;-;-;1
"292220 Muniz Ferreira";-;-;-;1;-;-;-;-;-;-;-;-;1
"292225 Muquém de São Francisco";-;1;-;-;-;-;-;-;-;-;-;-;1
"292230 Muritiba";-;-;-;-;-;1;-;-;-;-;-;-;1
"292250 Nazaré";-;-;2;-;-;-;-;-;-;-;-;-;2
"292265 Nordestina";-;-;-;-;-;-;-;-;-;-;-;1;1
"292275 Nova Ibiá";-;-;-;-;-;-;-;1;-;-;-;-;1
"292285 Nova Redenção";-;1;-;-;-;-;-;-;-;-;-;-;1
"292310 Olindina";-;-;-;-;-;-;-;-;-;-;-;1;1
"292320 Oliveira dos Brejinhos";-;-;-;-;1;-;-;-;-;-;-;-;1
"292340 Palmas de Monte Alto";-;-;-;-;-;-;-;-;-;-;-;1;1
"292380 Paripiranga";-;-;-;-;-;-;-;-;-;-;1;-;1
"292400 Paulo Afonso";2;-;-;-;-;1;-;-;1;1;2;-;7
"292420 Pedro Alexandre";-;-;-;1;-;-;-;-;-;-;1;-;2
"292440 Pilão Arcado";-;-;-;-;-;-;-;-;1;-;-;-;1
"292450 Pindaí";1;-;-;-;-;-;1;-;-;-;-;-;2
"292460 Pindobaçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"292500 Planalto";-;-;-;-;-;-;-;-;-;1;-;-;1
"292520 Pojuca";-;-;-;-;-;1;-;-;-;-;-;-;1
"292530 Porto Seguro";3;-;1;1;-;-;1;-;-;1;-;1;8
"292570 Presidente Jânio Quadros";-;-;-;-;-;-;1;-;-;1;-;-;2
"292575 Presidente Tancredo Neves";-;-;-;-;-;-;-;-;-;-;1;-;1
"292580 Queimadas";-;-;-;2;-;-;-;-;-;-;-;-;2
"292593 Quixabeira";-;-;-;-;-;-;-;-;-;1;-;-;1
"292600 Remanso";1;-;-;-;-;-;-;-;-;-;-;-;1
"292620 Riachão das Neves";-;-;-;-;-;-;-;-;-;-;1;-;1
"292640 Riacho de Santana";-;1;-;-;-;-;-;-;-;-;-;-;1
"292660 Ribeira do Pombal";-;1;-;-;-;-;-;-;1;-;-;-;2
"292670 Rio de Contas";-;1;-;-;-;-;-;-;-;-;-;-;1
"292700 Rio Real";-;-;-;-;-;1;-;-;-;-;-;-;1
"292720 Ruy Barbosa";-;-;-;-;-;-;-;2;-;-;1;-;3
"292730 Salinas da Margarida";-;-;-;-;-;1;-;-;-;-;1;-;2
"292740 Salvador";2;4;4;12;8;11;3;2;9;3;4;3;65
"292760 Santa Brígida";1;-;-;-;-;-;-;-;-;-;-;-;1
"292790 Santa Inês";-;-;-;1;-;-;1;-;-;-;-;-;2
"292805 Santa Luzia";-;-;-;-;-;-;1;-;-;-;-;-;1
"292810 Santa Maria da Vitória";-;-;1;-;-;-;-;-;-;-;1;1;3
"292840 Santa Rita de Cássia";-;1;-;-;-;-;-;-;-;-;-;-;1
"292850 Santa Teresinha";-;-;1;-;-;-;-;-;-;-;-;-;1
"292820 Santana";-;-;-;1;-;-;1;-;-;-;-;1;3
"292860 Santo Amaro";-;1;1;-;1;-;-;-;-;-;-;-;3
"292870 Santo Antônio de Jesus";-;-;-;-;1;-;-;-;-;1;-;1;3
"292880 Santo Estêvão";-;-;-;-;-;-;-;-;-;1;-;-;1
"292890 São Desidério";-;-;-;-;-;1;-;-;-;-;-;-;1
"292895 São Domingos";-;-;-;-;-;-;-;-;-;-;1;-;1
"292910 São Felipe";-;-;1;-;-;-;-;-;-;-;-;-;1
"292900 São Félix";-;-;-;-;-;-;1;-;-;-;-;-;1
"292925 São Gabriel";-;-;-;-;1;1;-;1;-;-;-;-;3
"292930 São Gonçalo dos Campos";-;-;-;-;-;-;1;-;-;-;-;-;1
"292937 São José do Jacuípe";-;-;1;-;-;-;-;-;-;-;-;-;1
"292950 São Sebastião do Passé";1;-;-;1;1;1;1;-;-;-;-;-;5
"292960 Sapeaçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"292970 Sátiro Dias";1;-;-;-;1;-;-;-;1;-;-;-;3
"292980 Saúde";1;-;-;-;-;1;-;-;-;-;-;-;2
"292990 Seabra";1;1;-;1;-;1;-;-;-;-;1;1;6
"293010 Senhor do Bonfim";-;-;1;-;1;-;-;-;-;-;-;1;3
"293030 Serra Dourada";-;-;-;-;-;1;-;-;-;-;-;2;3
"293040 Serra Preta";-;-;-;-;-;-;-;-;-;-;-;1;1
"293050 Serrinha";-;-;-;1;-;1;-;-;-;-;-;-;2
"293077 Sobradinho";-;-;1;-;-;-;-;-;-;-;-;-;1
"293090 Tabocas do Brejo Velho";-;-;-;-;-;1;-;-;-;-;-;-;1
"293100 Tanhaçu";-;-;-;-;-;-;-;-;-;-;1;-;1
"293110 Tanquinho";-;-;-;-;-;1;-;-;-;-;-;-;1
"293135 Teixeira de Freitas";-;-;2;-;-;-;-;1;1;-;-;-;4
"293190 Tucano";-;1;-;1;-;-;-;-;-;-;-;1;3
"293200 Uauá";1;-;-;-;-;-;-;-;-;-;-;-;1
"293210 Ubaíra";-;-;-;-;-;-;-;-;-;-;-;1;1
"293220 Ubaitaba";-;-;-;-;-;-;-;-;-;1;-;1;2
"293230 Ubatã";-;-;-;1;-;-;-;-;-;-;-;-;1
"293280 Utinga";-;-;-;-;-;-;-;-;1;-;-;-;1
"293290 Valença";-;-;1;-;-;-;-;-;1;-;-;-;2
"293300 Valente";-;-;-;-;1;-;1;-;-;-;-;-;2
"293305 Várzea da Roça";-;-;1;-;-;-;-;-;-;-;-;-;1
"293315 Várzea Nova";-;-;-;-;-;-;-;-;-;-;1;1;2
"293320 Vera Cruz";-;-;-;-;-;-;-;1;-;-;-;-;1
"293330 Vitória da Conquista";-;-;-;-;2;-;3;3;1;3;1;2;15
"293340 Wagner";-;-;-;-;-;-;-;-;-;-;-;1;1
"293360 Xique-Xique";-;-;-;1;-;-;-;-;1;1;-;-;3
