"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"313660 Nova União";-;1;2;-;-;-;-;1;-;1;-;5
"314530 Novo Cruzeiro";-;-;1;1;-;-;-;1;-;-;-;3
"314535 Novo Oriente de Minas";-;-;-;-;-;-;1;6;1;-;-;8
"314545 Olhos-d'Água";-;-;-;-;-;-;1;-;-;1;-;2
"314560 Oliveira";1;-;2;2;-;-;-;1;1;-;10;17
"314585 Oratórios";-;-;-;-;-;-;-;1;-;-;-;1
"314590 Ouro Branco";2;-;-;1;-;1;1;1;-;-;-;6
"314600 Ouro Fino";1;2;1;2;-;2;7;5;-;-;-;20
"314610 Ouro Preto";2;2;2;6;19;4;1;-;-;8;-;44
"314630 Padre Paraíso";1;4;1;2;1;-;-;-;-;1;-;10
"314640 Paineiras";-;-;-;-;-;-;-;-;-;-;2;2
"314670 Palma";-;-;-;-;1;-;-;-;1;-;-;2
"314675 Palmópolis";-;2;-;-;-;-;-;-;-;-;-;2
"314690 Papagaios";-;-;-;-;-;-;-;-;-;1;1;2
"314710 Pará de Minas";2;2;1;4;7;3;2;2;6;4;11;44
"314700 Paracatu";4;1;-;1;-;2;1;4;-;3;1;17
"314720 Paraguaçu";-;-;-;-;-;-;-;-;-;1;-;1
"314740 Paraopeba";-;-;-;-;-;-;2;1;2;12;4;21
"314770 Passa Tempo";1;-;-;-;-;-;-;1;-;-;-;2
"314790 Passos";26;26;36;44;55;60;55;24;15;19;14;374
"314795 Patis";-;-;1;1;1;-;-;-;-;-;-;3
"314800 Patos de Minas";13;-;1;-;-;3;8;9;8;9;8;59
"314810 Patrocínio";3;6;-;1;2;7;4;2;3;3;2;33
"314820 Patrocínio do Muriaé";7;-;-;-;-;-;-;1;-;-;-;8
"314860 Peçanha";-;-;5;-;-;-;-;-;-;-;-;5
"314870 Pedra Azul";-;-;4;-;-;-;1;-;2;-;-;7
"314890 Pedra do Indaiá";-;-;-;2;1;-;-;-;-;-;-;3
"314915 Pedras de Maria da Cruz";2;-;-;2;1;-;1;1;-;-;-;7
"314930 Pedro Leopoldo";6;10;4;5;-;3;1;5;8;6;18;66
"314950 Pequeri";-;-;-;1;-;-;-;-;2;-;-;3
"314960 Pequi";-;-;1;10;7;2;-;-;-;-;-;20
"314980 Perdizes";2;3;-;5;10;2;-;-;-;2;-;24
"314990 Perdões";-;2;-;-;-;-;-;-;-;-;-;2
"315000 Pescador";1;1;-;-;-;-;-;-;-;-;-;2
"315010 Piau";-;-;-;-;1;-;-;-;-;-;-;1
"315040 Piedade dos Gerais";-;-;-;2;-;-;-;-;1;-;-;3
"315053 Pingo-d'Água";-;-;-;-;1;-;-;-;-;-;-;1
"315060 Piracema";-;-;-;1;1;6;3;2;-;-;3;16
"315070 Pirajuba";-;-;-;1;-;1;-;2;-;1;-;5
"315080 Piranga";-;-;-;-;-;1;-;-;-;-;-;1
"315110 Pirapetinga";-;-;-;1;-;-;-;-;-;-;-;1
"315120 Pirapora";4;6;6;9;2;7;6;3;5;3;1;52
"315130 Piraúba";-;1;-;-;1;-;-;-;-;-;-;2
"315140 Pitangui";-;-;2;6;1;2;3;4;1;1;-;20
"315150 Piumhi";1;2;1;3;4;3;-;1;6;2;2;25
"315160 Planura";3;5;1;2;4;1;2;4;4;3;2;31
"315180 Poços de Caldas";22;5;11;4;2;6;6;4;-;4;-;64
"315200 Pompéu";1;-;4;-;9;2;5;9;2;5;3;40
"315210 Ponte Nova";1;2;1;-;-;1;1;-;2;3;-;11
"315217 Ponto dos Volantes";1;-;-;1;-;1;-;1;-;-;-;4
"315220 Porteirinha";-;3;-;5;1;2;-;-;1;-;1;13
"315240 Poté";-;-;-;1;1;-;-;-;-;-;-;2
"315250 Pouso Alegre";35;37;23;31;37;40;37;19;16;21;22;318
"315260 Pouso Alto";-;-;-;-;-;-;-;-;-;1;-;1
"315280 Prata";4;5;7;7;1;3;6;3;2;1;3;42
"315290 Pratápolis";1;-;-;-;-;1;-;4;-;1;1;8
"315300 Pratinha";-;2;-;-;-;1;-;-;-;-;-;3
"315320 Presidente Juscelino";-;-;-;-;-;-;-;1;-;-;-;1
"315340 Presidente Olegário";-;-;-;-;-;1;-;1;-;-;2;4
"315360 Prudente de Morais";-;-;-;-;-;-;-;-;-;2;-;2
"315380 Queluzito";-;1;-;-;-;-;-;-;-;-;-;1
"315390 Raposos";3;4;-;-;2;2;2;4;10;10;2;39
"315400 Raul Soares";-;2;-;-;-;-;-;-;-;-;-;2
"315410 Recreio";1;-;-;-;-;-;1;1;1;1;-;5
"315430 Resplendor";-;-;-;-;-;-;-;-;-;-;1;1
"315460 Ribeirão das Neves";42;53;57;36;35;46;60;73;57;63;59;581
"315480 Rio Acima";-;2;-;-;1;1;4;2;1;6;1;18
"315490 Rio Casca";-;-;-;-;-;-;-;-;-;4;-;4
"315520 Rio Espera";-;-;2;2;-;-;-;-;-;-;2;6
"315540 Rio Novo";1;-;-;-;1;-;-;-;1;2;-;5
"315550 Rio Paranaíba";-;-;-;-;-;-;-;-;-;1;-;1
"315560 Rio Pardo de Minas";-;1;-;-;4;-;-;1;-;-;-;6
"315570 Rio Piracicaba";-;-;-;-;-;4;2;-;-;-;-;6
"315580 Rio Pomba";1;-;1;-;-;-;1;-;-;1;1;5
"315590 Rio Preto";1;-;-;-;-;-;1;-;-;-;-;2
"315620 Rochedo de Minas";-;-;-;-;-;-;-;-;1;-;-;1
"315630 Rodeiro";-;2;-;1;-;-;2;1;-;1;-;7
"315640 Romaria";-;-;-;-;-;1;-;-;-;-;-;1
"315660 Rubim";1;-;-;-;-;-;-;-;-;-;-;1
"315670 Sabará";24;27;23;33;46;41;27;23;36;32;42;354
"315680 Sabinópolis";-;-;-;-;-;-;-;-;1;-;-;1
"315690 Sacramento";6;1;1;-;-;-;-;1;3;3;-;15
"315700 Salinas";1;-;2;1;4;2;3;-;-;-;-;13
"315710 Salto da Divisa";-;-;-;-;-;1;-;-;-;-;-;1
"315720 Santa Bárbara";-;-;-;1;6;6;1;-;2;3;-;19
"315733 Santa Cruz de Minas";-;-;-;1;-;-;3;1;-;1;-;6
"315760 Santa Fé de Minas";1;-;-;-;-;-;-;-;-;-;-;1
"315770 Santa Juliana";1;1;1;-;3;-;1;-;-;1;1;9
"315780 Santa Luzia";44;43;40;36;49;77;62;47;48;59;41;546
"315820 Santa Maria do Suaçuí";-;1;1;-;-;2;-;-;1;2;1;8
"315920 Santa Rita de Caldas";-;-;-;1;-;-;-;-;-;-;-;1
"315950 Santa Rita do Itueto";-;-;-;-;-;-;1;-;-;-;-;1
"315960 Santa Rita do Sapucaí";4;4;2;1;-;-;-;1;3;8;2;25
"315980 Santa Vitória";1;1;-;-;-;1;3;-;-;-;-;6
"315830 Santana da Vargem";-;-;1;-;-;1;-;-;-;-;-;2
"315840 Santana de Cataguases";-;-;-;1;1;-;-;-;-;-;-;2
"315860 Santana do Deserto";-;-;1;1;-;-;-;-;-;1;-;3
"315890 Santana do Manhuaçu";-;-;-;1;-;-;-;-;-;-;-;1
"315895 Santana do Paraíso";-;1;-;-;1;1;-;-;-;-;-;3
"315910 Santana dos Montes";-;1;-;-;-;-;-;-;-;-;-;1
"316010 Santo Antônio do Grama";-;-;-;1;-;-;-;-;-;-;-;1
"316030 Santo Antônio do Jacinto";1;-;1;-;1;-;-;-;-;-;-;3
"316040 Santo Antônio do Monte";-;-;-;-;-;-;1;1;-;1;9;12
"316070 Santos Dumont";-;1;4;3;6;1;-;1;4;1;3;24
"316090 São Brás do Suaçuí";-;2;2;1;-;-;-;-;-;-;-;5
"316095 São Domingos das Dores";2;-;-;-;-;-;-;-;-;-;-;2
"316100 São Domingos do Prata";-;1;1;-;-;-;-;-;-;4;-;6
"316105 São Félix de Minas";-;-;-;-;-;-;3;-;-;-;-;3
"316110 São Francisco";1;-;3;-;1;2;3;1;1;-;-;12
"316120 São Francisco de Paula";-;-;-;-;-;1;-;-;-;-;-;1
"316130 São Francisco de Sales";1;-;-;2;4;-;-;-;-;-;-;7
"316140 São Francisco do Glória";1;3;3;3;-;1;-;2;-;4;-;17
"316150 São Geraldo";2;2;2;-;-;1;-;-;-;-;-;7
"316160 São Geraldo da Piedade";-;-;-;-;-;-;-;-;-;1;-;1
"316165 São Geraldo do Baixio";-;1;-;-;1;4;2;-;-;-;-;8
"316170 São Gonçalo do Abaeté";-;-;-;2;-;2;-;-;-;-;1;5
"316190 São Gonçalo do Rio Abaixo";-;-;-;-;-;1;-;-;-;-;-;1
"312550 São Gonçalo do Rio Preto";-;-;-;-;-;3;-;-;-;-;-;3
"316200 São Gonçalo do Sapucaí";1;-;1;-;6;3;1;2;-;-;1;15
"316210 São Gotardo";3;-;-;-;1;1;4;1;3;4;2;19
"316220 São João Batista do Glória";-;-;-;-;-;-;-;1;-;1;-;2
"316225 São João da Lagoa";-;-;-;-;-;-;-;-;1;-;-;1
"316230 São João da Mata";-;-;-;-;-;1;-;-;-;-;1;2
"316240 São João da Ponte";1;-;-;2;2;3;-;1;-;-;-;9
"316245 São João das Missões";-;-;-;-;-;-;1;1;1;1;1;5
"316250 São João del Rei";7;7;18;16;8;8;6;6;13;4;3;96
"316265 São João do Pacuí";-;-;1;-;-;-;-;1;-;-;-;2
"316270 São João do Paraíso";-;4;2;1;-;-;-;-;-;1;2;10
"316280 São João Evangelista";-;-;-;1;-;-;-;1;1;-;-;3
"316290 São João Nepomuceno";-;1;-;1;-;-;2;-;-;5;1;10
"316292 São Joaquim de Bicas";7;5;17;8;15;10;9;6;15;23;19;134
"316294 São José da Barra";-;-;1;-;1;-;-;1;-;-;-;3
"316295 São José da Lapa";2;5;7;4;7;10;12;6;4;2;4;63
"316330 São José do Divino";-;-;-;-;-;-;1;-;-;-;-;1
"316360 São José do Mantimento";-;-;-;1;-;-;-;-;-;-;-;1
"316370 São Lourenço";1;-;-;-;-;-;-;-;2;-;7;10
"316410 São Pedro do Suaçuí";-;-;1;-;-;-;-;-;-;-;-;1
"316420 São Romão";-;-;-;-;-;-;-;-;-;-;1;1
"316430 São Roque de Minas";-;-;-;-;2;-;-;-;-;-;-;2
"316440 São Sebastião da Bela Vista";-;-;-;-;1;1;-;1;2;-;2;7
"316447 São Sebastião do Anta";-;-;4;-;-;-;-;-;-;-;-;4
"316470 São Sebastião do Paraíso";1;10;5;2;-;2;5;7;2;1;-;35
"316520 São Thomé das Letras";-;-;-;-;-;-;-;1;-;-;-;1
"316510 São Tomás de Aquino";-;-;-;-;-;-;-;-;1;-;-;1
"316550 Sardoá";-;-;-;-;-;1;-;-;-;-;1;2
"316553 Sarzedo";4;3;8;9;6;7;11;17;15;20;22;122
"316570 Senador Firmino";-;2;-;-;-;-;-;-;-;-;-;2
"316680 Serra do Salitre";1;2;-;-;-;-;1;1;-;-;-;5
"316670 Serra dos Aimorés";1;-;-;1;-;-;-;-;-;-;-;2
"316690 Serrania";1;-;-;2;-;-;-;1;-;-;1;5
"316695 Serranópolis de Minas";-;-;-;-;-;-;3;-;-;-;-;3
"316710 Serro";2;-;-;-;1;-;-;-;-;-;-;3
"316720 Sete Lagoas";7;7;5;9;1;1;5;8;9;18;16;86
"316750 Simão Pereira";-;-;-;-;-;-;-;1;-;1;1;3
"316760 Simonésia";-;-;-;-;-;-;-;-;2;-;1;3
"316800 Taiobeiras";1;1;-;-;1;-;-;-;-;1;-;4
"316830 Taquaraçu de Minas";-;-;-;-;-;-;-;-;-;-;1;1
"316840 Tarumirim";1;2;-;-;1;-;2;1;1;-;1;9
"316850 Teixeiras";2;1;2;-;-;-;-;-;-;-;-;5
"316860 Teófilo Otoni";10;18;6;11;4;3;-;-;1;4;2;59
"316870 Timóteo";1;-;1;-;2;-;-;-;-;-;-;4
"316880 Tiradentes";-;-;-;-;-;-;-;-;3;1;-;4
"316890 Tiros";1;-;-;-;-;-;-;-;-;-;-;1
"316905 Tocos do Moji";-;-;2;3;-;-;-;-;-;-;-;5
"316920 Tombos";-;-;-;-;2;-;-;-;-;-;-;2
"316935 Três Marias";-;-;1;-;1;-;3;2;1;5;-;13
"316940 Três Pontas";-;4;7;2;-;2;-;1;1;-;-;17
"316960 Tupaciguara";1;6;5;3;3;2;3;3;2;3;4;35
"316980 Turvolândia";-;3;-;-;-;-;1;-;1;-;-;5
"316990 Ubá";5;3;1;1;5;1;-;2;1;-;1;20
"317000 Ubaí";-;1;-;-;1;1;-;-;1;1;-;5
"317010 Uberaba";172;196;154;210;339;240;217;204;153;141;150;2176
"317020 Uberlândia";131;155;100;97;124;144;114;102;77;94;96;1234
"317040 Unaí";-;7;4;4;-;-;-;1;-;1;2;19
"317043 União de Minas";-;-;1;-;1;-;-;-;-;-;-;2
"317065 Vargem Grande do Rio Pardo";-;-;-;-;-;-;-;1;-;-;-;1
"317070 Varginha";15;20;20;21;27;9;4;10;3;-;1;130
"317075 Varjão de Minas";-;-;-;-;-;-;-;-;-;-;1;1
"317080 Várzea da Palma";6;-;4;1;-;-;1;5;5;3;4;29
"317090 Varzelândia";-;1;-;-;-;-;2;1;-;1;-;5
"317100 Vazante";-;-;-;-;-;1;-;-;2;-;-;3
"317103 Verdelândia";-;-;-;-;-;-;-;-;-;-;1;1
"317110 Veríssimo";-;1;-;-;-;1;3;-;1;-;-;6
"317120 Vespasiano";24;21;22;18;22;24;27;24;29;21;29;261
"317130 Viçosa";-;-;1;-;-;-;-;-;1;1;4;7
"317190 Virgolândia";-;-;-;-;-;-;-;1;2;1;-;4
"317200 Visconde do Rio Branco";-;4;-;2;2;1;3;3;2;-;-;17
"320010 Afonso Cláudio";-;-;1;-;1;1;-;2;-;-;-;5
"320020 Alegre";3;3;2;-;-;5;5;7;2;-;2;29
"320030 Alfredo Chaves";-;-;-;1;2;1;-;1;1;-;-;6
"320040 Anchieta";-;-;-;-;1;2;1;2;1;-;1;8
"320050 Apiacá";2;-;-;-;-;-;-;-;-;-;-;2
"320060 Aracruz";1;-;-;-;-;-;-;-;1;-;7;9
"320070 Atilio Vivacqua";2;-;-;-;2;-;-;1;3;2;-;10
"320080 Baixo Guandu";-;1;-;-;-;2;1;4;1;3;1;13
"320090 Barra de São Francisco";-;1;1;1;-;-;-;3;1;-;-;7
"320100 Boa Esperança";-;-;-;-;1;-;1;1;-;2;-;5
"320110 Bom Jesus do Norte";-;3;-;-;-;-;-;-;-;-;1;4
"320115 Brejetuba";-;-;-;1;-;-;3;-;-;4;-;8
"320120 Cachoeiro de Itapemirim";31;24;44;66;42;41;101;81;114;161;136;841
"320130 Cariacica";45;65;33;48;55;78;63;53;71;162;75;748
"320140 Castelo";1;-;5;1;-;1;3;7;1;3;2;24
"320150 Colatina";-;-;1;-;-;-;3;1;-;2;1;8
"320160 Conceição da Barra";1;8;2;9;4;2;1;-;-;3;2;32
"320170 Conceição do Castelo";1;-;-;-;1;2;1;2;1;-;-;8
"320180 Divino de São Lourenço";1;-;-;-;-;-;-;-;-;-;-;1
"320190 Domingos Martins";-;1;-;-;-;-;-;1;-;-;1;3
"320200 Dores do Rio Preto";-;-;-;-;-;-;-;-;-;-;1;1
"320220 Fundão";1;2;2;-;-;1;1;-;-;-;-;7
"320240 Guarapari";6;5;12;8;8;2;8;4;2;5;10;70
"320245 Ibatiba";1;-;-;1;-;-;-;1;1;-;2;6
"320250 Ibiraçu";1;-;-;-;-;-;-;-;3;-;1;5
"320255 Ibitirama";-;1;-;-;-;-;1;-;-;4;-;6
"320260 Iconha";-;-;1;4;2;2;2;1;-;-;2;14
"320265 Irupi";-;1;1;-;-;-;-;-;-;-;-;2
"320270 Itaguaçu";1;1;1;-;-;-;-;-;-;-;3;6
"320280 Itapemirim";5;5;1;4;5;1;12;8;2;10;10;63
"320290 Itarana";-;-;-;2;-;-;-;-;-;-;3;5
"320300 Iúna";-;1;-;-;-;-;3;3;-;-;-;7
"320305 Jaguaré";1;3;1;-;2;1;-;1;1;4;4;18
"320310 Jerônimo Monteiro";-;-;1;1;2;-;2;3;-;-;1;10
"320313 João Neiva";-;-;-;-;-;1;1;-;-;-;-;2
"320320 Linhares";2;1;-;2;3;8;10;11;12;7;3;59
"320330 Mantenópolis";-;-;-;-;-;-;-;-;6;1;-;7
"320332 Marataízes";1;2;3;3;1;-;3;5;7;13;17;55
"320334 Marechal Floriano";-;-;-;-;-;1;-;-;-;1;-;2
"320340 Mimoso do Sul";-;-;1;-;-;1;6;4;-;2;-;14
"320350 Montanha";1;2;1;5;2;3;3;1;2;-;4;24
"320360 Mucurici";-;-;-;-;-;-;1;2;-;-;-;3
"320370 Muniz Freire";1;-;-;-;1;1;-;1;-;3;-;7
"320380 Muqui";1;-;-;1;1;2;5;2;1;6;2;21
"320390 Nova Venécia";2;-;-;-;2;2;-;2;-;1;2;11
"320400 Pancas";-;-;-;-;-;-;-;-;-;1;-;1
"320405 Pedro Canário";2;2;3;-;2;1;1;2;6;2;4;25
"320410 Pinheiros";-;-;3;-;1;1;3;2;2;3;3;18
"320420 Piúma";-;-;-;1;1;1;2;2;5;11;12;35
"320425 Ponto Belo";-;-;-;-;-;1;1;-;-;-;-;2
"320430 Presidente Kennedy";-;1;-;2;-;-;-;-;2;2;3;10
"320435 Rio Bananal";-;-;-;-;-;-;-;-;-;1;-;1
"320440 Rio Novo do Sul";2;1;-;1;-;-;-;-;1;-;3;8
"320450 Santa Leopoldina";-;-;-;-;1;1;1;-;-;1;-;4
"320455 Santa Maria de Jetibá";-;-;-;-;-;-;1;-;-;-;-;1
"320460 Santa Teresa";1;-;-;-;-;-;-;-;2;-;1;4
"320465 São Domingos do Norte";-;-;-;-;-;-;-;-;1;-;-;1
"320470 São Gabriel da Palha";-;-;-;1;-;-;-;4;1;-;-;6
"320480 São José do Calçado";-;1;-;-;-;-;-;-;-;-;-;1
"320490 São Mateus";3;8;10;10;8;16;3;3;14;9;14;98
"320500 Serra";26;29;35;46;56;52;41;34;34;158;120;631
"320501 Sooretama";-;-;-;-;-;-;2;2;-;-;1;5
"320503 Vargem Alta";-;1;-;-;-;1;3;-;3;4;3;15
"320506 Venda Nova do Imigrante";-;-;-;1;-;1;-;-;-;-;-;2
"320510 Viana";5;8;8;6;3;9;7;4;26;55;3;134
"320517 Vila Valério";-;-;-;4;-;1;1;-;-;-;2;8
"320520 Vila Velha";41;50;33;57;53;39;59;49;65;101;69;616
"320530 Vitória";152;229;228;178;92;72;74;66;59;52;45;1247
"330010 Angra dos Reis";1;1;2;9;-;1;-;-;2;9;-;25
"330015 Aperibé";-;-;-;-;-;-;2;-;-;1;-;3
"330020 Araruama";10;9;11;13;12;3;1;5;2;7;7;80
"330022 Areal";-;-;-;-;1;-;-;-;3;-;-;4
"330025 Arraial do Cabo";-;-;1;1;-;-;-;-;1;-;-;3
"330030 Barra do Piraí";-;-;-;1;2;2;4;6;2;5;3;25
"330040 Barra Mansa";12;20;38;32;27;26;28;20;28;24;12;267
"330045 Belford Roxo";65;91;95;83;71;66;59;81;86;62;76;835
"330050 Bom Jardim";-;1;-;-;1;2;1;-;2;-;-;7
"330060 Bom Jesus do Itabapoana";4;13;17;5;2;2;1;-;-;1;1;46
"330070 Cabo Frio";-;-;2;4;4;2;2;4;-;1;-;19
"330080 Cachoeiras de Macacu";5;3;1;4;-;-;-;3;2;1;1;20
"330090 Cambuci";-;-;-;-;2;1;2;-;1;3;-;9
"330100 Campos dos Goytacazes";103;177;201;195;227;221;171;213;201;184;192;2085
"330110 Cantagalo";-;1;-;-;-;-;1;-;-;-;-;2
"330093 Carapebus";-;-;-;-;-;-;1;-;-;-;-;1
"330115 Cardoso Moreira";1;2;1;3;3;3;4;1;2;1;-;21
"330130 Casimiro de Abreu";1;-;-;1;-;2;1;2;2;-;8;17
"330140 Conceição de Macabu";-;-;-;2;2;-;1;-;-;-;5;10
"330150 Cordeiro";1;1;-;2;-;-;-;1;2;-;2;9
"330160 Duas Barras";-;-;-;-;-;-;1;-;-;-;-;1
"330170 Duque de Caxias";102;161;176;129;95;91;98;122;129;103;84;1290
"330185 Guapimirim";2;3;3;1;2;2;-;-;-;5;4;22
"330187 Iguaba Grande";-;-;-;-;-;2;-;-;-;-;-;2
"330190 Itaboraí";10;19;15;14;17;7;12;7;9;9;14;133
"330200 Itaguaí";3;7;8;4;6;3;4;5;5;18;2;65
"330205 Italva";-;-;-;-;-;1;5;-;-;-;-;6
"330210 Itaocara";2;1;-;-;-;-;1;-;4;1;-;9
"330220 Itaperuna";20;15;22;9;19;16;9;3;5;2;-;120
"330225 Itatiaia";1;-;-;3;3;1;2;-;-;-;-;10
"330227 Japeri";6;16;8;4;14;-;6;9;8;12;8;91
"330230 Laje do Muriaé";-;-;1;-;-;-;-;1;-;-;-;2
"330240 Macaé";-;-;1;1;1;-;1;2;2;1;2;11
"330245 Macuco";1;1;-;-;-;-;-;-;1;1;1;5
"330250 Magé";24;14;14;22;31;23;19;12;10;20;18;207
"330260 Mangaratiba";1;3;4;1;-;1;1;5;3;1;1;21
"330270 Maricá";4;13;5;6;8;8;10;32;13;11;8;118
"330285 Mesquita";6;5;11;21;19;10;9;9;5;11;25;131
"330290 Miguel Pereira";1;2;1;1;1;-;-;-;1;-;-;7
"330300 Miracema";22;14;7;5;4;5;7;6;7;10;5;92
"330310 Natividade";3;1;-;1;-;1;2;-;1;-;-;9
"330320 Nilópolis";24;38;30;28;16;15;29;21;19;27;16;263
"330330 Niterói";187;166;156;124;151;145;111;156;96;124;88;1504
"330340 Nova Friburgo";39;30;35;34;39;62;39;42;32;28;24;404
"330350 Nova Iguaçu";300;264;215;318;257;254;343;312;292;210;220;2985
"330360 Paracambi";2;5;1;2;1;3;4;-;1;-;-;19
"330370 Paraíba do Sul";-;-;1;3;1;1;-;4;1;1;-;12
"330380 Paraty";-;-;-;-;1;-;-;-;-;-;-;1
"330385 Paty do Alferes";-;1;-;-;-;-;2;-;-;-;-;3
"330390 Petrópolis";49;75;52;88;81;73;59;48;56;63;46;690
"330395 Pinheiral";-;1;-;1;-;-;1;1;-;1;-;5
"330400 Piraí";1;-;-;-;1;2;-;1;-;-;-;5
"330410 Porciúncula";2;2;1;-;-;-;-;-;-;-;-;5
"330411 Porto Real";-;1;-;-;1;2;1;-;-;-;-;5
"330412 Quatis";1;-;1;-;-;-;-;-;-;-;-;2
"330414 Queimados";27;40;23;28;34;33;31;36;23;20;19;314
"330415 Quissamã";1;-;-;-;3;1;-;1;1;-;-;7
"330420 Resende";5;9;5;4;3;2;1;1;-;1;1;32
"330430 Rio Bonito";-;3;3;2;1;5;4;2;1;3;-;24
"330440 Rio Claro";-;-;-;-;1;-;-;-;-;-;-;1
"330450 Rio das Flores";-;-;-;-;-;-;-;-;-;1;1;2
"330452 Rio das Ostras";2;2;1;4;2;1;-;-;-;1;3;16
"330455 Rio de Janeiro";1265;1586;1562;1460;1527;1250;1127;1153;1004;907;948;13789
"330470 Santo Antônio de Pádua";1;1;1;1;-;-;-;4;-;-;-;8
"330480 São Fidélis";2;3;2;3;1;5;5;2;2;4;1;30
"330475 São Francisco de Itabapoana";1;-;3;5;4;2;-;2;2;-;9;28
"330490 São Gonçalo";101;136;128;107;137;141;120;101;82;70;83;1206
"330500 São João da Barra";7;2;11;10;5;2;2;11;2;4;4;60
"330510 São João de Meriti";58;75;80;86;95;102;81;94;79;65;73;888
"330515 São José do Vale do Rio Preto";1;-;-;2;1;1;-;-;-;-;-;5
"330520 São Pedro da Aldeia";-;-;-;-;1;-;-;1;-;-;2;4
"330540 Sapucaia";1;-;-;-;-;-;-;1;-;-;-;2
"330550 Saquarema";2;2;-;1;8;6;1;-;-;4;4;28
"330555 Seropédica";-;-;1;3;3;11;14;4;4;2;2;44
"330560 Silva Jardim";-;-;-;-;6;-;-;-;-;-;-;6
"330570 Sumidouro";1;-;-;1;-;1;-;-;-;-;-;3
"330575 Tanguá";1;1;1;1;1;2;2;-;1;-;-;10
"330580 Teresópolis";31;38;16;14;16;15;10;9;20;14;12;195
"330590 Trajano de Moraes";-;-;-;-;-;-;-;-;-;-;1;1
"330600 Três Rios";3;1;2;-;2;1;3;3;2;-;-;17
"330610 Valença";-;-;-;-;-;-;-;-;-;-;1;1
"330620 Vassouras";-;-;-;-;-;-;1;-;1;-;1;3
"330630 Volta Redonda";15;15;13;14;14;15;18;22;8;10;13;157
"350010 Adamantina";5;7;2;-;-;1;1;1;1;4;1;23
"350020 Adolfo";1;-;1;1;1;2;1;-;-;2;-;9
"350030 Aguaí";15;4;8;11;13;19;9;1;2;4;5;91
"350040 Águas da Prata";7;1;3;7;8;7;3;-;4;-;2;42
"350050 Águas de Lindóia";-;1;2;4;2;6;19;3;-;-;-;37
"350055 Águas de Santa Bárbara";-;1;-;1;-;-;-;-;-;2;-;4
"350060 Águas de São Pedro";2;3;3;6;-;-;-;1;-;-;1;16
"350070 Agudos";1;6;7;2;5;4;4;1;-;2;-;32
"350080 Alfredo Marcondes";-;-;-;-;-;-;1;-;-;-;-;1
"350090 Altair";-;3;-;-;-;1;-;-;1;-;-;5
"350100 Altinópolis";2;1;4;-;1;5;-;3;4;1;4;25
"350110 Alto Alegre";-;-;-;-;-;1;-;-;-;-;-;1
"350115 Alumínio";-;-;-;-;-;1;1;1;-;-;-;3
"350120 Álvares Florence";-;-;2;-;-;1;1;3;1;-;1;9
"350130 Álvares Machado";4;3;14;4;7;6;2;4;1;8;2;55
"350140 Álvaro de Carvalho";-;-;2;4;-;4;6;2;-;3;2;23
"350150 Alvinlândia";-;-;-;-;-;-;-;-;-;-;1;1
"350160 Americana";19;15;19;38;22;25;35;19;6;6;5;209
"350170 Américo Brasiliense";14;-;-;1;-;3;9;5;5;3;1;41
"350180 Américo de Campos";1;-;2;1;-;-;-;2;2;1;-;9
"350190 Amparo";27;-;36;64;71;67;60;8;1;3;9;346
"350210 Andradina";16;24;23;19;6;11;3;13;5;1;6;127
"350220 Angatuba";1;-;-;-;-;-;-;-;-;-;-;1
"350230 Anhembi";1;-;-;1;-;-;1;1;-;1;-;5
"350240 Anhumas";-;4;3;2;1;2;2;-;1;1;-;16
"350250 Aparecida";-;2;-;1;1;-;-;-;1;-;-;5
"350260 Aparecida d'Oeste";-;-;-;-;1;-;-;-;-;-;-;1
"350270 Apiaí";4;3;2;1;-;-;-;-;-;-;-;10
"350275 Araçariguama";-;1;-;-;2;3;-;3;3;1;2;15
"350280 Araçatuba";80;96;82;81;62;79;47;47;25;15;20;634
"350290 Araçoiaba da Serra";4;-;4;4;1;9;3;5;5;2;-;37
"350310 Arandu";1;4;-;1;1;-;-;2;4;1;3;17
"350320 Araraquara";67;10;4;9;15;31;43;32;19;14;31;275
"350330 Araras";38;37;32;44;38;30;19;15;16;10;7;286
"350340 Arealva";-;-;-;2;-;-;-;-;-;-;-;2
"350360 Areiópolis";-;1;-;-;-;1;-;3;-;1;1;7
"350370 Ariranha";-;-;1;2;2;2;-;-;3;2;1;13
"350380 Artur Nogueira";18;6;18;48;40;53;48;20;2;6;2;261
"350390 Arujá";9;6;7;3;5;8;3;-;3;7;5;56
"350395 Aspásia";-;-;2;-;-;-;-;-;-;-;-;2
"350400 Assis";31;19;12;14;14;19;19;20;8;8;14;178
"350410 Atibaia";10;10;9;29;24;11;10;8;4;7;19;141
"350420 Auriflama";-;-;-;1;1;-;1;1;-;-;-;4
"350430 Avaí";-;1;-;-;1;1;-;-;-;-;-;3
"350440 Avanhandava";1;-;1;3;-;-;2;-;-;1;1;9
"350450 Avaré";21;25;29;30;24;37;25;37;30;25;19;302
"350460 Bady Bassitt";1;4;-;4;7;14;2;2;6;3;11;54
"350470 Balbinos";-;17;5;4;4;1;2;2;1;-;-;36
"350480 Bálsamo";-;-;1;3;4;4;2;4;5;1;2;26
"350490 Bananal";-;-;-;-;-;1;1;-;-;-;-;2
