"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"350490 Bananal";-;-;-;-;-;-;-;-;-;-;1;1
"350530 Barra Bonita";-;-;-;-;-;1;-;1;-;-;1;3
"350550 Barretos";1;6;5;3;6;-;1;2;2;1;-;27
"350560 Barrinha";-;-;-;1;1;-;-;-;-;-;-;2
"350570 Barueri";-;1;-;3;1;-;1;1;-;-;-;7
"350580 Bastos";-;-;-;-;-;1;-;1;2;-;-;4
"350590 Batatais";2;6;7;10;1;6;4;2;3;-;-;41
"350600 Bauru";1;-;1;1;-;-;-;1;2;-;-;6
"350610 Bebedouro";-;-;-;-;-;-;1;2;-;-;-;3
"350635 Bertioga";-;1;-;-;-;-;-;-;-;-;1;2
"350650 Birigui";7;4;2;-;-;1;1;1;4;1;-;21
"350660 Biritiba-Mirim";-;1;-;-;-;-;-;-;-;-;-;1
"350690 Bofete";-;-;-;-;-;1;-;-;-;-;-;1
"350740 Borborema";4;1;-;-;-;-;-;-;-;-;-;5
"350750 Botucatu";1;-;-;-;-;4;1;2;-;-;2;10
"350760 Bragança Paulista";-;-;-;1;4;-;-;-;-;-;-;5
"350780 Brodowski";-;-;1;-;1;2;2;-;1;-;1;8
"350800 Buri";1;-;-;-;1;-;-;-;-;-;-;2
"350810 Buritama";-;-;-;1;-;-;-;-;-;-;-;1
"350830 Cabrália Paulista";-;-;-;-;-;-;-;1;-;-;-;1
"350840 Cabreúva";-;-;1;1;1;-;-;-;-;1;-;4
"350850 Caçapava";-;1;-;-;-;-;-;-;-;-;-;1
"350860 Cachoeira Paulista";1;-;-;-;-;-;-;-;-;-;-;1
"350870 Caconde";-;-;-;-;-;-;-;1;-;-;-;1
"350920 Cajamar";-;-;-;-;1;-;-;-;1;-;-;2
"350930 Cajobi";-;-;-;-;-;1;-;-;-;-;-;1
"350940 Cajuru";-;-;-;-;-;-;-;-;2;-;1;3
"350950 Campinas";2;2;4;2;2;4;5;4;6;6;5;42
"350960 Campo Limpo Paulista";-;-;1;1;-;-;-;1;-;-;1;4
"350980 Campos Novos Paulista";-;-;-;-;-;-;-;-;-;1;-;1
"351000 Cândido Mota";-;-;-;-;-;-;1;-;-;-;-;1
"351010 Cândido Rodrigues";-;-;-;-;-;-;1;-;-;-;-;1
"351020 Capão Bonito";-;-;-;-;-;-;-;-;1;1;-;2
"351030 Capela do Alto";1;-;-;-;-;-;-;-;-;-;-;1
"351050 Caraguatatuba";1;-;-;-;-;1;1;1;2;1;-;7
"351060 Carapicuíba";3;2;-;3;1;2;3;-;-;1;-;15
"351070 Cardoso";-;-;-;-;-;-;-;-;-;-;1;1
"351080 Casa Branca";-;1;-;-;-;-;-;-;-;-;-;1
"351090 Cássia dos Coqueiros";1;-;-;-;-;-;-;-;-;-;-;1
"351110 Catanduva";5;10;3;2;3;1;6;2;4;8;5;49
"351120 Catiguá";-;-;-;-;-;-;-;-;-;1;1;2
"351130 Cedral";-;-;-;1;-;-;-;-;-;-;-;1
"351150 Cerquilho";-;-;-;-;-;-;-;-;2;-;-;2
"351210 Colômbia";-;-;2;-;-;-;-;-;-;-;-;2
"351220 Conchal";-;-;1;-;-;-;1;-;-;-;1;3
"351280 Cosmópolis";-;-;-;-;1;-;-;2;-;-;-;3
"351300 Cotia";-;-;-;-;-;-;1;1;-;1;-;3
"351310 Cravinhos";-;-;-;-;-;-;-;1;-;-;-;1
"351340 Cruzeiro";-;-;-;-;-;-;1;-;-;1;-;2
"351350 Cubatão";-;-;-;-;-;-;1;1;-;-;1;3
"351370 Descalvado";-;-;-;-;-;-;1;-;-;-;-;1
"351380 Diadema";1;1;6;2;3;2;6;-;1;4;1;27
"351390 Divinolândia";-;-;-;-;-;-;-;-;1;1;-;2
"351400 Dobrada";-;-;1;-;-;-;-;-;-;-;-;1
"351410 Dois Córregos";-;-;-;1;-;-;-;-;-;-;-;1
"351440 Dracena";3;2;-;3;1;3;3;1;-;-;2;18
"351450 Duartina";-;-;-;-;-;-;1;-;-;-;-;1
"351480 Eldorado";1;-;-;-;-;-;-;-;-;-;1;2
"351495 Embaúba";-;-;-;-;-;-;1;-;-;-;-;1
"351500 Embu das Artes";-;-;1;-;1;1;-;-;-;-;-;3
"351510 Embu-Guaçu";1;-;-;-;-;-;-;-;-;1;-;2
"351518 Espírito Santo do Pinhal";-;1;-;-;-;-;-;-;-;-;-;1
"355730 Estiva Gerbi";-;-;-;-;-;-;-;-;-;-;1;1
"351560 Fernando Prestes";-;-;-;-;-;-;-;-;-;-;1;1
"351550 Fernandópolis";1;-;1;1;1;-;3;2;1;-;-;10
"351570 Ferraz de Vasconcelos";-;-;1;-;1;2;-;3;-;1;2;10
"351620 Franca";1;-;4;-;-;2;8;3;2;3;2;25
"351630 Francisco Morato";-;-;-;-;-;1;1;1;-;-;-;3
"351640 Franco da Rocha";-;-;-;-;-;-;1;-;1;-;2;4
"351690 General Salgado";-;-;-;-;-;1;-;-;-;-;-;1
"351740 Guaíra";-;-;1;-;1;-;-;-;1;-;-;3
"351750 Guapiaçu";-;-;-;-;-;-;2;-;-;-;1;3
"351790 Guaraci";-;-;-;-;-;-;-;-;1;-;-;1
"351820 Guararapes";-;-;-;-;-;-;1;-;-;1;-;2
"351830 Guararema";-;-;-;-;-;-;-;-;-;1;-;1
"351840 Guaratinguetá";-;1;-;-;-;-;1;2;2;1;-;7
"351870 Guarujá";-;-;3;-;-;-;-;-;2;1;-;6
"351880 Guarulhos";4;4;4;3;-;4;6;3;2;3;5;38
"351885 Guatapará";-;-;-;-;-;1;-;-;1;-;-;2
"351900 Herculândia";-;-;-;-;-;-;-;-;1;-;-;1
"351905 Holambra";-;-;-;1;-;-;-;-;2;-;-;3
"351907 Hortolândia";-;-;-;-;2;-;-;1;-;1;1;5
"351920 Iacri";-;-;-;-;-;-;-;-;-;1;-;1
"351930 Ibaté";-;-;-;-;-;-;-;-;1;-;-;1
"351960 Ibitinga";-;-;-;-;-;-;-;-;1;1;2;4
"351970 Ibiúna";-;-;-;-;-;1;-;-;-;-;-;1
"352000 Igaraçu do Tietê";-;-;1;-;-;-;-;-;-;-;-;1
"352030 Iguape";-;1;-;-;-;-;-;-;-;-;-;1
"352044 Ilha Solteira";-;-;1;-;-;-;-;-;-;-;-;1
"352040 Ilhabela";-;-;-;-;-;-;1;-;-;-;-;1
"352050 Indaiatuba";-;-;-;1;-;-;-;1;-;1;-;3
"352100 Iperó";-;-;-;-;-;1;-;-;-;-;-;1
"352130 Ipuã";-;-;-;-;-;-;-;-;1;1;-;2
"352150 Irapuã";1;-;-;-;-;-;-;-;1;-;-;2
"352190 Itajobi";-;-;-;-;-;-;-;-;-;2;-;2
"352220 Itapecerica da Serra";-;-;-;-;2;-;-;-;-;-;-;2
"352230 Itapetininga";3;-;1;-;-;1;-;-;-;-;-;5
"352240 Itapeva";-;-;-;-;-;-;-;1;-;-;-;1
"352250 Itapevi";-;-;1;2;-;-;1;-;-;-;-;4
"352260 Itapira";-;-;-;-;-;-;-;-;1;-;1;2
"352270 Itápolis";-;2;1;-;-;-;-;-;-;-;-;3
"352280 Itaporanga";1;-;-;-;-;-;-;-;-;-;-;1
"352310 Itaquaquecetuba";-;1;-;-;-;-;-;3;2;-;-;6
"352320 Itararé";-;1;-;-;-;-;1;1;1;-;1;5
"352330 Itariri";1;-;-;-;-;-;-;-;-;-;-;1
"352340 Itatiba";-;-;-;3;1;1;2;-;-;2;-;9
"352360 Itirapina";-;-;-;-;-;-;-;-;1;-;-;1
"352370 Itirapuã";-;-;-;-;-;-;-;1;-;-;-;1
"352390 Itu";-;1;-;-;-;1;-;-;1;-;-;3
"352400 Itupeva";-;-;-;1;-;1;-;-;-;-;-;2
"352410 Ituverava";-;-;1;-;-;-;-;-;-;-;-;1
"352420 Jaborandi";-;-;1;-;-;-;-;1;-;-;-;2
"352440 Jacareí";1;1;-;1;1;-;1;1;-;-;-;6
"352470 Jaguariúna";-;-;-;1;-;1;1;-;2;-;-;5
"352480 Jales";1;-;1;-;1;-;-;-;-;1;-;4
"352500 Jandira";-;-;-;-;-;-;-;-;1;2;-;3
"352510 Jardinópolis";-;1;2;-;-;-;-;1;-;2;-;6
"352530 Jaú";1;-;-;1;1;3;1;2;2;4;-;15
"352570 José Bonifácio";-;-;-;-;-;-;-;-;2;-;1;3
"352590 Jundiaí";1;-;3;-;-;-;2;-;2;5;3;16
"352600 Junqueirópolis";-;-;-;-;-;-;-;-;-;-;1;1
"352640 Laranjal Paulista";-;-;-;1;-;-;-;-;-;-;-;1
"352670 Leme";-;1;-;1;-;-;-;-;-;-;-;2
"352680 Lençóis Paulista";-;-;2;1;1;1;1;-;-;-;-;6
"352690 Limeira";-;-;1;-;-;-;1;2;-;1;-;5
"352710 Lins";-;-;1;-;-;-;1;-;-;-;1;3
"352720 Lorena";2;1;-;-;-;-;1;-;2;-;1;7
"352740 Lucélia";-;-;-;-;-;-;-;1;-;-;1;2
"352760 Luís Antônio";-;-;-;-;-;1;-;-;-;-;1;2
"352800 Macatuba";1;-;-;-;-;-;2;-;-;-;-;3
"352810 Macaubal";-;-;-;-;-;-;-;1;1;-;-;2
"352850 Mairiporã";-;-;-;1;-;-;-;-;-;-;-;1
"352860 Manduri";-;-;-;-;-;-;1;1;-;-;-;2
"352870 Marabá Paulista";-;-;-;-;-;-;1;-;-;-;-;1
"352880 Maracaí";-;-;-;-;-;-;-;-;-;1;-;1
"352900 Marília";1;-;1;-;4;-;1;2;1;1;2;13
"352930 Matão";-;-;-;-;-;-;-;-;-;-;1;1
"352940 Mauá";1;-;2;2;2;1;1;1;-;-;2;12
"352950 Mendonça";-;-;-;-;-;-;1;-;-;-;-;1
"352960 Meridiano";-;1;-;-;-;-;-;-;-;-;-;1
"352965 Mesópolis";-;1;-;-;1;-;-;-;-;-;-;2
"352970 Miguelópolis";-;-;-;-;-;-;-;1;-;2;-;3
"353000 Mira Estrela";-;-;-;-;-;1;-;-;-;-;-;1
"352990 Miracatu";-;-;-;-;1;-;-;-;-;-;1;2
"353010 Mirandópolis";2;-;1;1;-;-;-;-;-;-;-;4
"353020 Mirante do Paranapanema";-;-;-;1;-;-;-;-;-;1;1;3
"353030 Mirassol";-;1;-;-;-;1;-;1;1;-;-;4
"353050 Mococa";1;-;1;2;-;-;1;1;-;-;1;7
"353060 Mogi das Cruzes";1;-;2;1;-;-;2;-;3;2;2;13
"353070 Mogi Guaçu";8;12;9;6;9;6;5;3;1;3;-;62
"353080 Mogi Mirim";1;2;1;-;-;3;1;-;-;1;1;10
"353120 Monte Alegre do Sul";-;-;-;-;-;-;1;-;-;-;-;1
"353130 Monte Alto";1;1;1;-;-;1;-;-;-;-;-;4
"353140 Monte Aprazível";-;-;-;-;-;-;1;-;3;-;-;4
"353160 Monte Castelo";-;-;-;-;-;-;-;-;-;-;1;1
"353190 Morro Agudo";-;-;-;1;-;-;-;-;1;-;-;2
"353210 Murutinga do Sul";-;1;1;-;-;-;-;-;-;-;-;2
"353220 Narandiba";-;-;-;1;-;-;-;-;-;-;-;1
"353240 Nazaré Paulista";-;-;-;-;-;-;-;-;1;-;-;1
"353250 Neves Paulista";-;-;-;-;-;-;-;1;-;-;-;1
"353280 Nova Aliança";-;-;-;-;-;-;-;-;-;-;1;1
"353300 Nova Granada";1;-;-;1;1;-;1;1;-;-;-;5
"353320 Nova Independência";-;1;-;-;-;-;-;-;-;-;-;1
"353340 Nova Odessa";-;-;-;-;-;-;-;-;-;1;-;1
"353325 Novais";-;-;-;-;-;-;-;-;-;-;1;1
"353350 Novo Horizonte";1;-;-;-;1;-;2;-;-;1;-;5
"353390 Olímpia";-;-;-;-;-;-;-;-;-;3;1;4
"353420 Orindiúva";-;-;-;-;-;-;-;1;-;-;-;1
"353430 Orlândia";-;1;-;-;-;-;1;-;-;-;-;2
"353440 Osasco";1;5;2;5;1;2;5;4;3;1;1;30
"353460 Osvaldo Cruz";-;-;-;1;-;-;-;1;-;-;-;2
"353470 Ourinhos";1;1;-;1;1;1;1;-;-;-;-;6
"353480 Ouro Verde";2;-;-;-;-;-;-;-;-;-;-;2
"353500 Palestina";-;-;-;-;1;1;-;-;1;1;-;4
"353510 Palmares Paulista";-;-;-;-;-;-;1;1;-;-;-;2
"353520 Palmeira d'Oeste";-;-;-;-;-;-;1;2;-;1;-;4
"353570 Paraíso";-;-;-;2;-;-;1;1;1;1;-;6
"353600 Parapuã";-;-;-;-;-;-;-;1;2;-;1;4
"353620 Pariquera-Açu";-;-;1;-;-;-;-;-;-;-;-;1
"353650 Paulínia";-;-;-;-;-;2;-;1;-;-;-;3
"353660 Paulo de Faria";-;-;-;-;-;-;1;1;-;1;-;3
"353670 Pederneiras";-;-;-;-;1;-;-;-;-;-;-;1
"353700 Pedregulho";1;-;-;-;-;-;-;-;-;-;-;1
"353720 Pedro de Toledo";-;-;1;-;-;-;-;-;-;-;-;1
"353740 Pereira Barreto";-;-;-;2;-;-;-;-;-;-;-;2
"353750 Pereiras";-;-;-;-;-;-;-;1;-;-;-;1
"353790 Pilar do Sul";1;-;-;-;-;-;-;-;-;-;-;1
"353800 Pindamonhangaba";-;1;-;1;-;-;-;1;1;-;1;5
"353810 Pindorama";-;-;-;-;-;1;1;1;-;1;-;4
"353830 Piquerobi";-;-;-;-;-;-;-;1;-;-;-;1
"353870 Piracicaba";-;-;-;-;-;-;2;-;1;1;4;8
"353900 Pirangi";-;-;1;-;-;-;-;-;1;2;-;4
"353930 Pirassununga";-;-;-;-;-;-;-;-;1;-;-;1
"353940 Piratininga";-;-;-;-;1;-;-;-;-;-;-;1
"353950 Pitangueiras";-;-;-;-;-;-;-;-;1;-;1;2
"353980 Poá";-;-;-;1;-;-;-;-;-;1;-;2
"353990 Poloni";-;-;-;-;1;-;-;-;-;-;-;1
"354000 Pompéia";-;-;-;-;-;-;-;-;1;-;1;2
"354020 Pontal";-;-;-;-;1;1;-;-;-;-;1;3
"354070 Porto Ferreira";-;-;1;-;-;-;-;-;-;-;-;1
"354075 Potim";-;-;-;-;-;-;1;-;-;-;-;1
"354080 Potirendaba";-;-;-;1;-;-;-;-;-;-;-;1
"354090 Pradópolis";-;-;-;-;1;-;2;-;-;-;-;3
"354100 Praia Grande";-;-;-;-;1;-;2;1;-;-;-;4
"354140 Presidente Prudente";1;1;-;1;2;-;-;-;-;1;1;7
"354150 Presidente Venceslau";1;-;1;1;-;-;1;-;-;-;-;4
"354160 Promissão";1;-;-;-;1;-;-;1;-;-;-;3
"354220 Rancharia";1;-;1;1;-;2;-;1;-;-;-;6
"354260 Registro";-;1;-;2;1;-;-;2;-;-;-;6
"354330 Ribeirão Pires";-;4;2;-;2;1;-;-;3;-;-;12
"354340 Ribeirão Preto";9;8;7;9;8;14;4;9;44;25;9;146
"354390 Rio Claro";1;-;-;-;-;-;-;-;1;-;-;2
"354480 Sales";-;-;-;-;-;-;-;-;-;-;1;1
"354490 Sales Oliveira";-;-;-;1;-;-;-;-;-;-;1;2
"354520 Salto";-;-;-;-;-;-;1;-;-;-;-;1
"354530 Salto de Pirapora";-;-;1;-;1;1;1;-;-;-;-;4
"354560 Santa Adélia";1;-;1;-;-;-;-;-;-;1;1;4
"354580 Santa Bárbara d'Oeste";1;-;-;1;-;-;-;-;-;-;-;2
"354600 Santa Branca";-;-;-;-;-;-;-;-;-;-;1;1
"354610 Santa Clara d'Oeste";-;-;-;-;1;-;-;-;-;-;-;1
"354630 Santa Cruz das Palmeiras";-;-;-;-;-;-;3;-;-;-;-;3
"354640 Santa Cruz do Rio Pardo";-;-;-;-;-;1;-;-;-;-;1;2
"354660 Santa Fé do Sul";1;-;-;-;-;-;-;-;-;1;-;2
"354700 Santa Maria da Serra";-;-;-;-;-;-;-;-;-;-;1;1
"354750 Santa Rita do Passa Quatro";-;-;-;-;-;1;-;-;-;-;-;1
"354760 Santa Rosa de Viterbo";1;-;1;-;1;-;-;-;2;-;-;5
"354730 Santana de Parnaíba";-;1;-;-;-;-;-;-;-;1;-;2
"354770 Santo Anastácio";-;-;-;-;-;-;1;-;-;-;-;1
"354780 Santo André";-;-;4;3;3;-;2;42;19;16;15;104
"354790 Santo Antônio da Alegria";-;-;-;-;-;-;-;1;-;-;-;1
"354800 Santo Antônio de Posse";-;-;-;-;1;1;-;1;-;-;1;4
"354810 Santo Antônio do Jardim";1;-;-;-;-;-;-;-;-;-;-;1
"354840 Santópolis do Aguapeí";1;-;-;-;-;-;-;-;-;-;-;1
"354850 Santos";-;2;1;5;2;2;-;2;1;2;3;20
"354870 São Bernardo do Campo";3;2;3;5;7;4;8;6;-;2;3;43
"354880 São Caetano do Sul";-;-;-;3;2;2;1;-;-;-;-;8
"354890 São Carlos";2;5;5;5;6;8;9;2;3;2;1;48
"354910 São João da Boa Vista";2;-;1;1;3;2;2;1;1;-;1;14
"354940 São Joaquim da Barra";2;3;1;3;2;3;4;2;1;-;-;21
"354970 São José do Rio Pardo";2;-;-;-;1;1;-;-;1;-;-;5
"354980 São José do Rio Preto";6;2;2;9;3;4;1;7;3;10;5;52
"354990 São José dos Campos";-;-;1;1;1;1;4;5;2;-;1;16
"354995 São Lourenço da Serra";-;1;-;-;1;-;-;-;-;-;-;2
"355000 São Luís do Paraitinga";-;-;1;-;-;-;-;-;-;-;-;1
"355010 São Manuel";-;-;-;-;-;-;-;1;-;-;-;1
"355030 São Paulo";35;44;79;47;38;44;68;66;76;82;91;670
"355040 São Pedro";-;-;-;-;-;-;-;1;-;-;-;1
"355060 São Roque";-;-;-;-;-;-;-;-;1;1;-;2
"355070 São Sebastião";1;-;-;-;-;-;-;-;3;-;-;4
"355080 São Sebastião da Grama";-;-;-;-;-;-;-;-;-;-;1;1
"355090 São Simão";-;-;-;-;-;-;-;1;-;2;1;4
"355100 São Vicente";-;1;-;-;1;-;-;-;1;-;-;3
"355160 Serra Negra";-;-;-;-;-;-;-;1;-;-;-;1
"355150 Serrana";3;1;-;-;2;1;-;-;5;-;-;12
"355170 Sertãozinho";1;-;-;-;-;1;-;1;-;-;3;6
"355210 Socorro";-;-;-;-;-;-;-;1;-;1;-;2
"355220 Sorocaba";1;2;1;3;-;4;8;-;1;3;1;24
"355240 Sumaré";-;-;-;-;-;1;-;1;-;-;1;3
"355250 Suzano";-;-;-;-;-;-;1;2;2;-;1;6
"355260 Tabapuã";-;-;-;-;1;-;-;-;-;1;-;2
"355280 Taboão da Serra";3;-;3;-;-;-;4;-;1;3;-;14
"355300 Taguaí";-;-;-;-;-;-;-;-;-;-;1;1
"355320 Taiúva";-;-;1;-;1;-;-;-;-;-;-;2
"355330 Tambaú";-;-;-;-;-;-;-;1;-;-;-;1
"355340 Tanabi";-;-;-;-;-;-;-;1;-;-;-;1
"355370 Taquaritinga";-;-;-;-;-;-;-;1;-;1;-;2
"355400 Tatuí";4;-;-;-;-;-;-;-;1;-;-;5
"355410 Taubaté";3;1;1;2;-;1;-;1;-;-;1;10
"355430 Teodoro Sampaio";1;-;-;-;-;-;-;-;-;-;-;1
"355450 Tietê";-;-;-;-;-;-;-;-;1;-;2;3
"355480 Tremembé";-;-;-;-;-;-;-;1;-;-;-;1
"355500 Tupã";-;-;1;5;1;-;2;2;2;1;3;17
"355540 Ubatuba";1;-;-;-;-;-;1;-;-;-;1;3
"355600 Urupês";-;1;-;-;1;2;-;1;3;2;-;10
"355620 Valinhos";1;-;1;2;-;1;1;1;-;2;1;10
"355630 Valparaíso";-;-;-;-;-;-;-;1;-;-;-;1
"355640 Vargem Grande do Sul";-;-;1;-;-;-;-;-;-;-;-;1
"355645 Vargem Grande Paulista";-;-;-;-;-;-;-;1;-;-;1;2
"355650 Várzea Paulista";-;-;-;1;-;-;1;-;-;-;-;2
"355670 Vinhedo";-;-;1;-;1;-;-;-;-;-;2;4
"355680 Viradouro";-;-;-;-;-;-;-;1;-;-;-;1
"355690 Vista Alegre do Alto";-;-;-;-;2;-;-;-;-;-;-;2
"355700 Votorantim";-;-;-;-;-;-;-;-;1;-;-;1
"355710 Votuporanga";-;-;1;-;-;-;-;-;-;-;-;1
"410010 Abatiá";-;-;-;-;-;-;-;-;1;-;-;1
"410030 Agudos do Sul";-;1;-;-;-;-;-;-;1;-;-;2
"410040 Almirante Tamandaré";-;-;-;-;-;1;-;3;2;-;5;11
"410060 Alto Paraná";-;1;-;-;-;-;-;-;-;-;-;1
"410070 Alto Piquiri";-;-;-;-;-;2;-;-;-;-;-;2
"410050 Altônia";1;1;1;-;1;-;-;-;-;-;-;4
"410110 Andirá";-;-;-;-;-;-;-;1;-;-;1;2
"410140 Apucarana";-;1;-;-;-;-;-;1;2;4;1;9
"410150 Arapongas";1;-;1;1;-;-;-;-;5;5;4;17
"410160 Arapoti";-;-;-;-;-;-;-;1;-;1;2;4
"410165 Arapuã";-;-;-;-;-;-;-;-;1;2;-;3
"410180 Araucária";-;-;-;-;-;1;1;-;-;1;-;3
"410185 Ariranha do Ivaí";-;-;-;1;-;-;-;-;-;-;-;1
"410200 Assis Chateaubriand";-;1;-;-;-;-;-;-;-;-;-;1
"410210 Astorga";-;-;-;-;-;-;-;-;-;1;-;1
"410300 Boa Esperança";-;-;-;-;-;-;-;-;-;1;-;1
"410304 Boa Ventura de São Roque";-;1;-;-;-;-;-;-;1;-;-;2
"410337 Brasilândia do Sul";-;-;-;-;-;-;-;-;-;-;1;1
"410350 Califórnia";-;-;-;-;-;-;1;-;-;-;1;2
"410370 Cambé";-;-;-;1;2;-;1;1;-;-;3;8
"410400 Campina Grande do Sul";-;-;-;1;-;1;-;-;2;-;-;4
"410420 Campo Largo";-;-;1;-;-;1;2;1;4;1;-;10
"410425 Campo Magro";-;-;-;-;-;-;-;-;2;-;-;2
"410430 Campo Mourão";2;-;-;-;-;-;-;-;-;1;1;4
"410442 Candói";1;-;-;-;-;-;-;-;-;-;-;1
"410460 Capitão Leônidas Marques";-;-;-;-;-;1;-;-;-;-;-;1
"410465 Carambeí";-;-;-;-;-;-;3;1;2;1;-;7
"410470 Carlópolis";-;-;-;-;-;-;-;-;-;1;-;1
"410480 Cascavel";-;-;-;-;-;-;-;2;-;2;-;4
"410490 Castro";-;-;-;-;-;-;-;2;4;2;2;10
"410500 Catanduvas";-;-;-;-;-;-;-;-;-;-;1;1
"410550 Cianorte";-;-;2;-;1;-;-;-;-;-;-;3
"410580 Colombo";1;-;1;-;-;1;-;-;3;1;1;8
"410590 Colorado";-;1;-;-;-;-;-;-;-;-;-;1
"410620 Contenda";-;-;-;-;-;-;-;1;-;-;-;1
"410640 Cornélio Procópio";-;-;-;-;1;-;-;-;-;2;1;4
"410650 Coronel Vivida";-;-;-;-;-;-;-;-;1;2;-;3
"410660 Cruzeiro do Oeste";-;1;-;-;-;-;1;-;-;-;-;2
"410690 Curitiba";7;3;5;9;-;7;16;24;21;12;20;124
"410710 Diamante do Norte";-;1;-;-;-;-;-;-;-;-;-;1
"410720 Dois Vizinhos";-;-;-;-;-;1;1;-;-;-;-;2
"410730 Doutor Camargo";-;1;-;-;-;-;-;-;-;-;-;1
"412863 Doutor Ulysses";-;-;-;-;-;-;-;-;1;-;-;1
"410760 Faxinal";-;-;-;-;-;-;-;1;-;-;-;1
"410765 Fazenda Rio Grande";-;-;-;-;-;-;2;1;-;1;-;4
"410785 Flor da Serra do Sul";-;-;-;-;-;-;-;1;1;1;-;3
"410780 Floraí";-;-;1;-;-;-;-;-;-;-;-;1
"410830 Foz do Iguaçu";1;-;-;-;-;-;-;-;-;-;1;2
"410840 Francisco Beltrão";1;-;1;-;-;-;1;-;-;-;2;5
"410860 Goioerê";-;1;-;-;-;-;-;-;-;1;1;3
"410865 Goioxim";-;-;-;-;1;-;-;-;-;-;-;1
"410880 Guaíra";-;-;-;2;-;-;-;-;-;-;-;2
"410895 Guamiranga";-;-;-;-;-;-;-;-;-;-;2;2
"410940 Guarapuava";1;-;5;3;1;2;2;2;4;1;2;23
"410975 Ibema";-;-;1;-;-;-;-;-;-;-;-;1
"410990 Icaraíma";-;1;-;-;-;-;-;-;-;-;-;1
"411007 Imbaú";-;-;-;-;-;-;-;-;-;2;-;2
"411010 Imbituva";-;-;-;-;-;-;-;1;2;-;1;4
"411050 Ipiranga";-;-;-;1;-;-;-;-;-;-;-;1
"411060 Iporã";-;-;-;-;-;-;1;-;-;-;-;1
"411070 Irati";-;-;-;-;-;-;-;1;2;-;1;4
"411125 Itaperuçu";-;-;-;-;-;-;-;-;1;-;-;1
"411130 Itaúna do Sul";-;-;-;-;-;-;-;-;1;1;1;3
"411140 Ivaí";-;-;-;-;-;-;-;1;1;1;-;3
"411150 Ivaiporã";1;1;1;-;-;-;-;-;-;1;-;4
"411155 Ivaté";-;1;1;-;-;-;-;-;-;-;-;2
"411170 Jaboti";-;1;-;-;-;-;-;-;-;-;-;1
"411180 Jacarezinho";-;-;-;-;-;-;-;1;1;-;1;3
"411190 Jaguapitã";1;-;-;-;-;-;-;-;-;-;-;1
"411200 Jaguariaíva";-;-;-;-;1;-;-;-;1;-;-;2
"411250 Jardim Alegre";-;1;-;-;-;-;-;-;-;-;-;1
"411280 Joaquim Távora";-;-;-;-;-;-;-;-;2;1;1;4
"411320 Lapa";-;-;-;-;-;1;-;-;1;-;-;2
"411325 Laranjal";-;-;-;-;-;-;-;-;-;1;-;1
"411330 Laranjeiras do Sul";-;-;-;-;-;1;-;-;-;-;-;1
"411342 Lidianópolis";-;-;-;-;-;-;-;-;2;-;-;2
"411350 Loanda";-;-;-;-;-;-;-;-;-;1;-;1
"411370 Londrina";-;1;4;5;3;2;1;9;3;4;1;33
"411390 Mallet";-;-;-;-;-;-;-;1;-;-;-;1
"411420 Mandaguari";-;3;-;-;-;-;-;1;-;-;-;4
"411430 Mandirituba";-;-;-;-;-;-;1;1;1;1;-;4
"411450 Manoel Ribas";-;-;-;-;-;-;1;-;-;-;-;1
"411470 Maria Helena";-;-;-;-;-;1;-;-;-;-;-;1
"411480 Marialva";-;1;-;-;-;-;-;-;-;1;-;2
"411500 Marilena";-;1;-;-;-;-;-;-;-;-;-;1
"411510 Mariluz";1;-;1;2;-;-;-;-;-;-;-;4
"411520 Maringá";-;8;3;-;3;2;-;2;1;-;1;20
"411540 Marmeleiro";1;-;-;-;-;-;-;-;-;2;1;4
"411580 Medianeira";1;-;-;-;-;-;-;-;2;1;-;4
"411605 Missal";-;-;-;-;-;-;-;-;1;-;-;1
"411620 Morretes";-;1;-;-;-;-;-;-;1;-;-;2
"411670 Nova Aurora";-;-;-;-;-;-;-;-;-;-;1;1
"411695 Nova Esperança do Sudoeste";-;-;-;-;-;-;3;1;1;-;-;5
"411727 Nova Tebas";-;-;-;-;-;1;-;-;-;-;-;1
"411740 Ourizona";-;-;-;-;-;-;-;-;-;2;-;2
"411750 Paiçandu";-;1;1;-;-;-;-;-;-;-;-;2
"411760 Palmas";-;-;-;-;-;-;-;-;-;-;1;1
"411770 Palmeira";2;2;8;23;4;1;-;2;-;1;1;44
"411820 Paranaguá";1;1;1;-;-;-;2;-;1;-;4;10
"411840 Paranavaí";-;-;-;-;-;-;-;-;1;1;2;4
"411850 Pato Branco";-;-;-;-;-;-;-;-;-;2;1;3
"411860 Paula Freitas";-;1;-;-;-;-;-;-;-;-;-;1
"411885 Perobal";-;-;-;-;2;-;-;-;-;-;1;3
"411890 Pérola";-;1;-;-;-;1;-;-;-;-;-;2
"411910 Piên";-;-;-;-;-;1;-;-;-;-;1;2
"411915 Pinhais";-;-;-;-;-;-;2;-;3;4;1;10
"411930 Pinhão";-;-;-;1;1;-;-;-;-;-;-;2
"411940 Piraí do Sul";-;1;-;-;-;-;3;1;3;-;-;8
"411950 Piraquara";-;1;-;1;-;-;-;-;2;3;1;8
"411970 Planaltina do Paraná";-;1;-;-;-;-;-;-;-;1;-;2
