"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"315250 Pouso Alegre";1;-;-;-;3;4;-;1;3;-;1;13
"315270 Prados";-;-;1;1;2;-;2;-;-;-;-;6
"315280 Prata";2;-;1;-;2;-;1;-;1;-;-;7
"315290 Pratápolis";-;-;-;-;4;2;2;3;-;5;12;28
"315330 Presidente Kubitschek";-;-;-;-;1;-;-;-;-;-;-;1
"315340 Presidente Olegário";-;2;5;4;-;1;1;1;1;1;-;16
"315400 Raul Soares";-;-;-;1;-;-;-;-;-;-;-;1
"315415 Reduto";1;-;-;-;-;-;-;-;-;-;-;1
"315420 Resende Costa";-;-;-;5;5;5;3;5;5;6;17;51
"315445 Riachinho";1;-;-;-;-;-;-;-;-;-;-;1
"315450 Riacho dos Machados";-;-;-;-;-;-;-;1;-;-;-;1
"315460 Ribeirão das Neves";2;-;-;2;-;-;3;2;13;10;12;44
"315470 Ribeirão Vermelho";-;-;-;-;-;1;-;1;1;-;-;3
"315520 Rio Espera";-;-;-;-;-;-;-;-;1;-;-;1
"315530 Rio Manso";-;-;-;-;-;-;-;2;-;-;1;3
"315540 Rio Novo";-;-;-;-;-;-;-;-;-;1;-;1
"315550 Rio Paranaíba";-;-;1;1;-;-;-;-;-;-;-;2
"315560 Rio Pardo de Minas";-;-;1;-;-;-;-;1;-;1;-;3
"315570 Rio Piracicaba";-;2;-;-;-;-;1;-;-;1;-;4
"315580 Rio Pomba";-;-;-;1;-;-;-;-;-;-;-;1
"315600 Rio Vermelho";-;-;-;-;-;3;-;-;-;-;-;3
"315610 Ritápolis";-;1;-;-;-;-;-;-;-;-;-;1
"315620 Rochedo de Minas";1;1;1;-;-;-;-;-;-;-;-;3
"315630 Rodeiro";-;-;-;-;-;-;1;-;-;-;-;1
"315670 Sabará";1;-;1;3;-;6;3;3;8;13;8;46
"315690 Sacramento";2;-;-;-;1;1;-;-;-;-;-;4
"315700 Salinas";-;-;-;-;1;1;-;1;-;-;1;4
"315730 Santa Bárbara do Tugúrio";-;-;-;-;-;1;-;-;-;-;-;1
"315733 Santa Cruz de Minas";4;-;-;-;-;-;1;-;1;1;1;8
"315737 Santa Cruz de Salinas";-;-;-;-;-;-;-;-;-;1;-;1
"315780 Santa Luzia";1;3;4;-;4;10;11;5;14;10;10;72
"315790 Santa Margarida";-;2;-;-;-;-;-;-;-;-;-;2
"315800 Santa Maria de Itabira";-;-;-;-;-;-;1;-;-;-;-;1
"315920 Santa Rita de Caldas";-;-;-;-;-;-;-;1;-;-;-;1
"315960 Santa Rita do Sapucaí";-;-;-;-;2;-;-;-;-;1;-;3
"315850 Santana de Pirapama";1;-;-;-;-;-;-;-;-;-;-;1
"315880 Santana do Jacaré";-;1;1;5;1;-;-;-;-;-;-;8
"315890 Santana do Manhuaçu";-;-;-;-;-;-;-;-;-;-;1;1
"315900 Santana do Riacho";-;-;-;-;-;-;-;-;1;-;-;1
"316000 Santo Antônio do Aventureiro";-;-;-;-;-;-;-;-;-;-;1;1
"316040 Santo Antônio do Monte";-;-;-;1;-;-;-;-;-;-;1;2
"316070 Santos Dumont";-;-;-;-;2;1;-;1;-;-;-;4
"316110 São Francisco";-;-;-;-;-;-;-;-;-;1;-;1
"316120 São Francisco de Paula";-;-;-;-;-;-;-;-;1;-;-;1
"316165 São Geraldo do Baixio";-;-;-;-;-;-;-;-;-;1;-;1
"316180 São Gonçalo do Pará";-;-;-;-;1;-;-;-;1;-;-;2
"316210 São Gotardo";1;-;4;4;2;3;-;-;-;1;13;28
"316250 São João del Rei";1;1;1;3;-;1;1;4;2;-;1;15
"316257 São João do Manteninha";-;-;-;1;-;-;-;-;-;-;-;1
"316290 São João Nepomuceno";-;1;-;2;-;2;-;-;-;-;-;5
"316292 São Joaquim de Bicas";-;-;1;1;-;1;2;-;-;1;2;8
"316294 São José da Barra";-;-;-;-;-;1;-;-;-;-;-;1
"316295 São José da Lapa";1;-;-;-;-;-;-;1;-;-;4;6
"316320 São José do Alegre";1;-;-;-;-;-;-;-;-;-;-;1
"316350 São José do Jacuri";-;-;-;-;-;-;-;-;1;-;-;1
"316370 São Lourenço";1;-;-;1;-;-;-;1;2;1;-;6
"316400 São Pedro dos Ferros";-;-;-;1;-;-;-;-;-;-;-;1
"316470 São Sebastião do Paraíso";1;-;1;3;-;-;-;-;-;-;-;5
"316520 São Thomé das Letras";-;-;-;-;1;-;-;1;-;-;-;2
"316500 São Tiago";1;1;-;-;-;-;-;-;-;-;-;2
"316510 São Tomás de Aquino";-;-;4;1;-;-;-;1;4;9;2;21
"316530 São Vicente de Minas";-;1;-;1;1;-;1;-;-;-;-;4
"316540 Sapucaí-Mirim";-;-;-;-;-;-;-;-;1;1;-;2
"316553 Sarzedo";-;-;-;-;-;-;-;-;-;1;-;1
"316620 Senhora dos Remédios";-;-;1;-;-;-;-;-;-;-;-;1
"316695 Serranópolis de Minas";-;-;-;-;-;-;-;1;-;-;-;1
"316710 Serro";-;-;-;1;-;2;-;-;1;-;-;4
"316720 Sete Lagoas";1;4;1;2;2;3;5;12;17;6;27;80
"316730 Silveirânia";-;-;-;-;1;1;-;-;-;-;-;2
"316750 Simão Pereira";-;-;-;1;1;1;-;1;-;-;-;4
"316790 Tabuleiro";-;-;3;4;2;2;1;-;-;2;1;15
"316800 Taiobeiras";-;-;-;-;-;1;-;-;-;-;-;1
"316810 Tapira";-;-;-;-;-;-;1;-;-;5;5;11
"316820 Tapiraí";-;-;-;-;1;-;-;-;-;-;-;1
"316840 Tarumirim";-;-;-;-;1;1;-;-;-;-;-;2
"316860 Teófilo Otoni";-;-;-;2;-;-;2;1;1;1;-;7
"316870 Timóteo";1;-;-;-;-;-;8;10;2;9;-;30
"316890 Tiros";-;-;-;-;-;-;-;-;-;1;-;1
"316930 Três Corações";2;1;2;-;2;1;1;3;-;1;2;15
"316935 Três Marias";2;4;1;1;-;-;-;-;-;-;-;8
"316940 Três Pontas";-;1;-;-;-;-;-;-;-;-;1;2
"316960 Tupaciguara";-;-;-;-;-;1;-;-;-;-;-;1
"316980 Turvolândia";-;-;-;-;-;-;-;1;-;-;-;1
"316990 Ubá";-;-;-;-;-;1;1;3;1;1;1;8
"317005 Ubaporanga";-;-;-;-;-;-;-;-;-;-;2;2
"317010 Uberaba";4;6;2;8;13;10;5;3;7;4;6;68
"317020 Uberlândia";11;10;6;9;12;15;8;10;11;7;9;108
"317040 Unaí";2;-;-;-;-;-;-;1;4;1;4;12
"317060 Vargem Bonita";-;-;-;-;-;1;-;-;-;-;-;1
"317070 Varginha";-;-;3;-;4;2;3;1;3;3;2;21
"317100 Vazante";1;-;-;-;-;-;-;-;-;-;-;1
"317120 Vespasiano";-;1;2;1;-;-;5;1;-;9;9;28
"317130 Viçosa";-;-;-;-;3;-;1;1;-;-;1;6
"317160 Virgem da Lapa";-;-;-;-;-;-;-;-;1;-;-;1
"317200 Visconde do Rio Branco";-;-;-;-;-;-;-;2;1;-;-;3
"320020 Alegre";-;-;-;-;-;-;3;2;1;-;-;6
"320060 Aracruz";-;-;-;-;-;-;-;3;2;1;-;6
"320070 Atilio Vivacqua";-;-;-;-;-;-;1;-;-;-;-;1
"320080 Baixo Guandu";-;-;-;-;-;-;-;1;-;-;-;1
"320090 Barra de São Francisco";-;-;1;-;-;-;-;-;-;-;-;1
"320115 Brejetuba";-;-;-;-;-;-;-;-;2;-;1;3
"320120 Cachoeiro de Itapemirim";-;2;1;1;-;3;3;2;2;1;7;22
"320130 Cariacica";-;-;-;1;2;2;1;-;4;-;1;11
"320140 Castelo";-;-;-;-;-;-;-;-;-;-;2;2
"320150 Colatina";2;-;-;-;-;-;-;-;-;-;-;2
"320190 Domingos Martins";-;1;-;-;-;-;-;-;-;1;-;2
"320210 Ecoporanga";-;1;1;-;-;-;-;-;1;1;-;4
"320240 Guarapari";-;-;-;-;-;1;-;2;-;-;-;3
"320270 Itaguaçu";1;-;-;-;-;-;-;-;-;-;-;1
"320280 Itapemirim";-;-;-;-;-;-;-;-;-;5;-;5
"320305 Jaguaré";-;-;-;-;-;-;1;-;-;-;-;1
"320316 Laranja da Terra";-;-;-;-;-;-;-;1;-;-;-;1
"320320 Linhares";1;11;1;-;-;1;-;4;1;2;4;25
"320332 Marataízes";-;-;-;-;-;-;-;1;-;-;-;1
"320334 Marechal Floriano";-;-;-;-;-;-;-;-;1;-;-;1
"320340 Mimoso do Sul";-;-;-;1;-;-;1;-;-;-;-;2
"320370 Muniz Freire";-;-;-;-;1;-;-;1;-;-;-;2
"320380 Muqui";-;-;-;-;-;-;1;1;1;1;-;4
"320390 Nova Venécia";-;-;-;-;-;-;1;-;-;-;-;1
"320410 Pinheiros";-;1;-;-;-;-;-;-;-;-;-;1
"320430 Presidente Kennedy";-;-;-;-;-;-;1;-;-;-;-;1
"320450 Santa Leopoldina";-;-;-;-;-;-;2;-;-;-;-;2
"320490 São Mateus";-;-;-;-;-;-;1;-;-;-;-;1
"320495 São Roque do Canaã";-;-;1;-;-;-;-;-;-;-;-;1
"320500 Serra";1;-;1;1;-;-;2;1;2;-;4;12
"320503 Vargem Alta";-;-;-;-;-;1;2;2;1;-;-;6
"320520 Vila Velha";-;-;1;-;2;3;2;-;2;-;1;11
"320530 Vitória";5;2;1;1;1;4;2;-;1;1;-;18
"330010 Angra dos Reis";3;-;-;-;-;-;-;1;-;-;-;4
"330020 Araruama";-;-;1;-;-;-;-;-;-;-;-;1
"330022 Areal";-;-;-;-;-;-;-;-;1;-;-;1
"330023 Armação dos Búzios";-;-;-;1;-;-;-;-;-;-;-;1
"330025 Arraial do Cabo";1;-;-;-;-;-;-;-;-;-;-;1
"330030 Barra do Piraí";3;1;-;1;2;-;5;1;-;-;1;14
"330040 Barra Mansa";2;1;-;1;-;-;-;-;-;9;11;24
"330045 Belford Roxo";1;1;10;2;5;7;5;4;3;4;1;43
"330050 Bom Jardim";-;-;-;-;1;-;-;-;-;-;-;1
"330060 Bom Jesus do Itabapoana";-;-;-;-;-;-;-;-;-;-;1;1
"330070 Cabo Frio";-;1;3;1;4;-;-;-;-;-;1;10
"330080 Cachoeiras de Macacu";-;-;-;1;-;-;-;-;-;-;1;2
"330090 Cambuci";-;-;-;-;-;-;-;2;-;1;-;3
"330100 Campos dos Goytacazes";2;5;5;5;1;4;2;1;1;-;4;30
"330110 Cantagalo";1;4;5;2;-;-;1;-;2;1;-;16
"330115 Cardoso Moreira";-;-;-;1;-;-;-;-;-;-;-;1
"330120 Carmo";-;-;-;-;1;-;1;-;-;-;-;2
"330130 Casimiro de Abreu";-;-;-;-;-;-;-;-;-;1;-;1
"330150 Cordeiro";-;-;-;-;-;-;-;1;1;-;-;2
"330160 Duas Barras";-;-;-;-;-;-;-;-;1;-;-;1
"330170 Duque de Caxias";2;6;5;7;6;9;5;-;1;9;6;56
"330180 Engenheiro Paulo de Frontin";-;-;1;1;1;1;-;-;-;-;-;4
"330185 Guapimirim";1;-;-;-;-;1;-;2;2;-;-;6
"330187 Iguaba Grande";-;-;-;-;-;-;1;-;-;-;-;1
"330190 Itaboraí";-;1;-;-;-;-;-;2;-;2;-;5
"330200 Itaguaí";1;-;-;-;-;-;1;-;-;1;2;5
"330210 Itaocara";-;-;2;-;1;-;-;-;-;1;-;4
"330220 Itaperuna";4;-;-;2;8;1;-;-;4;2;-;21
"330227 Japeri";-;-;-;3;2;2;1;1;1;-;-;10
"330240 Macaé";2;-;4;-;-;-;5;1;4;1;2;19
"330245 Macuco";-;-;-;-;-;-;2;-;-;-;-;2
"330250 Magé";-;-;-;1;-;5;2;-;-;-;-;8
"330260 Mangaratiba";-;-;-;-;-;2;-;-;-;-;-;2
"330270 Maricá";-;-;-;1;1;-;-;-;-;-;1;3
"330280 Mendes";-;1;-;-;-;-;-;-;-;-;3;4
"330285 Mesquita";-;1;2;-;-;-;-;1;1;1;3;9
"330290 Miguel Pereira";-;-;-;-;-;-;4;-;-;2;1;7
"330300 Miracema";-;-;-;-;1;-;-;-;-;-;2;3
"330320 Nilópolis";-;-;4;2;1;-;-;-;-;-;-;7
"330330 Niterói";2;1;1;1;-;2;-;1;-;4;4;16
"330340 Nova Friburgo";5;4;5;8;4;-;-;2;4;1;2;35
"330350 Nova Iguaçu";6;4;-;3;3;3;-;4;1;-;1;25
"330370 Paraíba do Sul";-;1;1;4;1;1;4;1;2;1;1;17
"330380 Paraty";-;1;-;-;-;-;-;-;-;-;-;1
"330385 Paty do Alferes";2;-;2;1;-;6;5;-;1;7;3;27
"330390 Petrópolis";3;2;2;-;1;1;-;1;1;1;-;12
"330395 Pinheiral";-;-;-;1;2;-;-;-;-;-;1;4
"330400 Piraí";-;-;-;-;-;-;-;1;-;1;-;2
"330411 Porto Real";-;-;-;-;-;-;4;-;-;-;-;4
"330414 Queimados";3;1;-;1;1;-;1;2;-;1;-;10
"330420 Resende";5;2;1;-;-;-;2;2;2;2;2;18
"330430 Rio Bonito";1;-;-;-;-;-;-;-;-;-;-;1
"330450 Rio das Flores";-;-;-;-;-;-;-;-;1;-;-;1
"330452 Rio das Ostras";-;-;1;-;-;4;1;1;-;-;2;9
"330455 Rio de Janeiro";54;44;45;55;62;58;51;55;47;25;26;522
"330470 Santo Antônio de Pádua";-;-;-;1;-;-;-;-;-;-;-;1
"330480 São Fidélis";-;-;-;-;3;3;1;-;-;-;-;7
"330490 São Gonçalo";5;5;2;4;2;10;8;8;5;3;5;57
"330500 São João da Barra";-;1;-;-;-;-;-;-;-;-;1;2
"330510 São João de Meriti";6;3;4;1;4;4;1;3;4;1;1;32
"330515 São José do Vale do Rio Preto";-;-;-;1;-;-;-;-;-;-;-;1
"330520 São Pedro da Aldeia";1;-;-;-;-;-;-;-;-;-;-;1
"330530 São Sebastião do Alto";-;-;-;-;-;-;1;-;1;-;-;2
"330550 Saquarema";3;-;1;4;-;1;-;-;-;1;-;10
"330555 Seropédica";-;-;-;-;-;-;-;4;-;-;-;4
"330560 Silva Jardim";-;-;-;-;-;-;1;-;-;-;-;1
"330570 Sumidouro";1;-;1;-;-;-;-;-;-;1;1;4
"330575 Tanguá";-;-;-;-;-;-;-;-;-;-;1;1
"330580 Teresópolis";4;3;19;13;5;6;2;6;12;9;3;82
"330590 Trajano de Moraes";-;-;-;-;-;-;-;-;-;1;-;1
"330610 Valença";5;2;2;-;-;1;2;-;-;-;1;13
"330620 Vassouras";-;1;-;-;1;-;-;1;2;5;12;22
"330630 Volta Redonda";-;2;1;6;6;1;-;1;-;-;3;20
"350010 Adamantina";-;1;1;-;1;1;5;-;-;-;-;9
"350030 Aguaí";1;-;-;-;-;-;-;-;-;-;1;2
"350040 Águas da Prata";-;-;-;-;-;-;-;-;-;8;-;8
"350055 Águas de Santa Bárbara";-;-;-;1;-;-;-;-;-;-;-;1
"350060 Águas de São Pedro";-;-;3;-;-;-;2;-;2;-;1;8
"350070 Agudos";-;-;-;-;-;-;-;-;1;-;1;2
"350075 Alambari";1;-;1;-;3;-;-;-;-;-;-;5
"350080 Alfredo Marcondes";-;-;-;-;-;-;-;-;-;2;-;2
"350100 Altinópolis";-;-;-;-;2;-;2;1;2;-;-;7
"350110 Alto Alegre";-;-;-;-;-;-;1;-;10;11;6;28
"350115 Alumínio";1;-;-;-;-;-;-;-;-;-;-;1
"350120 Álvares Florence";-;-;-;-;-;2;-;-;-;-;1;3
"350130 Álvares Machado";5;1;3;2;-;-;-;-;1;1;-;13
"350150 Alvinlândia";-;3;-;-;-;-;-;-;-;-;-;3
"350160 Americana";4;10;10;10;1;-;1;-;1;4;-;41
"350170 Américo Brasiliense";-;-;-;-;-;-;-;-;7;6;-;13
"350190 Amparo";-;-;2;-;-;-;-;1;-;-;1;4
"350200 Analândia";-;-;-;-;-;-;-;-;11;1;-;12
"350210 Andradina";1;2;1;3;3;1;2;1;1;-;2;17
"350220 Angatuba";-;-;-;-;-;-;-;-;-;1;1;2
"350230 Anhembi";-;-;-;1;-;-;-;1;-;-;-;2
"350250 Aparecida";-;-;-;-;-;-;1;-;-;-;-;1
"350260 Aparecida d'Oeste";-;-;-;-;1;-;-;-;-;-;-;1
"350270 Apiaí";1;-;-;-;-;-;-;-;-;-;-;1
"350280 Araçatuba";2;4;15;11;13;10;9;11;13;16;10;114
"350290 Araçoiaba da Serra";-;-;-;-;-;-;-;1;-;-;1;2
"350310 Arandu";-;-;-;-;2;4;1;-;-;1;-;8
"350320 Araraquara";2;13;8;4;4;6;2;5;5;1;6;56
"350330 Araras";2;1;2;-;1;1;-;-;4;-;3;14
"350360 Areiópolis";-;-;-;1;-;-;-;-;-;-;-;1
"350370 Ariranha";-;-;-;-;-;-;-;1;-;-;-;1
"350380 Artur Nogueira";-;1;4;-;-;-;-;-;-;-;-;5
"350390 Arujá";-;-;-;-;-;1;1;1;2;4;2;11
"350400 Assis";2;4;-;2;-;1;10;3;-;-;-;22
"350410 Atibaia";-;-;-;1;-;2;2;-;12;8;8;33
"350450 Avaré";-;-;3;6;7;7;2;2;2;2;2;33
"350460 Bady Bassitt";1;-;-;-;-;-;-;-;-;-;-;1
"350520 Bariri";1;-;2;4;4;-;-;1;1;-;-;13
"350530 Barra Bonita";-;1;-;-;-;2;-;-;-;-;1;4
"350550 Barretos";2;3;2;2;1;-;4;4;2;-;5;25
"350560 Barrinha";-;-;-;-;2;8;2;1;1;-;-;14
"350570 Barueri";-;1;-;8;2;1;8;3;12;11;14;60
"350590 Batatais";4;4;4;1;1;-;2;4;1;2;1;24
"350600 Bauru";-;1;6;5;14;8;12;6;3;4;9;68
"350610 Bebedouro";-;-;-;-;1;-;-;-;-;-;-;1
"350630 Bernardino de Campos";-;-;1;-;-;-;-;1;-;-;-;2
"350635 Bertioga";-;-;1;-;-;-;2;1;-;-;1;5
"350640 Bilac";-;-;-;-;-;-;-;1;-;-;-;1
"350650 Birigui";6;6;2;-;-;3;4;8;13;3;4;49
"350660 Biritiba-Mirim";1;-;-;-;-;-;-;-;-;1;1;3
"350690 Bofete";-;-;-;1;4;-;-;-;-;-;-;5
"350700 Boituva";-;-;1;1;-;-;-;-;-;-;-;2
"350710 Bom Jesus dos Perdões";-;-;-;-;1;-;-;-;-;1;-;2
"350745 Borebi";-;-;-;-;-;-;-;-;-;1;-;1
"350750 Botucatu";-;3;15;20;29;9;24;12;2;2;3;119
"350760 Bragança Paulista";1;-;1;1;-;2;-;-;6;7;3;21
"350775 Brejo Alegre";-;-;-;-;-;-;1;-;-;-;-;1
"350780 Brodowski";-;-;-;2;-;1;-;-;-;1;3;7
"350790 Brotas";-;-;-;1;-;1;-;-;-;-;-;2
"350810 Buritama";2;-;-;-;-;-;2;-;-;-;-;4
"350820 Buritizal";-;-;-;-;-;-;1;-;-;-;-;1
"350840 Cabreúva";1;1;1;-;-;-;1;-;-;-;-;4
"350850 Caçapava";-;-;-;1;2;-;-;1;-;-;3;7
"350860 Cachoeira Paulista";3;-;-;-;-;-;-;-;1;-;1;5
"350870 Caconde";1;3;1;1;-;-;-;1;3;1;-;11
"350880 Cafelândia";-;-;-;-;5;-;-;-;-;-;-;5
"350890 Caiabu";2;-;-;-;-;1;-;-;-;-;-;3
"350900 Caieiras";-;-;-;-;-;-;-;-;3;10;10;23
"350910 Caiuá";-;-;-;-;-;-;-;1;1;-;1;3
"350920 Cajamar";-;-;-;-;-;-;-;2;-;-;2;4
"350925 Cajati";-;-;-;-;-;-;-;1;2;2;2;7
"350940 Cajuru";-;-;3;1;3;1;-;-;-;-;-;8
"350945 Campina do Monte Alegre";-;1;-;-;-;-;-;-;-;-;-;1
"350950 Campinas";10;8;6;7;13;4;8;6;13;9;13;97
"350960 Campo Limpo Paulista";-;5;-;-;-;-;-;-;1;1;-;7
"350970 Campos do Jordão";3;-;-;1;1;1;-;-;-;-;-;6
"350990 Cananéia";-;-;1;-;-;-;-;-;-;-;-;1
"351000 Cândido Mota";-;-;-;-;-;-;-;-;1;-;-;1
"351020 Capão Bonito";-;-;1;-;-;-;-;-;-;-;-;1
"351030 Capela do Alto";-;-;-;-;-;2;-;-;-;-;-;2
"351040 Capivari";-;-;-;-;-;-;1;-;-;1;-;2
"351050 Caraguatatuba";1;2;-;2;2;-;-;-;1;1;-;9
"351060 Carapicuíba";-;4;1;3;3;3;1;2;30;38;29;114
"351070 Cardoso";-;-;-;-;1;-;-;-;-;-;-;1
"351080 Casa Branca";-;-;-;-;1;-;-;-;-;-;-;1
"351090 Cássia dos Coqueiros";1;-;-;-;-;-;-;-;-;-;-;1
"351100 Castilho";-;1;-;-;-;-;-;-;-;-;-;1
"351110 Catanduva";6;6;12;6;7;3;6;5;10;7;4;72
"351120 Catiguá";1;-;-;-;-;1;-;-;-;-;-;2
"351130 Cedral";-;-;-;-;-;-;-;-;-;-;3;3
"351140 Cerqueira César";-;-;-;-;-;-;1;-;-;-;-;1
"351150 Cerquilho";-;1;-;-;-;2;-;-;-;-;-;3
"351160 Cesário Lange";-;-;-;-;-;-;-;-;-;-;1;1
"355720 Chavantes";-;-;-;-;2;5;1;-;-;-;-;8
"351230 Conchas";-;-;-;3;-;-;-;-;-;1;-;4
"351240 Cordeirópolis";-;2;-;-;-;-;1;-;-;-;-;3
"351260 Coronel Macedo";-;-;-;-;-;5;-;-;-;-;-;5
"351280 Cosmópolis";-;-;2;-;-;-;-;-;-;-;-;2
"351290 Cosmorama";-;-;-;-;-;-;-;-;-;-;1;1
"351300 Cotia";2;1;-;1;-;2;3;1;37;55;74;176
"351310 Cravinhos";-;-;-;2;3;-;1;-;-;2;-;8
"351340 Cruzeiro";1;2;-;-;-;-;-;-;-;1;1;5
"351350 Cubatão";-;-;-;-;-;-;-;-;1;-;2;3
"351360 Cunha";-;-;-;-;-;-;-;1;1;-;2;4
"351380 Diadema";7;4;3;4;5;-;1;-;8;10;19;61
"351390 Divinolândia";-;-;-;-;-;-;-;1;-;-;-;1
"351400 Dobrada";-;-;-;-;9;2;-;-;1;-;-;12
"351410 Dois Córregos";-;-;-;-;-;1;-;-;-;-;-;1
"351420 Dolcinópolis";-;-;-;1;-;-;-;-;-;-;-;1
"351430 Dourado";-;-;1;-;-;-;1;-;-;-;-;2
"351440 Dracena";4;6;4;5;4;5;13;32;5;2;7;87
"351450 Duartina";1;-;1;-;-;-;-;-;-;-;-;2
"351480 Eldorado";-;-;-;-;-;-;-;-;-;-;1;1
"351500 Embu das Artes";-;-;-;5;2;1;2;3;2;16;51;82
"351510 Embu-Guaçu";1;1;1;-;4;21;73;44;4;1;22;172
"351518 Espírito Santo do Pinhal";1;-;-;-;-;-;1;1;3;8;3;17
"351519 Espírito Santo do Turvo";-;-;-;1;-;-;-;-;-;-;-;1
"355730 Estiva Gerbi";-;-;-;-;1;-;1;-;-;-;-;2
"351535 Euclides da Cunha Paulista";-;-;-;-;3;2;-;1;-;1;-;7
"351540 Fartura";-;-;-;-;1;3;-;-;2;-;-;6
"351560 Fernando Prestes";-;-;1;-;5;3;-;1;-;-;-;10
"351550 Fernandópolis";3;-;-;2;4;1;-;2;8;3;2;25
"351570 Ferraz de Vasconcelos";1;2;2;4;-;-;-;1;-;-;2;12
"351610 Florínia";-;-;-;-;-;-;-;-;1;-;1;2
"351620 Franca";1;5;12;8;10;1;2;5;14;6;12;76
"351630 Francisco Morato";1;1;-;-;1;-;1;-;6;13;15;38
"351640 Franco da Rocha";-;1;-;-;1;2;-;1;11;11;11;38
"351650 Gabriel Monteiro";-;-;-;-;-;-;-;1;-;-;-;1
"351660 Gália";-;-;-;3;4;-;-;-;-;-;-;7
"351670 Garça";-;-;-;-;-;-;-;-;-;-;1;1
"351690 General Salgado";-;-;-;-;1;-;-;-;-;-;-;1
"351720 Guaiçara";-;-;-;-;-;-;-;-;1;-;-;1
"351730 Guaimbê";-;-;-;-;-;-;-;-;1;-;-;1
"351740 Guaíra";-;-;-;1;-;1;-;1;-;-;-;3
"351750 Guapiaçu";-;-;-;1;-;-;3;4;1;-;1;10
"351770 Guará";-;-;-;2;1;-;-;-;-;-;-;3
"351780 Guaraçaí";-;-;-;-;-;-;-;-;1;-;-;1
"351820 Guararapes";-;-;-;1;2;1;1;2;1;-;1;9
"351830 Guararema";-;-;-;-;-;-;-;-;1;-;7;8
"351840 Guaratinguetá";5;-;1;2;-;1;1;1;5;3;7;26
"351860 Guariba";-;-;-;-;-;-;-;-;-;1;-;1
"351870 Guarujá";3;3;1;1;-;-;2;-;2;5;-;17
"351880 Guarulhos";11;8;6;7;11;8;7;11;26;42;57;194
"351890 Guzolândia";-;-;1;-;-;-;-;-;-;-;-;1
"351907 Hortolândia";-;1;-;1;1;1;3;2;2;3;5;19
"351920 Iacri";-;-;-;-;2;-;-;-;-;-;-;2
"351930 Ibaté";-;-;1;-;-;-;-;-;-;-;-;1
"351940 Ibirá";-;-;-;-;1;-;-;-;-;-;-;1
"351960 Ibitinga";-;3;2;2;-;3;-;-;7;1;-;18
"351970 Ibiúna";-;-;2;-;-;-;1;1;9;14;12;39
"351980 Icém";-;1;-;-;-;-;1;-;-;-;-;2
"352000 Igaraçu do Tietê";-;-;-;-;-;-;3;2;1;-;-;6
"352030 Iguape";-;-;1;-;-;-;-;-;-;-;-;1
"352044 Ilha Solteira";-;-;-;-;-;1;-;-;-;-;-;1
"352050 Indaiatuba";-;-;-;-;1;-;-;-;-;2;2;5
"352060 Indiana";-;-;-;-;-;1;-;-;1;-;1;3
"352080 Inúbia Paulista";-;-;-;-;-;-;1;-;-;-;-;1
"352130 Ipuã";-;3;-;1;-;-;-;-;-;-;-;4
"352140 Iracemápolis";-;-;-;-;-;-;-;2;1;-;1;4
"352150 Irapuã";-;-;-;1;-;-;-;-;-;-;-;1
"352160 Irapuru";-;-;-;1;-;-;-;-;1;3;3;8
"352180 Itaí";-;-;1;-;-;-;1;-;1;-;2;5
"352190 Itajobi";-;-;-;-;1;-;-;-;1;1;-;3
"352210 Itanhaém";1;-;-;-;-;-;1;-;-;-;-;2
"352220 Itapecerica da Serra";-;-;1;-;1;1;1;-;22;27;21;74
"352230 Itapetininga";2;1;-;1;6;1;5;-;1;3;1;21
"352240 Itapeva";5;-;-;-;-;-;-;-;1;-;-;6
"352250 Itapevi";2;2;2;1;1;-;1;1;15;21;16;62
"352260 Itapira";-;-;3;-;-;-;-;-;1;-;1;5
"352270 Itápolis";-;-;1;-;1;-;1;-;1;1;2;7
"352280 Itaporanga";-;-;-;1;-;-;-;-;-;-;-;1
"352310 Itaquaquecetuba";4;2;8;3;4;1;2;4;15;22;19;84
"352320 Itararé";-;-;1;-;-;-;-;1;1;-;-;3
"352340 Itatiba";3;2;-;2;6;6;4;5;2;4;4;38
"352350 Itatinga";-;-;1;-;-;-;-;-;-;1;-;2
"352390 Itu";-;-;1;-;-;2;3;-;-;1;-;7
"352400 Itupeva";-;-;3;-;-;-;-;-;-;1;11;15
"352410 Ituverava";1;-;9;11;5;1;2;1;-;2;-;32
"352430 Jaboticabal";-;-;2;-;6;4;5;2;1;1;-;21
"352440 Jacareí";1;4;1;-;1;1;-;-;1;2;8;19
"352450 Jaci";1;-;-;-;1;-;-;-;2;-;-;4
"352460 Jacupiranga";1;-;-;-;-;-;-;-;-;-;-;1
"352470 Jaguariúna";1;-;1;-;-;-;-;-;-;-;-;2
"352480 Jales";1;-;-;1;-;1;3;1;-;2;1;10
"352500 Jandira";3;-;2;1;1;1;-;1;2;6;12;29
"352510 Jardinópolis";-;-;1;-;-;1;-;-;3;-;1;6
"352520 Jarinu";-;-;-;-;-;-;-;-;-;-;1;1
"352530 Jaú";-;3;2;5;14;3;4;3;1;3;2;40
"352540 Jeriquara";1;-;-;-;-;-;-;-;-;-;-;1
"352570 José Bonifácio";-;-;-;1;1;1;-;2;-;-;-;5
"352590 Jundiaí";-;5;5;2;4;2;3;3;6;6;12;48
